,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
30,Darrell Jackson,SEA,WR,130,68,1137,16.7,9,55,4.3,71.1,52.3%,8.7,,,,0,,,,68,16.7,1137,9,1
31,Marshall Faulk,STL,RB,61,45,290,6.4,1,11,4.1,26.4,73.8%,4.8,209,818,10,51,3.9,74.4,19.0,254,4.4,1108,11,0
32,Rudi Johnson,CIN,RB,23,21,146,7.0,0,9,1.6,11.2,91.3%,6.3,215,957,9,51,4.5,73.6,16.5,236,4.7,1103,9,0
33,Terrell Owens,SFO,WR,146,80,1102,13.8,9,55,5.3,73.5,54.8%,7.5,3,-2,0,0,-0.7,-0.1,0.2,83,13.3,1100,9,0
34,Kevin Faulk,NWE,RB,67,48,440,9.2,0,20,3.2,29.3,71.6%,6.6,178,638,0,30,3.6,42.5,11.9,226,4.8,1078,0,4
35,Troy Hambrick,DAL,RB,24,17,99,5.8,0,2,1.1,6.2,70.8%,4.1,275,972,5,58,3.5,60.8,17.2,292,3.7,1071,5,4
36,Amani Toomer,NYG,WR,152,63,1057,16.8,5,48,3.9,66.1,41.4%,7.0,1,5,0,0,5.0,0.3,0.1,64,16.6,1062,5,0
37,Anthony Thomas,CHI,RB,14,9,36,4.0,0,1,0.7,2.8,64.3%,2.6,244,1024,6,47,4.2,78.8,18.8,253,4.2,1060,6,1
38,Marcel Shipp,ARI,RB,37,30,184,6.1,0,6,1.9,11.5,81.1%,5.0,228,830,0,37,3.6,51.9,14.3,258,3.9,1014,0,3
39,Warrick Dunn,ATL,rb,52,37,336,9.1,2,14,3.4,30.5,71.2%,6.5,125,672,3,28,5.4,61.1,11.4,162,6.2,1008,5,2
40,Isaac Bruce,STL,WR,119,69,981,14.2,5,49,4.6,65.4,58.0%,8.2,2,17,0,1,8.5,1.1,0.1,71,14.1,998,5,0
41,Chris Chambers,MIA,WR,130,64,963,15.0,11,50,4.0,60.2,49.2%,7.4,4,30,0,1,7.5,1.9,0.3,68,14.6,993,11,1
42,Joe Horn,NOR,WR,130,78,973,12.5,10,52,5.2,64.9,60.0%,7.5,2,15,0,1,7.5,1.0,0.1,80,12.4,988,10,2
43,Garrison Hearst,SFO,RB,38,25,211,8.4,1,7,2.1,17.6,65.8%,5.6,178,768,3,41,4.3,64.0,14.8,203,4.8,979,4,2
44,Peter Warrick,CIN,WR,122,79,819,10.4,7,49,5.3,54.6,64.8%,6.7,18,157,0,7,8.7,10.5,1.2,97,10.1,976,7,2
45,Andre Johnson,HOU,WR,119,66,976,14.8,4,46,4.1,61.0,55.5%,8.2,5,-10,0,1,-2.0,-0.6,0.3,71,13.6,966,4,0
46,Shawn Bryson,DET,RB,72,54,340,6.3,0,10,3.4,21.3,75.0%,4.7,158,606,3,32,3.8,37.9,9.9,212,4.5,946,3,2
47,Brian Westbrook,PHI,RB,48,37,332,9.0,4,17,2.5,22.1,77.1%,6.9,117,613,7,30,5.2,40.9,7.8,154,6.1,945,11,3
48,Rod Smith,DEN,WR,114,74,845,11.4,3,48,4.9,56.3,64.9%,7.4,10,98,0,4,9.8,6.5,0.7,84,11.2,943,3,0
49,Charlie Garner,OAK,RB,70,48,386,8.0,1,15,3.4,27.6,68.6%,5.5,120,553,3,27,4.6,39.5,8.6,168,5.6,939,4,1
50,Tony Gonzalez,KAN,TE,106,71,916,12.9,10,48,4.4,57.3,67.0%,8.6,,,,0,,,,71,12.9,916,10,0
51,Koren Robinson,SEA,WR,119,65,896,13.8,4,39,4.3,59.7,54.6%,7.5,4,15,0,2,3.8,1.0,0.3,69,13.2,911,4,1
52,David Boston,SDG,WR,115,70,880,12.6,7,42,5.0,62.9,60.9%,7.7,3,18,0,2,6.0,1.3,0.2,73,12.3,898,7,2
53,Jerome Bettis,PIT,RB,22,13,86,6.6,0,5,0.8,5.4,59.1%,3.9,246,811,7,44,3.3,50.7,15.4,259,3.5,897,7,5
54,T.J. Duckett,ATL,RB,13,11,94,8.5,0,1,0.7,5.9,84.6%,7.2,197,779,11,39,4.0,48.7,12.3,208,4.2,873,11,3
55,Jerry Rice,OAK,WR,124,63,869,13.8,2,44,3.9,54.3,50.8%,7.0,,,,0,,,,63,13.8,869,2,2
56,Eddie Kennison,KAN,WR,99,56,853,15.2,5,43,3.5,53.3,56.6%,8.6,2,9,0,0,4.5,0.6,0.1,58,14.9,862,5,1
57,Plaxico Burress,PIT,WR,124,60,860,14.3,4,39,3.8,53.8,48.4%,6.9,1,-7,0,0,-7.0,-0.4,0.1,61,14.0,853,4,1
58,Duce Staley,PHI,,47,36,382,10.6,2,19,2.3,23.9,76.6%,8.1,96,463,5,22,4.8,28.9,6.0,132,6.4,845,7,2
59,Peerless Price,ATL,WR,141,64,838,13.1,3,41,4.0,52.4,45.4%,5.9,2,3,0,0,1.5,0.2,0.1,66,12.7,841,3,0
60,Reggie Wayne,IND,WR,107,68,838,12.3,7,50,4.3,52.4,63.6%,7.8,,,,0,,,,68,12.3,838,7,0
61,Muhsin Muhammad,CAR,WR,100,54,837,15.5,3,37,3.6,55.8,54.0%,8.4,2,-2,0,0,-1.0,-0.1,0.1,56,14.9,835,3,3
62,Johnnie Morton,KAN,WR,92,50,740,14.8,4,36,3.1,46.3,54.3%,8.0,8,94,0,3,11.8,5.9,0.5,58,14.4,834,4,0
63,Justin McCareins,TEN,WR,82,47,813,17.3,7,40,2.9,50.8,57.3%,9.9,1,13,0,1,13.0,0.8,0.1,48,17.2,826,7,2
64,Deion Branch,NWE,WR,104,57,803,14.1,3,40,3.8,53.5,54.8%,7.7,1,11,0,1,11.0,0.7,0.1,58,14.0,814,3,0
65,Dennis Northcutt,CLE,wr,93,62,729,11.8,2,43,4.1,48.6,66.7%,7.8,12,83,0,4,6.9,5.5,0.8,74,11.0,812,2,2
66,Terry Glenn,DAL,WR,96,52,754,14.5,5,37,3.3,47.1,54.2%,7.9,3,55,0,1,18.3,3.4,0.2,55,14.7,809,5,2
67,Thomas Jones,TAM,,31,24,180,7.5,0,9,1.5,11.3,77.4%,5.8,137,627,3,24,4.6,39.2,8.6,161,5.0,807,3,4
68,Jimmy Smith,JAX,WR,112,54,805,14.9,4,38,4.5,67.1,48.2%,7.2,,,,0,,,,54,14.9,805,4,1
69,Richie Anderson,DAL,FB,87,69,493,7.1,4,21,4.6,32.9,79.3%,5.7,70,306,1,16,4.4,20.4,4.7,139,5.7,799,5,1
70,Tyrone Wheatley,OAK,rb,18,12,120,10.0,0,5,0.8,8.0,66.7%,6.7,159,678,4,31,4.3,45.2,10.6,171,4.7,798,4,2
71,Eric Moulds,BUF,WR,121,64,780,12.2,1,34,4.9,60.0,52.9%,6.4,,,,0,,,,64,12.2,780,1,0
72,Shannon Sharpe,DEN,TE,94,62,770,12.4,8,42,4.1,51.3,66.0%,8.2,,,,0,,,,62,12.4,770,8,0
73,Amos Zereoue,PIT,rb,52,40,310,7.8,0,12,2.5,19.4,76.9%,6.0,132,433,2,22,3.3,27.1,8.3,172,4.3,743,2,0
74,Antowain Smith,NWE,rb,16,14,92,6.6,0,5,1.1,7.1,87.5%,5.8,182,642,3,31,3.5,49.4,14.0,196,3.7,734,3,1
75,Bobby Shaw,BUF,wr,86,56,732,13.1,4,37,3.5,45.8,65.1%,8.5,,,,0,,,,56,13.1,732,4,1
76,Javon Walker,GNB,,74,41,716,17.5,9,27,2.6,44.8,55.4%,9.7,2,1,0,0,0.5,0.1,0.1,43,16.7,717,9,1
77,Todd Heap,BAL,TE,112,57,693,12.2,3,32,3.6,43.3,50.9%,6.2,3,21,0,0,7.0,1.3,0.2,60,11.9,714,3,1
78,Marty Booker,CHI,WR,105,52,715,13.8,4,30,4.0,55.0,49.5%,6.8,3,-7,0,0,-2.3,-0.5,0.2,55,12.9,708,4,1
79,Onterrio Smith,MIN,,20,15,129,8.6,0,8,1.0,8.6,75.0%,6.5,107,579,5,29,5.4,38.6,7.1,122,5.8,708,5,1
80,Joey Galloway,DAL,WR,83,34,672,19.8,2,27,2.3,44.8,41.0%,8.1,4,22,0,0,5.5,1.5,0.3,38,18.3,694,2,1
81,Travis Taylor,BAL,WR,90,39,632,16.2,3,23,2.4,39.5,43.3%,7.0,11,62,0,3,5.6,3.9,0.7,50,13.9,694,3,0
82,Correll Buckhalter,PHI,rb,14,10,133,13.3,1,6,0.7,8.9,71.4%,9.5,126,542,8,31,4.3,36.1,8.4,136,5.0,675,9,3
83,Donald Driver,GNB,WR,86,52,621,11.9,2,30,3.5,41.4,60.5%,7.2,5,51,0,1,10.2,3.4,0.3,57,11.8,672,2,0
84,Trung Canidate,WAS,RB,15,10,71,7.1,1,4,0.9,6.5,66.7%,4.7,142,600,1,27,4.2,54.5,12.9,152,4.4,671,2,1
85,Ashley Lelie,DEN,WR,81,37,628,17.0,2,25,2.3,39.3,45.7%,7.8,8,43,0,2,5.4,2.7,0.5,45,14.9,671,2,0
86,Curtis Conway,NYJ,WR,102,46,640,13.9,2,33,2.9,40.0,45.1%,6.3,,,,0,,,,46,13.9,640,2,0
87,Bobby Engram,SEA,wr,75,52,637,12.3,6,34,3.3,39.8,69.3%,8.5,,,,0,,,,52,12.3,637,6,5
88,DeShaun Foster,CAR,,35,26,207,8.0,2,7,1.9,14.8,74.3%,5.9,113,429,0,23,3.8,30.6,8.1,139,4.6,636,2,3
89,Kevin Johnson,2TM,,95,58,634,10.9,3,0,3.9,42.3,61.1%,6.7,,,,0,,,,58,10.9,634,3,0
90,Ike Hilliard,NYG,WR,102,60,608,10.1,6,38,4.6,46.8,58.8%,6.0,2,19,0,1,9.5,1.5,0.2,62,10.1,627,6,2
91,Josh Reed,BUF,WR,104,58,588,10.1,2,33,3.6,36.8,55.8%,5.7,3,38,0,2,12.7,2.4,0.2,61,10.3,626,2,1
92,Corey Dillon,CIN,rb,18,11,71,6.5,0,4,0.8,5.5,61.1%,3.9,138,541,2,27,3.9,41.6,10.6,149,4.1,612,2,0
93,James Thrash,PHI,WR,92,49,558,11.4,1,24,3.1,34.9,53.3%,6.1,5,52,0,2,10.4,3.3,0.3,54,11.3,610,1,0
94,William Green,CLE,RB,14,10,50,5.0,0,3,1.4,7.1,71.4%,3.6,142,559,1,30,3.9,79.9,20.3,152,4.0,609,1,5
95,Andre' Davis,CLE,WR,62,40,576,14.4,5,28,2.5,36.0,64.5%,9.3,5,28,0,1,5.6,1.8,0.3,45,13.4,604,5,2
96,Rod Gardner,WAS,WR,115,59,600,10.2,5,29,3.7,37.5,51.3%,5.2,,,,0,,,,59,10.2,600,5,1
97,Keyshawn Johnson,TAM,WR,74,45,600,13.3,3,34,4.5,60.0,60.8%,8.1,,,,0,,,,45,13.3,600,3,0
98,Randy McMichael,MIA,TE,83,49,598,12.2,2,29,3.1,37.4,59.0%,7.2,,,,0,,,,49,12.2,598,2,0
99,Dez White,CHI,WR,107,49,583,11.9,3,31,3.3,38.9,45.8%,5.4,2,13,0,1,6.5,0.9,0.1,51,11.7,596,3,0
100,Tai Streets,SFO,WR,85,47,595,12.7,7,30,2.9,37.2,55.3%,7.0,,,,0,,,,47,12.7,595,7,0
101,Kelly Campbell,MIN,WR,46,25,522,20.9,4,16,1.7,34.8,54.3%,11.3,10,71,0,4,7.1,4.7,0.7,35,16.9,593,4,2
102,Rock Cartwright,WAS,,28,18,176,9.8,0,5,1.2,11.7,64.3%,6.3,107,411,4,36,3.8,27.4,7.1,125,4.7,587,4,2
103,Michael Bennett,MIN,rb,14,12,132,11.0,0,4,1.5,16.5,85.7%,9.4,90,447,1,18,5.0,55.9,11.3,102,5.7,579,1,2
104,Jerome Pathon,NOR,WR,80,44,578,13.1,4,27,2.8,36.1,55.0%,7.2,,,,0,,,,44,13.1,578,4,1
105,Jamel White,CLE,,69,46,303,6.6,1,14,2.9,18.9,66.7%,4.4,70,266,1,15,3.8,16.6,4.4,116,4.9,569,2,1
106,Tim Brown,OAK,WR,94,52,567,10.9,2,27,3.3,35.4,55.3%,6.0,,,,0,,,,52,10.9,567,2,0
107,Todd Pinkston,PHI,WR,86,36,575,16.0,2,22,2.3,35.9,41.9%,6.7,1,-11,0,0,-11.0,-0.7,0.1,37,15.2,564,2,1
108,Alge Crumpler,ATL,TE,80,44,552,12.5,3,27,2.8,34.5,55.0%,6.9,,,,0,,,,44,12.5,552,3,1
109,Antonio Bryant,DAL,wr,83,39,550,14.1,2,27,2.4,34.4,47.0%,6.6,2,0,0,0,0.0,0.0,0.1,41,13.4,550,2,0
110,Marcus Pollard,IND,TE,57,40,541,13.5,3,25,2.9,38.6,70.2%,9.5,,,,0,,,,40,13.5,541,3,1
111,Jeremy Shockey,NYG,TE,70,48,535,11.1,2,28,5.3,59.4,68.6%,7.6,,,,0,,,,48,11.1,535,2,1
112,Freddie Jones,ARI,TE,89,55,517,9.4,3,19,3.4,32.3,61.8%,5.8,,,,0,,,,55,9.4,517,3,0
113,Robert Ferguson,GNB,WR,60,38,520,13.7,4,25,2.5,34.7,63.3%,8.7,1,-8,0,0,-8.0,-0.5,0.1,39,13.1,512,4,0
114,Quincy Morgan,CLE,WR,79,38,516,13.6,3,22,2.4,32.3,48.1%,6.5,3,-4,0,0,-1.3,-0.3,0.2,41,12.5,512,3,0
115,David Givens,NWE,wr,54,34,510,15.0,6,24,2.6,39.2,63.0%,9.4,,,,0,,,,34,15.0,510,6,0
116,Drew Bennett,TEN,WR,54,32,504,15.8,4,27,2.7,42.0,59.3%,9.3,,,,0,,,,32,15.8,504,4,0
117,Az-Zahir Hakim,DET,WR,108,49,449,9.2,4,27,3.5,32.1,45.4%,4.2,3,51,0,1,17.0,3.6,0.2,52,9.6,500,4,2
118,Troy Brown,NWE,WR,60,40,472,11.8,4,18,3.3,39.3,66.7%,7.9,6,27,0,2,4.5,2.3,0.5,46,10.8,499,4,2
119,Freddie Mitchell,PHI,wr,59,35,498,14.2,2,23,2.2,31.1,59.3%,8.4,,,,0,,,,35,14.2,498,2,0
120,Dante Hall,KAN,,60,40,423,10.6,1,17,2.5,26.4,66.7%,7.1,16,73,0,5,4.6,4.6,1.0,56,8.9,496,1,3
121,James Jackson,CLE,rb,18,14,114,8.1,0,4,1.2,9.5,77.8%,6.3,102,382,3,22,3.7,31.8,8.5,116,4.3,496,3,3
122,Dane Looker,STL,,75,47,495,10.5,3,27,2.9,30.9,62.7%,6.6,,,,0,,,,47,10.5,495,3,1
123,Itula Mili,SEA,TE,62,46,492,10.7,4,28,2.9,30.8,74.2%,7.9,,,,0,,,,46,10.7,492,4,0
124,Donte' Stallworth,NOR,,55,25,485,19.4,3,19,2.3,44.1,45.5%,8.8,1,3,0,0,3.0,0.3,0.1,26,18.8,488,3,3
125,Troy Edwards,JAX,WR,62,35,487,13.9,3,22,2.7,37.5,56.5%,7.9,3,-9,0,0,-3.0,-0.7,0.2,38,12.6,478,3,0
126,Troy Walters,IND,,52,36,456,12.7,3,25,2.4,30.4,69.2%,8.8,1,6,0,0,6.0,0.4,0.1,37,12.5,462,3,0
127,Corey Bradford,HOU,wr,62,24,460,19.2,4,16,1.5,28.8,38.7%,7.4,,,,0,,,,24,19.2,460,4,0
128,Najeh Davenport,GNB,,10,6,38,6.3,0,2,0.4,2.5,60.0%,3.8,77,420,2,18,5.5,28.0,5.1,83,5.5,458,2,4
129,Nate Burleson,MIN,WR,57,29,455,15.7,2,17,1.8,28.4,50.9%,8.0,,,,0,,,,29,15.7,455,2,1
130,Olandis Gary,DET,,22,13,69,5.3,0,4,1.0,5.3,59.1%,3.1,113,384,2,18,3.4,29.5,8.7,126,3.6,453,2,1
131,Marcus Robinson,BAL,wr,62,31,451,14.5,6,23,2.1,30.1,50.0%,7.3,,,,0,,,,31,14.5,451,6,0
132,Charles Lee,TAM,wr,46,33,432,13.1,2,20,4.1,54.0,71.7%,9.4,2,14,0,1,7.0,1.8,0.3,35,12.7,446,2,0
133,Antwaan Randle El,PIT,,56,37,364,9.8,1,21,2.3,22.8,66.1%,6.5,15,75,0,4,5.0,4.7,0.9,52,8.4,439,1,5
134,Bryant Johnson,ARI,wr,77,35,438,12.5,1,20,2.3,29.2,45.5%,5.7,,,,0,,,,35,12.5,438,1,1
135,Jerald Sowell,NYJ,FB,60,47,436,9.3,1,27,2.9,27.3,78.3%,7.3,1,2,0,0,2.0,0.1,0.1,48,9.1,438,1,0
136,Jed Weaver,SFO,TE,53,35,437,12.5,1,20,2.2,27.3,66.0%,8.2,,,,0,,,,35,12.5,437,1,1
137,Boo Williams,NOR,te,62,41,436,10.6,5,25,2.6,27.3,66.1%,7.0,,,,0,,,,41,10.6,436,5,0
138,Mikhael Ricks,DET,te,61,37,434,11.7,2,24,2.3,27.1,60.7%,7.1,,,,0,,,,37,11.7,434,2,0
139,Desmond Clark,CHI,TE,71,44,433,9.8,2,23,2.9,28.9,62.0%,6.1,,,,0,,,,44,9.8,433,2,2
140,Ladell Betts,WAS,,23,15,167,11.1,0,8,1.7,18.6,65.2%,7.3,77,255,2,16,3.3,28.3,8.6,92,4.6,422,2,0
141,Daunte Culpepper,MIN,QB,0,0,0,,0,0,0.0,0.0,0.0%,,73,422,4,28,5.8,30.1,5.2,73,5.8,422,4,16
142,Jim Kleinsasser,MIN,TE,59,46,401,8.7,4,23,2.9,25.1,78.0%,6.8,2,15,0,1,7.5,0.9,0.1,48,8.7,416,4,0
143,Jabar Gaffney,HOU,WR,57,34,402,11.8,2,20,2.1,25.1,59.6%,7.1,1,13,0,1,13.0,0.8,0.1,35,11.9,415,2,0
144,Daniel Graham,NWE,TE,63,38,409,10.8,4,21,2.7,29.2,60.3%,6.5,,,,0,,,,38,10.8,409,4,0
145,Chester Taylor,BAL,,27,20,132,6.6,0,7,1.3,8.3,74.1%,4.9,63,276,2,12,4.4,17.3,3.9,83,4.9,408,2,3
146,Tony Fisher,GNB,,25,21,206,9.8,2,10,1.4,13.7,84.0%,8.2,40,200,1,9,5.0,13.3,2.7,61,6.7,406,3,0
147,Quentin Griffin,DEN,,11,8,61,7.6,0,4,0.8,6.1,72.7%,5.5,94,345,0,16,3.7,34.5,9.4,102,4.0,406,0,3
148,Chad Morton,WAS,,26,15,187,12.5,1,7,1.0,12.5,57.7%,7.2,48,216,0,10,4.5,14.4,3.2,63,6.4,403,1,1
149,Bill Schroeder,DET,WR,80,36,397,11.0,2,24,2.3,24.8,45.0%,5.0,,,,0,,,,36,11.0,397,2,0
150,Cedrick Wilson,SFO,,63,35,396,11.3,2,23,2.2,24.8,55.6%,6.3,1,-4,0,0,-4.0,-0.3,0.1,36,10.9,392,2,1
151,Mack Strong,SEA,FB,33,29,216,7.4,0,9,1.8,13.5,87.9%,6.5,37,174,1,19,4.7,10.9,2.3,66,5.9,390,1,1
152,Antonio Gates,SDG,TE,42,24,389,16.2,2,19,1.6,25.9,57.1%,9.3,,,,0,,,,24,16.2,389,2,1
153,Ricky Proehl,CAR,,52,27,389,14.4,4,16,1.7,24.3,51.9%,7.5,,,,0,,,,27,14.4,389,4,0
154,Erron Kinney,TEN,TE,58,41,381,9.3,3,23,2.6,23.8,70.7%,6.6,,,,0,,,,41,9.3,381,3,1
155,Jerry Porter,OAK,,57,28,361,12.9,1,21,2.8,36.1,49.1%,6.3,1,10,0,0,10.0,1.0,0.1,29,12.8,371,1,1
156,Brian Finneran,ATL,WR,54,26,368,14.2,2,21,2.2,30.7,48.1%,6.8,,,,0,,,,26,14.2,368,2,0
157,David Terrell,CHI,wr,84,43,361,8.4,1,19,2.7,22.6,51.2%,4.3,1,4,0,0,4.0,0.3,0.1,44,8.3,365,1,1
158,Emmitt Smith,ARI,rb,19,14,107,7.6,0,4,1.4,10.7,73.7%,5.6,90,256,2,15,2.8,25.6,9.0,104,3.5,363,2,2
159,Aveion Cason,DAL,,20,17,142,8.4,0,3,1.7,14.2,85.0%,7.1,40,220,2,7,5.5,22.0,4.0,57,6.4,362,2,2
160,Darnerien McCants,WAS,,55,27,360,13.3,6,20,1.8,24.0,49.1%,6.5,,,,0,,,,27,13.3,360,6,0
161,James McKnight,MIA,,43,23,285,12.4,2,11,1.5,19.0,53.5%,6.6,2,75,1,1,37.5,5.0,0.1,25,14.4,360,3,1
162,Derrius Thompson,MIA,WR,59,26,359,13.8,0,19,1.6,22.4,44.1%,6.1,,,,0,,,,26,13.8,359,0,0
163,Lamar Gordon,STL,,13,8,59,7.4,0,2,0.8,5.9,61.5%,4.5,71,298,1,22,4.2,29.8,7.1,79,4.5,357,1,1
164,Arlen Harris,STL,,19,15,102,6.8,0,5,0.9,6.4,78.9%,5.4,85,255,4,16,3.0,15.9,5.3,100,3.6,357,4,3
165,Anthony Becht,NYJ,TE,58,40,356,8.9,4,26,2.5,22.3,69.0%,6.1,,,,0,,,,40,8.9,356,4,1
166,Billy Miller,HOU,te,65,40,355,8.9,3,18,2.5,22.2,61.5%,5.5,,,,0,,,,40,8.9,355,3,0
167,Brandon Bennett,CIN,,32,25,176,7.0,1,7,1.6,11.0,78.1%,5.5,56,173,0,11,3.1,10.8,3.5,81,4.3,349,1,2
168,Donovan McNabb,PHI,QB,1,1,-7,-7.0,0,0,0.1,-0.4,100.0%,-7.0,71,355,3,27,5.0,22.2,4.4,72,4.8,348,3,9
169,Jason Witten,DAL,te,54,35,347,9.9,1,18,2.3,23.1,64.8%,6.4,,,,0,,,,35,9.9,347,1,0
170,Dallas Clark,IND,TE,42,29,340,11.7,1,16,2.9,34.0,69.0%,8.1,,,,0,,,,29,11.7,340,1,0
171,Mark Campbell,BUF,TE,50,34,339,10.0,1,11,2.1,21.2,68.0%,6.8,,,,0,,,,34,10.0,339,1,0
172,Justin Gage,CHI,,35,17,338,19.9,2,14,1.7,33.8,48.6%,9.7,,,,0,,,,17,19.9,338,2,1
173,Matt Schobel,CIN,,30,24,332,13.8,2,12,1.6,22.1,80.0%,11.1,,,,0,,,,24,13.8,332,2,2
174,Scotty Anderson,DET,,31,17,325,19.1,2,12,1.9,36.1,54.8%,10.5,,,,0,,,,17,19.1,325,2,0
175,Jeff Garcia,SFO,QB,1,1,6,6.0,0,0,0.1,0.5,100.0%,6.0,56,319,7,25,5.7,24.5,4.3,57,5.7,325,7,9
176,Robert Holcombe,TEN,,25,19,121,6.4,1,4,1.3,8.1,76.0%,4.8,63,201,1,11,3.2,13.4,4.2,82,3.9,322,2,2
177,L.J. Smith,PHI,te,46,27,321,11.9,1,15,1.8,21.4,58.7%,7.0,,,,0,,,,27,11.9,321,1,1
