,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
17,Jeremy Hill,CIN,rb,32,27,215,8.0,0,7,1.7,13.4,84.4%,6.7,222,1124,9,61,5.1,70.3,13.9,249,5.4,1339,9,5
18,Jamaal Charles,KAN,RB,59,40,291,7.3,5,16,2.7,19.4,67.8%,4.9,206,1033,9,51,5.0,68.9,13.7,246,5.4,1324,14,5
19,Randall Cobb,GNB,WR,127,91,1287,14.1,12,71,5.7,80.4,71.7%,10.1,11,37,0,1,3.4,2.3,0.7,102,13.0,1324,12,4
20,Dez Bryant,DAL,WR,136,88,1320,15.0,16,60,5.5,82.5,64.7%,9.7,,,,0,,,,88,15.0,1320,16,1
21,Jeremy Maclin,PHI,WR,143,85,1318,15.5,10,56,5.3,82.4,59.4%,9.2,,,,0,,,,85,15.5,1318,10,0
22,Alfred Morris,WAS,RB,26,17,155,9.1,0,8,1.1,9.7,65.4%,6.0,265,1074,8,53,4.1,67.1,16.6,282,4.4,1229,8,2
23,Frank Gore,SFO,RB,19,11,111,10.1,1,2,0.7,6.9,57.9%,5.8,255,1106,4,55,4.3,69.1,15.9,266,4.6,1217,5,2
24,DeAndre Hopkins,HOU,WR,127,76,1210,15.9,6,57,4.8,75.6,59.8%,9.5,,,,0,,,,76,15.9,1210,6,2
25,Joique Bell,DET,rb,53,34,322,9.5,1,14,2.3,21.5,64.2%,6.1,223,860,7,45,3.9,57.3,14.9,257,4.6,1182,8,5
26,DeSean Jackson,WAS,WR,95,56,1169,20.9,6,37,3.7,77.9,58.9%,12.3,4,7,0,1,1.8,0.5,0.3,60,19.6,1176,6,0
27,C.J. Anderson,DEN,RB,44,34,324,9.5,2,14,2.3,21.6,77.3%,7.4,179,849,8,47,4.7,56.6,11.9,213,5.5,1173,10,1
28,Alshon Jeffery,CHI,WR,145,85,1133,13.3,10,60,5.3,70.8,58.6%,7.8,6,33,0,2,5.5,2.1,0.4,91,12.8,1166,10,1
29,Rob Gronkowski,NWE,TE,131,82,1124,13.7,12,60,5.5,74.9,62.6%,8.6,,,,0,,,,82,13.7,1124,12,0
30,Mark Ingram,NOR,RB,36,29,145,5.0,0,5,2.2,11.2,80.6%,4.0,226,964,9,52,4.3,74.2,17.4,255,4.3,1109,9,3
31,Calvin Johnson,DET,WR,128,71,1077,15.2,8,59,5.5,82.8,55.5%,8.4,,,,0,,,,71,15.2,1077,8,0
32,Anquan Boldin,SFO,WR,130,83,1062,12.8,5,56,5.2,66.4,63.8%,8.2,1,4,0,0,4.0,0.3,0.1,84,12.7,1066,5,0
33,Julian Edelman,NWE,WR,134,92,972,10.6,4,50,6.6,69.4,68.7%,7.3,10,94,0,7,9.4,6.7,0.7,102,10.5,1066,4,5
34,Steve Smith,BAL,WR,134,79,1065,13.5,6,45,4.9,66.6,59.0%,7.9,,,,0,,,,79,13.5,1065,6,1
35,Andre Ellington,ARI,RB,64,46,395,8.6,2,19,3.8,32.9,71.9%,6.2,201,660,3,31,3.3,55.0,16.8,247,4.3,1055,5,2
36,Mike Evans,TAM,WR,122,68,1051,15.5,12,46,4.5,70.1,55.7%,8.6,,,,0,,,,68,15.5,1051,12,0
37,A.J. Green,CIN,WR,117,69,1041,15.1,6,46,5.3,80.1,59.0%,8.9,2,2,0,0,1.0,0.2,0.2,71,14.7,1043,6,3
38,Giovani Bernard,CIN,RB,59,43,349,8.1,2,14,3.3,26.8,72.9%,5.9,168,680,5,32,4.0,52.3,12.9,211,4.9,1029,7,0
39,Fred Jackson,BUF,RB,90,66,501,7.6,1,26,4.7,35.8,73.3%,5.6,141,525,2,24,3.7,37.5,10.1,207,5.0,1026,3,5
40,Kelvin Benjamin,CAR,WR,145,73,1008,13.8,9,52,4.6,63.0,50.3%,7.0,,,,0,,,,73,13.8,1008,9,1
41,Greg Olsen,CAR,TE,123,84,1008,12.0,6,55,5.3,63.0,68.3%,8.2,,,,0,,,,84,12.0,1008,6,1
42,Vincent Jackson,TAM,WR,142,70,1002,14.3,2,50,4.4,62.6,49.3%,7.1,,,,0,,,,70,14.3,1002,2,1
43,Jonathan Stewart,CAR,RB,31,25,181,7.2,1,7,1.9,13.9,80.6%,5.8,175,809,3,42,4.6,62.2,13.5,200,5.0,990,4,3
44,Sammy Watkins,BUF,WR,128,65,982,15.1,6,48,4.1,61.4,50.8%,7.7,2,8,0,1,4.0,0.5,0.1,67,14.8,990,6,1
45,Brandon LaFell,NWE,WR,119,74,953,12.9,7,50,4.6,59.6,62.2%,8.0,2,13,0,0,6.5,0.8,0.1,76,12.7,966,7,1
46,Eric Decker,NYJ,WR,115,74,962,13.0,5,47,4.9,64.1,64.3%,8.4,,,,0,,,,74,13.0,962,5,0
47,Chris Ivory,NYJ,RB,27,18,123,6.8,1,4,1.1,7.7,66.7%,4.6,198,821,6,43,4.1,51.3,12.4,216,4.4,944,7,2
48,Rueben Randle,NYG,WR,127,71,938,13.2,3,48,4.4,58.6,55.9%,7.4,,,,0,,,,71,13.2,938,3,0
49,Andre Johnson,HOU,WR,146,85,936,11.0,3,50,5.7,62.4,58.2%,6.4,,,,0,,,,85,11.0,936,3,3
50,Kenny Stills,NOR,wr,83,63,931,14.8,3,47,4.2,62.1,75.9%,11.2,1,-2,0,0,-2.0,-0.1,0.1,64,14.5,929,3,1
51,Roddy White,ATL,WR,125,80,921,11.5,7,55,5.7,65.8,64.0%,7.4,,,,0,,,,80,11.5,921,7,3
52,Martellus Bennett,CHI,TE,128,90,916,10.2,6,43,5.6,57.3,70.3%,7.2,,,,0,,,,90,10.2,916,6,0
53,Tre Mason,STL,RB,26,16,148,9.3,1,8,1.3,12.3,61.5%,5.7,179,765,4,38,4.3,63.8,14.9,195,4.7,913,5,2
54,Marques Colston,NOR,WR,100,59,902,15.3,5,45,3.7,56.4,59.0%,9.0,,,,0,,,,59,15.3,902,5,1
55,Delanie Walker,TEN,TE,106,63,890,14.1,4,34,4.2,59.3,59.4%,8.4,,,,0,,,,63,14.1,890,4,2
56,Jimmy Graham,NOR,TE,125,85,889,10.5,10,54,5.3,55.6,68.0%,7.1,,,,0,,,,85,10.5,889,10,2
57,Matt Asiata,MIN,RB,63,44,312,7.1,1,7,2.9,20.8,69.8%,5.0,164,570,9,34,3.5,38.0,10.9,208,4.2,882,10,1
58,Mike Wallace,MIA,WR,115,67,862,12.9,10,47,4.2,53.9,58.3%,7.5,4,16,0,1,4.0,1.0,0.3,71,12.4,878,10,2
59,Jordan Matthews,PHI,WR,103,67,872,13.0,8,43,4.2,54.5,65.0%,8.5,,,,0,,,,67,13.0,872,8,0
60,Russell Wilson,SEA,QB,1,1,17,17.0,0,1,0.1,1.1,100.0%,17.0,118,849,6,47,7.2,53.1,7.4,119,7.3,866,6,13
61,Rashad Jennings,NYG,RB,41,30,226,7.5,0,8,2.7,20.5,73.2%,5.5,167,639,4,39,3.8,58.1,15.2,197,4.4,865,4,1
62,Travis Kelce,KAN,TE,87,67,862,12.9,5,46,4.2,53.9,77.0%,9.9,,,,0,,,,67,12.9,862,5,4
63,Malcom Floyd,SDG,WR,92,52,856,16.5,6,39,3.3,53.5,56.5%,9.3,,,,0,,,,52,16.5,856,6,0
64,Steven Jackson,ATL,RB,27,20,148,7.4,0,6,1.3,9.9,74.1%,5.5,190,707,6,38,3.7,47.1,12.7,210,4.1,855,6,0
65,Branden Oliver,SDG,RB,45,36,271,7.5,1,11,2.6,19.4,80.0%,6.0,160,582,3,31,3.6,41.6,11.4,196,4.4,853,4,0
66,Andre Williams,NYG,rb,37,18,130,7.2,0,6,1.1,8.1,48.6%,3.5,217,721,7,32,3.3,45.1,13.6,235,3.6,851,7,1
67,Michael Floyd,ARI,WR,99,47,841,17.9,6,34,2.9,52.6,47.5%,8.5,1,2,0,0,2.0,0.1,0.1,48,17.6,843,6,4
68,Mohamed Sanu,CIN,WR,98,56,790,14.1,5,38,3.5,49.4,57.1%,8.1,7,51,0,2,7.3,3.2,0.4,63,13.3,841,5,0
69,Andrew Hawkins,CLE,WR,112,63,824,13.1,2,44,4.2,54.9,56.3%,7.4,3,15,0,0,5.0,1.0,0.2,66,12.7,839,2,0
70,Shane Vereen,NWE,RB,77,52,447,8.6,3,24,3.3,27.9,67.5%,5.8,96,391,2,15,4.1,24.4,6.0,148,5.7,838,5,0
71,Doug Baldwin,SEA,WR,98,66,825,12.5,3,43,4.1,51.6,67.3%,8.4,1,8,0,0,8.0,0.5,0.1,67,12.4,833,3,1
72,Antonio Gates,SDG,TE,98,69,821,11.9,12,44,4.3,51.3,70.4%,8.4,,,,0,,,,69,11.9,821,12,1
73,Chris Johnson,NYJ,rb,34,24,151,6.3,1,9,1.5,9.4,70.6%,4.4,155,663,1,22,4.3,41.4,9.7,179,4.5,814,2,1
74,Eddie Royal,SDG,WR,91,62,778,12.5,7,39,3.9,48.6,68.1%,8.5,3,14,0,1,4.7,0.9,0.2,65,12.2,792,7,1
75,Larry Fitzgerald,ARI,WR,103,63,784,12.4,2,39,4.5,56.0,61.2%,7.6,,,,0,,,,63,12.4,784,2,1
76,Keenan Allen,SDG,WR,121,77,783,10.2,4,41,5.5,55.9,63.6%,6.5,,,,0,,,,77,10.2,783,4,2
77,Reggie Wayne,IND,WR,116,64,779,12.2,2,40,4.3,51.9,55.2%,6.7,,,,0,,,,64,12.2,779,2,1
78,Coby Fleener,IND,TE,92,51,774,15.2,8,40,3.2,48.4,55.4%,8.4,,,,0,,,,51,15.2,774,8,0
79,Kendall Wright,TEN,WR,93,57,715,12.5,6,32,4.1,51.1,61.3%,7.7,4,54,0,2,13.5,3.9,0.3,61,12.6,769,6,1
80,Torrey Smith,BAL,WR,92,49,767,15.7,11,38,3.1,47.9,53.3%,8.3,,,,0,,,,49,15.7,767,11,0
81,Kenny Britt,STL,WR,84,48,748,15.6,3,33,3.0,46.8,57.1%,8.9,2,14,0,1,7.0,0.9,0.1,50,15.2,762,3,0
82,Heath Miller,PIT,TE,91,66,761,11.5,3,43,4.1,47.6,72.5%,8.4,,,,0,,,,66,11.5,761,3,2
83,Dwayne Bowe,KAN,WR,95,60,754,12.6,0,42,4.0,50.3,63.2%,7.9,,,,0,,,,60,12.6,754,0,2
84,Jarvis Landry,MIA,WR,112,84,758,9.0,5,50,5.3,47.4,75.0%,6.8,2,-4,0,0,-2.0,-0.3,0.1,86,8.8,754,5,7
85,Pierre Garcon,WAS,WR,105,68,752,11.1,3,33,4.3,47.0,64.8%,7.2,,,,0,,,,68,11.1,752,3,0
86,Trent Richardson,IND,RB,34,27,229,8.5,0,9,1.8,15.3,79.4%,6.7,159,519,3,27,3.3,34.6,10.6,186,4.0,748,3,2
87,Darren McFadden,OAK,RB,56,36,212,5.9,0,8,2.3,13.3,64.3%,3.8,155,534,2,21,3.4,33.4,9.7,191,3.9,746,2,1
88,Greg Jennings,MIN,WR,92,59,742,12.6,6,40,3.7,46.4,64.1%,8.1,,,,0,,,,59,12.6,742,6,1
89,Terrance West,CLE,RB,13,11,64,5.8,1,3,0.8,4.6,84.6%,4.9,171,673,4,31,3.9,48.1,12.2,182,4.0,737,5,2
90,Ahmad Bradshaw,IND,,47,38,300,7.9,6,20,3.8,30.0,80.9%,6.4,90,425,2,18,4.7,42.5,9.0,128,5.7,725,8,3
91,Brandon Marshall,CHI,WR,106,61,721,11.8,8,41,4.7,55.5,57.5%,6.8,,,,0,,,,61,11.8,721,8,1
92,Bobby Rainey,TAM,rb,45,33,315,9.5,1,13,2.2,21.0,73.3%,7.0,94,406,1,21,4.3,27.1,6.3,127,5.7,721,2,3
93,Darren Sproles,PHI,,62,40,387,9.7,0,18,2.7,25.8,64.5%,6.2,57,329,6,18,5.8,21.9,3.8,97,7.4,716,6,4
94,Denard Robinson,JAX,RB,31,23,124,5.4,0,7,1.8,9.5,74.2%,4.0,135,582,4,24,4.3,44.8,10.4,158,4.5,706,4,2
95,Jason Witten,DAL,TE,90,64,703,11.0,5,48,4.0,43.9,71.1%,7.8,,,,0,,,,64,11.0,703,5,0
96,Michael Crabtree,SFO,WR,108,68,698,10.3,4,35,4.3,43.6,63.0%,6.5,1,4,0,0,4.0,0.3,0.1,69,10.2,702,4,0
97,Zach Ertz,PHI,te,89,58,702,12.1,3,42,3.6,43.9,65.2%,7.9,,,,0,,,,58,12.1,702,3,1
98,Bishop Sankey,TEN,RB,23,18,133,7.4,0,5,1.1,8.3,78.3%,5.8,152,569,2,26,3.7,35.6,9.5,170,4.1,702,2,2
99,Robert Woods,BUF,WR,104,65,699,10.8,5,35,4.1,43.7,62.5%,6.7,,,,0,,,,65,10.8,699,5,1
100,Isaiah Crowell,CLE,,14,9,87,9.7,0,4,0.6,5.4,64.3%,6.2,148,607,8,35,4.1,37.9,9.3,157,4.4,694,8,3
101,Roy Helu,WAS,,47,42,477,11.4,2,16,3.0,34.1,89.4%,10.1,40,216,1,10,5.4,15.4,2.9,82,8.5,693,3,2
102,Andre Holmes,OAK,WR,99,47,693,14.7,4,32,2.9,43.3,47.5%,7.0,,,,0,,,,47,14.7,693,4,0
103,John Brown,ARI,wr,102,48,696,14.5,5,31,3.0,43.5,47.1%,6.8,3,-6,0,0,-2.0,-0.4,0.2,51,13.5,690,5,0
104,Percy Harvin,2TM,,78,51,483,9.5,1,0,3.9,37.2,65.4%,6.2,33,202,1,0,6.1,15.5,2.5,84,8.2,685,2,3
105,Allen Hurns,JAX,WR,97,51,677,13.3,6,26,3.2,42.3,52.6%,7.0,,,,0,,,,51,13.3,677,6,0
106,Jerick McKinnon,MIN,rb,41,27,135,5.0,0,7,2.5,12.3,65.9%,3.3,113,538,0,24,4.8,48.9,10.3,140,4.8,673,0,0
107,James Jones,OAK,WR,112,73,666,9.1,6,40,4.6,41.6,65.2%,5.9,,,,0,,,,73,9.1,666,6,3
108,Markus Wheaton,PIT,WR,86,53,644,12.2,2,34,3.3,40.3,61.6%,7.5,4,19,0,1,4.8,1.2,0.3,57,11.6,663,2,0
109,Jarius Wright,MIN,wr,62,42,588,14.0,2,25,2.6,36.8,67.7%,9.5,5,71,0,3,14.2,4.4,0.3,47,14.0,659,2,0
110,Nate Washington,TEN,WR,72,40,647,16.2,2,26,2.5,40.4,55.6%,9.0,,,,0,,,,40,16.2,647,2,0
111,Alfred Blue,HOU,rb,18,15,113,7.5,1,7,0.9,7.1,83.3%,6.3,169,528,2,29,3.1,33.0,10.6,184,3.5,641,3,0
112,Colin Kaepernick,SFO,QB,0,0,0,,0,0,0.0,0.0,0.0%,,104,639,1,28,6.1,39.9,6.5,104,6.1,639,1,8
113,Jared Cook,STL,te,99,52,634,12.2,3,32,3.3,39.6,52.5%,6.4,1,0,0,0,0.0,0.0,0.1,53,12.0,634,3,0
114,Taylor Gabriel,CLE,,72,36,621,17.3,1,26,2.3,38.8,50.0%,8.6,4,10,0,0,2.5,0.6,0.3,40,15.8,631,1,0
115,Brandin Cooks,NOR,WR,69,53,550,10.4,3,25,5.3,55.0,76.8%,8.0,7,73,1,4,10.4,7.3,0.7,60,10.4,623,4,1
116,Larry Donnell,NYG,TE,92,63,623,9.9,6,36,3.9,38.9,68.5%,6.8,,,,0,,,,63,9.9,623,6,4
117,Terrance Williams,DAL,WR,66,37,621,16.8,8,30,2.3,38.8,56.1%,9.4,,,,0,,,,37,16.8,621,8,0
118,Knile Davis,KAN,,25,16,147,9.2,1,6,1.0,9.2,64.0%,5.9,134,463,6,26,3.5,28.9,8.4,150,4.1,610,7,4
119,Charles Clay,MIA,TE,84,58,605,10.4,3,31,4.1,43.2,69.0%,7.2,,,,0,,,,58,10.4,605,3,0
120,LeGarrette Blount,2TM,,12,10,54,5.4,0,0,0.6,3.4,83.3%,4.5,125,547,5,0,4.4,34.2,7.8,135,4.5,601,5,1
121,Pierre Thomas,NOR,,55,45,378,8.4,1,19,4.1,34.4,81.8%,6.9,45,222,2,14,4.9,20.2,4.1,90,6.7,600,3,0
122,Benny Cunningham,STL,,52,45,352,7.8,1,21,2.8,22.0,86.5%,6.8,66,246,3,12,3.7,15.4,4.1,111,5.4,598,4,2
123,Jerricho Cotchery,CAR,WR,78,48,580,12.1,1,29,3.2,38.7,61.5%,7.4,,,,0,,,,48,12.1,580,1,0
124,Riley Cooper,PHI,WR,95,55,577,10.5,3,25,3.4,36.1,57.9%,6.1,,,,0,,,,55,10.5,577,3,1
125,Ronnie Hillman,DEN,,34,21,139,6.6,1,7,2.6,17.4,61.8%,4.1,106,434,3,20,4.1,54.3,13.3,127,4.5,573,4,1
126,Miles Austin,CLE,WR,73,47,568,12.1,2,34,3.9,47.3,64.4%,7.8,,,,0,,,,47,12.1,568,2,0
127,Latavius Murray,OAK,,23,17,143,8.4,0,3,1.1,9.5,73.9%,6.2,82,424,2,18,5.2,28.3,5.5,99,5.7,567,2,1
128,Martavis Bryant,PIT,,48,26,549,21.1,8,16,2.6,54.9,54.2%,11.4,3,12,0,0,4.0,1.2,0.3,29,19.3,561,8,0
129,Doug Martin,TAM,RB,20,13,64,4.9,0,3,1.2,5.8,65.0%,3.2,134,494,2,24,3.7,44.9,12.2,147,3.8,558,2,0
130,Cecil Shorts,JAX,WR,110,53,557,10.5,1,27,4.1,42.8,48.2%,5.1,,,,0,,,,53,10.5,557,1,1
131,Harry Douglas,ATL,wr,74,51,556,10.9,2,29,4.3,46.3,68.9%,7.5,,,,0,,,,51,10.9,556,2,0
132,Jermaine Kearse,SEA,WR,69,38,537,14.1,1,21,2.5,35.8,55.1%,7.8,2,15,0,1,7.5,1.0,0.1,40,13.8,552,1,0
133,Reggie Bush,DET,RB,56,40,253,6.3,0,13,3.6,23.0,71.4%,4.5,76,297,2,9,3.9,27.0,6.9,116,4.7,550,2,1
134,Allen Robinson,JAX,wr,81,48,548,11.4,2,26,4.8,54.8,59.3%,6.8,,,,0,,,,48,11.4,548,2,0
135,Devin Hester,ATL,,59,38,504,13.3,2,22,2.4,31.5,64.4%,8.5,6,36,1,1,6.0,2.3,0.4,44,12.3,540,3,2
136,Cam Newton,CAR,QB,0,0,0,,0,0,0.0,0.0,0.0%,,103,539,5,48,5.2,38.5,7.4,103,5.2,539,5,12
137,Mychal Rivera,OAK,TE,99,58,534,9.2,4,29,3.6,33.4,58.6%,5.4,,,,0,,,,58,9.2,534,4,3
138,Owen Daniels,BAL,TE,79,48,527,11.0,4,32,3.2,35.1,60.8%,6.7,,,,0,,,,48,11.0,527,4,0
139,Dan Herron,IND,,26,21,173,8.2,0,7,1.3,10.8,80.8%,6.7,78,351,1,17,4.5,21.9,4.9,99,5.3,524,1,4
140,Toby Gerhart,JAX,rb,24,20,186,9.3,0,10,1.4,13.3,83.3%,7.8,101,326,2,23,3.2,23.3,7.2,121,4.2,512,2,1
141,Niles Paul,WAS,te,52,39,507,13.0,1,19,2.4,31.7,75.0%,9.8,,,,0,,,,39,13.0,507,1,1
142,Cordarrelle Patterson,MIN,WR,67,33,384,11.6,1,20,2.1,24.0,49.3%,5.7,10,117,1,4,11.7,7.3,0.6,43,11.7,501,2,1
143,Justin Hunter,TEN,WR,67,28,498,17.8,3,20,2.3,41.5,41.8%,7.4,,,,0,,,,28,17.8,498,3,0
144,Scott Chandler,BUF,te,70,47,497,10.6,3,28,2.9,31.1,67.1%,7.1,,,,0,,,,47,10.6,497,3,0
145,Robert Turbin,SEA,,20,16,186,11.6,2,9,1.0,11.6,80.0%,9.3,74,310,0,16,4.2,19.4,4.6,90,5.5,496,2,1
146,Jeremy Kerley,NYJ,WR,75,38,409,10.8,1,21,2.4,25.6,50.7%,5.5,4,86,0,2,21.5,5.4,0.3,42,11.8,495,1,1
147,Julius Thomas,DEN,TE,62,43,489,11.4,12,30,3.3,37.6,69.4%,7.9,,,,0,,,,43,11.4,489,12,1
148,Anthony Dixon,BUF,,9,8,49,6.1,0,3,0.5,3.1,88.9%,5.4,105,432,2,14,4.1,27.0,6.6,113,4.3,481,2,1
149,Brian Hartline,MIA,WR,63,39,474,12.2,2,27,2.4,29.6,61.9%,7.5,,,,0,,,,39,12.2,474,2,0
150,Andre Roberts,WAS,,73,36,453,12.6,2,28,2.3,28.3,49.3%,6.2,2,21,0,1,10.5,1.3,0.1,38,12.5,474,2,4
151,Devonta Freeman,ATL,,37,30,225,7.5,1,8,1.9,14.1,81.1%,6.1,65,248,1,10,3.8,15.5,4.1,95,5.0,473,2,1
152,James Starks,GNB,,29,18,140,7.8,0,6,1.1,8.8,62.1%,4.8,85,333,2,17,3.9,20.8,5.3,103,4.6,473,2,1
153,Tavon Austin,STL,WR,44,31,242,7.8,0,12,2.1,16.1,70.5%,5.5,36,224,2,11,6.2,14.9,2.4,67,7.0,466,2,5
154,Jordan Reed,WAS,te,65,50,465,9.3,0,23,4.5,42.3,76.9%,7.2,,,,0,,,,50,9.3,465,0,1
155,Charles Johnson,MIN,wr,59,31,475,15.3,2,19,2.6,39.6,52.5%,8.1,1,-11,0,0,-11.0,-0.9,0.1,32,14.5,464,2,1
156,Wes Welker,DEN,wr,64,49,464,9.5,2,24,3.5,33.1,76.6%,7.3,,,,0,,,,49,9.5,464,2,0
157,Donte Moncrief,IND,,49,32,444,13.9,3,15,2.0,27.8,65.3%,9.1,4,17,0,1,4.3,1.1,0.3,36,12.8,461,3,0
158,Jermaine Gresham,CIN,TE,79,62,460,7.4,5,24,4.1,30.7,78.5%,5.8,,,,0,,,,62,7.4,460,5,3
159,Stedman Bailey,STL,,46,30,435,14.5,1,19,2.1,31.1,65.2%,9.5,1,13,0,1,13.0,0.9,0.1,31,14.5,448,1,0
160,Davante Adams,GNB,WR,66,38,446,11.7,3,23,2.4,27.9,57.6%,6.8,,,,0,,,,38,11.7,446,3,0
161,Zac Stacy,STL,rb,23,18,152,8.4,0,9,1.4,11.7,78.3%,6.6,76,293,1,13,3.9,22.5,5.8,94,4.7,445,1,2
162,Steve Johnson,SFO,,50,35,435,12.4,3,24,2.7,33.5,70.0%,8.7,,,,0,,,,35,12.4,435,3,0
163,Donald Brown,SDG,,41,29,211,7.3,0,7,2.2,16.2,70.7%,5.1,85,223,0,13,2.6,17.2,6.5,114,3.8,434,0,1
164,Marqise Lee,JAX,WR,69,37,422,11.4,1,21,2.8,32.5,53.6%,6.1,3,9,0,1,3.0,0.7,0.2,40,10.8,431,1,0
165,Ben Tate,2TM,,12,9,60,6.7,0,0,0.8,5.5,75.0%,5.0,119,371,4,0,3.1,33.7,10.8,128,3.4,431,4,0
166,Chris Hogan,BUF,,61,41,426,10.4,4,20,2.6,26.6,67.2%,7.0,,,,0,,,,41,10.4,426,4,2
167,Khiry Robinson,NOR,,11,8,63,7.9,0,3,0.8,6.3,72.7%,5.7,76,362,3,23,4.8,36.2,7.6,84,5.1,425,3,2
168,C.J. Spiller,BUF,rb,22,19,125,6.6,1,7,2.1,13.9,86.4%,5.7,78,300,0,12,3.8,33.3,8.7,97,4.4,425,1,3
169,Jordan Cameron,CLE,TE,48,24,424,17.7,2,13,2.4,42.4,50.0%,8.8,,,,0,,,,24,17.7,424,2,0
170,Cole Beasley,DAL,,49,37,420,11.4,4,26,2.3,26.3,75.5%,8.6,,,,0,,,,37,11.4,420,4,2
171,Blake Bortles,JAX,QB,0,0,0,,0,0,0.0,0.0,0.0%,,56,419,0,29,7.5,29.9,4.0,56,7.5,419,0,7
172,Jonas Gray,NWE,,3,1,7,7.0,0,0,0.1,0.9,33.3%,2.3,89,412,5,27,4.6,51.5,11.1,90,4.7,419,5,0
173,Preston Parker,NYG,wr,56,36,418,11.6,2,26,2.3,26.1,64.3%,7.5,,,,0,,,,36,11.6,418,2,2
174,Lorenzo Taliaferro,BAL,,10,8,114,14.3,0,4,0.6,8.8,80.0%,11.4,68,292,4,17,4.3,22.5,5.2,76,5.3,406,4,1
175,Shonn Greene,TEN,rb,3,1,13,13.0,0,1,0.1,1.0,33.3%,4.3,94,392,2,18,4.2,30.2,7.2,95,4.3,405,2,1
176,Hakeem Nicks,IND,wr,68,38,405,10.7,4,18,2.4,25.3,55.9%,6.0,,,,0,,,,38,10.7,405,4,0
177,Carlos Hyde,SFO,,16,12,68,5.7,0,4,0.9,4.9,75.0%,4.3,83,333,4,17,4.0,23.8,5.9,95,4.2,401,4,1
178,Ryan Mathews,SDG,rb,10,9,69,7.7,0,4,1.5,11.5,90.0%,6.9,74,330,3,19,4.5,55.0,12.3,83,4.8,399,3,1
179,Dwayne Allen,IND,TE,50,29,395,13.6,8,24,2.2,30.4,58.0%,7.9,,,,0,,,,29,13.6,395,8,1
