,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
72,Jason Witten,DAL,TE,89,66,757,11.5,6,41,4.1,47.3,74.2%,8.5,,,,0,,,,66,11.5,757,6,0
73,David Givens,NWE,WR,96,59,738,12.5,2,33,4.5,56.8,61.5%,7.7,2,13,0,0,6.5,1.0,0.2,61,12.3,751,2,0
74,Muhsin Muhammad,CHI,WR,136,64,750,11.7,4,38,4.3,50.0,47.1%,5.5,,,,0,,,,64,11.7,750,4,0
75,Drew Bennett,TEN,WR,109,58,738,12.7,4,36,4.5,56.8,53.2%,6.8,1,3,0,0,3.0,0.2,0.1,59,12.6,741,4,0
76,Frank Gore,SFO,,22,15,131,8.7,0,4,1.1,9.4,68.2%,6.0,127,608,3,27,4.8,43.4,9.1,142,5.2,739,3,2
77,Michael Pittman,TAM,,46,36,300,8.3,1,14,2.3,18.8,78.3%,6.5,70,436,1,10,6.2,27.3,4.4,106,6.9,736,2,1
78,Brandon Lloyd,SFO,WR,109,48,733,15.3,5,34,3.0,45.8,44.0%,6.7,,,,0,,,,48,15.3,733,5,1
79,Justin McCareins,NYJ,WR,102,43,713,16.6,2,33,2.7,44.6,42.2%,7.0,1,8,0,0,8.0,0.5,0.1,44,16.4,721,2,0
80,Marcel Shipp,ARI,RB,44,35,255,7.3,0,8,2.3,17.0,79.5%,5.8,157,451,0,23,2.9,30.1,10.5,192,3.7,706,0,4
81,Antowain Smith,NOR,RB,15,12,46,3.8,0,2,0.8,2.9,80.0%,3.1,166,659,3,23,4.0,41.2,10.4,178,4.0,705,3,2
82,Andre Johnson,HOU,WR,114,63,688,10.9,2,42,4.8,52.9,55.3%,6.0,6,10,0,2,1.7,0.8,0.5,69,10.1,698,2,1
83,Joe Jurevicius,SEA,WR,84,55,694,12.6,10,39,3.4,43.4,65.5%,8.3,,,,0,,,,55,12.6,694,10,1
84,Roy Williams,DET,WR,94,45,687,15.3,8,31,3.5,52.8,47.9%,7.3,,,,0,,,,45,15.3,687,8,0
85,Marty Booker,MIA,WR,86,39,686,17.6,3,30,2.6,45.7,45.3%,8.0,,,,0,,,,39,17.6,686,3,0
86,Amani Toomer,NYG,WR,109,60,684,11.4,7,38,3.8,42.8,55.0%,6.3,,,,0,,,,60,11.4,684,7,0
87,L.J. Smith,PHI,TE,107,61,682,11.2,3,37,3.8,42.6,57.0%,6.4,,,,0,,,,61,11.2,682,3,1
88,Ernest Wilford,JAX,WR,74,41,681,16.6,7,35,2.6,42.6,55.4%,9.2,,,,0,,,,41,16.6,681,7,0
89,Samkon Gado,GNB,RB,12,10,77,7.7,1,4,1.3,9.6,83.3%,6.4,143,582,6,32,4.1,72.8,17.9,153,4.3,659,7,4
90,Joe Horn,NOR,WR,103,49,654,13.3,1,37,3.8,50.3,47.6%,6.3,,,,0,,,,49,13.3,654,1,2
91,Marion Barber III,DAL,,25,18,115,6.4,0,6,1.4,8.8,72.0%,4.6,138,538,5,31,3.9,41.4,10.6,156,4.2,653,5,3
92,Priest Holmes,KAN,rb,32,21,197,9.4,1,7,3.0,28.1,65.6%,6.2,119,451,6,30,3.8,64.4,17.0,140,4.6,648,7,1
93,Aaron Stecker,NOR,,48,35,281,8.0,0,12,2.3,18.7,72.9%,5.9,95,363,0,24,3.8,24.2,6.3,130,5.0,644,0,3
94,Greg Jones,JAX,FB,15,10,65,6.5,0,3,0.7,4.6,66.7%,4.3,151,575,4,32,3.8,41.1,10.8,161,4.0,640,4,0
95,Antwaan Randle El,PIT,WR,69,35,558,15.9,1,23,2.2,34.9,50.7%,8.1,12,73,0,2,6.1,4.6,0.8,47,13.4,631,1,4
96,Brian Finneran,ATL,wr,81,50,611,12.2,2,31,3.1,38.2,61.7%,7.5,,,,0,,,,50,12.2,611,2,0
97,Chris Perry,CIN,,62,51,328,6.4,2,17,3.6,23.4,82.3%,5.3,61,279,0,17,4.6,19.9,4.4,112,5.4,607,2,2
98,Travis Taylor,MIN,WR,90,50,604,12.1,4,35,3.1,37.8,55.6%,6.7,2,3,0,0,1.5,0.2,0.1,52,11.7,607,4,1
99,Michael Bennett,MIN,rb,31,27,124,4.6,2,8,1.7,7.8,87.1%,4.0,126,473,3,21,3.8,29.6,7.9,153,3.9,597,5,5
100,Stephen Davis,CAR,rb,12,5,45,9.0,0,3,0.4,3.5,41.7%,3.8,180,549,12,32,3.1,42.2,13.8,185,3.2,594,12,2
101,Shawn Bryson,DET,,47,37,284,7.7,0,12,2.3,17.8,78.7%,6.0,64,306,1,12,4.8,19.1,4.0,101,5.8,590,1,1
102,Antonio Chatman,GNB,,86,49,549,11.2,4,31,3.1,34.3,57.0%,6.4,8,34,0,3,4.3,2.1,0.5,57,10.2,583,4,0
103,Marshall Faulk,STL,,58,44,291,6.6,1,18,2.8,18.2,75.9%,5.0,65,292,0,15,4.5,18.3,4.1,109,5.3,583,1,2
104,Michael Vick,ATL,QB,1,1,-14,-14.0,0,0,0.1,-0.9,100.0%,-14.0,102,597,6,43,5.9,39.8,6.8,103,5.7,583,6,11
105,Randy McMichael,MIA,TE,104,60,582,9.7,5,25,3.8,36.4,57.7%,5.6,,,,0,,,,60,9.7,582,5,1
106,Reggie Brown,PHI,WR,79,43,571,13.3,4,24,2.7,35.7,54.4%,7.2,1,5,0,0,5.0,0.3,0.1,44,13.1,576,4,1
107,Greg Lewis,PHI,WR,105,48,561,11.7,1,30,3.0,35.1,45.7%,5.3,2,13,0,0,6.5,0.8,0.1,50,11.5,574,1,0
108,Jermaine Wiggins,MIN,TE,92,69,568,8.2,1,31,4.3,35.5,75.0%,6.2,,,,0,,,,69,8.2,568,1,0
109,Doug Gabriel,OAK,,72,37,554,15.0,3,31,2.6,39.6,51.4%,7.7,1,5,0,0,5.0,0.4,0.1,38,14.7,559,3,0
110,Jerramy Stevens,SEA,TE,68,45,554,12.3,5,31,2.8,34.6,66.2%,8.1,,,,0,,,,45,12.3,554,5,0
111,Erron Kinney,TEN,TE,72,55,543,9.9,2,25,3.9,38.8,76.4%,7.5,,,,0,,,,55,9.9,543,2,0
112,Brandon Stokley,IND,,67,41,543,13.2,1,29,2.7,36.2,61.2%,8.1,,,,0,,,,41,13.2,543,1,0
113,Samie Parker,KAN,WR,58,36,533,14.8,3,27,3.0,44.4,62.1%,9.2,,,,0,,,,36,14.8,533,3,2
114,Shaun McDonald,STL,,74,46,523,11.4,0,28,2.9,32.7,62.2%,7.1,1,7,0,1,7.0,0.4,0.1,47,11.3,530,0,1
115,Artose Pinner,DET,,25,21,181,8.6,0,7,1.3,11.3,84.0%,7.2,106,349,3,22,3.3,21.8,6.6,127,4.2,530,3,0
116,Ben Troupe,TEN,TE,80,55,530,9.6,4,31,3.7,35.3,68.8%,6.6,,,,0,,,,55,9.6,530,4,2
117,Isaac Bruce,STL,WR,71,36,525,14.6,3,21,3.3,47.7,50.7%,7.4,,,,0,,,,36,14.6,525,3,0
118,Tony Fisher,GNB,,65,48,347,7.2,1,11,3.4,24.8,73.8%,5.3,60,173,1,9,2.9,12.4,4.3,108,4.8,520,2,2
119,Marcus Pollard,DET,TE,79,46,516,11.2,3,28,2.9,32.3,58.2%,6.5,,,,0,,,,46,11.2,516,3,1
120,Marcus Robinson,MIN,wr,57,31,515,16.6,5,24,2.1,34.3,54.4%,9.0,,,,0,,,,31,16.6,515,5,0
121,Braylon Edwards,CLE,wr,59,32,512,16.0,3,22,3.2,51.2,54.2%,8.7,,,,0,,,,32,16.0,512,3,0
122,J.J. Arrington,ARI,rb,34,25,139,5.6,0,6,1.7,9.3,73.5%,4.1,112,370,2,16,3.3,24.7,7.5,137,3.7,509,2,1
123,Michael Jenkins,ATL,WR,71,36,508,14.1,3,28,2.6,36.3,50.7%,7.2,,,,0,,,,36,14.1,508,3,1
124,Jabar Gaffney,HOU,WR,90,55,492,8.9,2,31,3.4,30.8,61.1%,5.5,4,13,0,1,3.3,0.8,0.3,59,8.6,505,2,0
125,Mark Clayton,BAL,WR,87,44,471,10.7,2,22,3.1,33.6,50.6%,5.4,8,33,1,2,4.1,2.4,0.6,52,9.7,504,3,0
126,Jonathan Wells,HOU,rb,27,22,179,8.1,0,6,1.5,11.9,81.5%,6.6,90,325,4,20,3.6,21.7,6.0,112,4.5,504,4,1
127,Az-Zahir Hakim,NOR,,58,34,489,14.4,2,26,2.8,40.8,58.6%,8.4,,,,0,,,,34,14.4,489,2,1
128,Darrell Jackson,SEA,wr,55,38,482,12.7,3,29,6.3,80.3,69.1%,8.8,1,7,0,0,7.0,1.2,0.2,39,12.5,489,3,0
129,Dallas Clark,IND,TE,52,37,488,13.2,4,25,2.5,32.5,71.2%,9.4,,,,0,,,,37,13.2,488,4,0
130,Matt Jones,JAX,,69,36,432,12.0,5,23,2.3,27.0,52.2%,6.3,12,51,0,2,4.3,3.2,0.8,48,10.1,483,5,2
131,Jeb Putzier,DEN,,58,37,481,13.0,0,28,2.3,30.1,63.8%,8.3,,,,0,,,,37,13.0,481,0,1
132,Dennis Northcutt,CLE,WR,77,42,441,10.5,2,19,2.6,27.6,54.5%,5.7,2,33,0,1,16.5,2.1,0.1,44,10.8,474,2,0
133,Patrick Pass,NWE,,30,22,227,10.3,0,8,1.8,18.9,73.3%,7.6,54,245,3,13,4.5,20.4,4.5,76,6.2,472,3,2
134,Troy Brown,NWE,,59,39,466,11.9,2,25,3.0,35.8,66.1%,7.9,,,,0,,,,39,11.9,466,2,0
135,Heath Miller,PIT,TE,52,39,459,11.8,6,22,2.4,28.7,75.0%,8.8,,,,0,,,,39,11.8,459,6,0
136,Roddy White,ATL,WR,69,29,446,15.4,3,23,1.8,27.9,42.0%,6.5,4,12,0,1,3.0,0.8,0.3,33,13.9,458,3,1
137,Travis Henry,TEN,,20,13,117,9.0,0,5,1.3,11.7,65.0%,5.9,88,335,0,13,3.8,33.5,8.8,101,4.5,452,0,2
138,Deuce McAllister,NOR,rb,18,17,117,6.9,0,4,3.4,23.4,94.4%,6.5,93,335,3,21,3.6,67.0,18.6,110,4.1,452,3,0
139,Cedrick Wilson,PIT,,53,26,451,17.3,0,20,1.6,28.2,49.1%,8.5,1,0,0,0,0.0,0.0,0.1,27,16.7,451,0,1
140,Reggie Williams,JAX,wr,63,35,445,12.7,0,23,2.2,27.8,55.6%,7.1,2,3,0,1,1.5,0.2,0.1,37,12.1,448,0,2
141,Dante Hall,KAN,,51,34,436,12.8,3,20,2.1,27.3,66.7%,8.5,7,11,0,0,1.6,0.7,0.4,41,10.9,447,3,5
142,Josh Reed,BUF,wr,53,32,449,14.0,2,20,2.0,28.1,60.4%,8.5,1,-3,0,0,-3.0,-0.2,0.1,33,13.5,446,2,0
143,T.J. Duckett,ATL,,7,6,63,10.5,0,3,0.4,4.5,85.7%,9.0,121,380,8,24,3.1,27.1,8.6,127,3.5,443,8,2
144,Ben Watson,NWE,TE,54,29,441,15.2,4,22,1.9,29.4,53.7%,8.2,,,,0,,,,29,15.2,441,4,1
145,Adrian Peterson,CHI,,12,7,48,6.9,0,1,0.4,3.0,58.3%,4.0,76,391,2,21,5.1,24.4,4.8,83,5.3,439,2,1
146,Wes Welker,MIA,,52,29,434,15.0,0,19,1.8,27.1,55.8%,8.3,1,5,0,0,5.0,0.3,0.1,30,14.6,439,0,5
147,Corey Bradford,HOU,wr,66,34,436,12.8,5,19,2.1,27.3,51.5%,6.6,1,-2,0,0,-2.0,-0.1,0.1,35,12.4,434,5,0
148,Ricky Proehl,CAR,,50,25,441,17.6,4,19,1.6,27.6,50.0%,8.8,1,-8,0,0,-8.0,-0.5,0.1,26,16.7,433,4,0
149,Bryant Johnson,ARI,,72,40,432,10.8,1,25,2.9,30.9,55.6%,6.0,1,0,0,0,0.0,0.0,0.1,41,10.5,432,1,0
150,Scottie Vines,DET,WR,71,40,417,10.4,0,22,3.1,32.1,56.3%,5.9,1,7,0,0,7.0,0.5,0.1,41,10.3,424,0,0
151,Chris Henry,CIN,wr,50,31,422,13.6,6,19,2.2,30.1,62.0%,8.4,,,,0,,,,31,13.6,422,6,2
152,Ladell Betts,WAS,,17,10,78,7.8,1,4,0.8,6.5,58.8%,4.6,89,338,1,17,3.8,28.2,7.4,99,4.2,416,2,3
153,Jerome Bettis,PIT,,4,4,40,10.0,0,2,0.3,3.3,100.0%,10.0,110,368,9,30,3.3,30.7,9.2,114,3.6,408,9,0
154,Kevin Faulk,NWE,,37,29,260,9.0,0,13,3.6,32.5,78.4%,7.0,51,145,0,6,2.8,18.1,6.4,80,5.1,405,0,3
155,Ahman Green,GNB,rb,27,19,147,7.7,0,7,3.8,29.4,70.4%,5.4,77,255,0,12,3.3,51.0,15.4,96,4.2,402,0,1
156,Steve Heiden,CLE,TE,60,43,401,9.3,3,20,2.9,26.7,71.7%,6.7,,,,0,,,,43,9.3,401,3,0
157,D.J. Hackett,SEA,,43,28,400,14.3,2,17,2.2,30.8,65.1%,9.3,,,,0,,,,28,14.3,400,2,0
158,Troy Williamson,MIN,,52,24,372,15.5,2,18,1.7,26.6,46.2%,7.2,3,28,0,2,9.3,2.0,0.2,27,14.8,400,2,0
159,Zachary Hilton,NOR,te,56,35,396,11.3,1,20,2.3,26.4,62.5%,7.1,,,,0,,,,35,11.3,396,1,0
160,Alvin Pearman,JAX,,36,32,240,7.5,0,11,2.0,15.0,88.9%,6.7,39,149,1,6,3.8,9.3,2.4,71,5.5,389,1,4
161,Verron Haynes,PIT,,17,11,113,10.3,0,5,0.8,8.1,64.7%,6.6,74,274,3,17,3.7,19.6,5.3,85,4.6,387,3,2
162,Arnaz Battle,SFO,wr,54,32,363,11.3,3,20,3.2,36.3,59.3%,6.7,8,11,0,2,1.4,1.1,0.8,40,9.4,374,3,1
163,Michael Clayton,TAM,WR,55,32,372,11.6,0,18,2.3,26.6,58.2%,6.8,1,2,0,0,2.0,0.1,0.1,33,11.3,374,0,1
164,Koren Robinson,MIN,wr,37,22,347,15.8,1,10,1.6,24.8,59.5%,9.4,4,27,1,1,6.8,1.9,0.3,26,14.4,374,2,2
165,Cedric Houston,NYJ,,10,8,66,8.3,0,2,0.7,5.5,80.0%,6.6,81,302,2,15,3.7,25.2,6.8,89,4.1,368,2,1
166,Alex Smith,TAM,TE,61,41,367,9.0,2,22,2.6,22.9,67.2%,6.0,,,,0,,,,41,9.0,367,2,0
167,Robert Ferguson,GNB,WR,57,27,366,13.6,3,19,2.5,33.3,47.4%,6.4,,,,0,,,,27,13.6,366,3,0
168,Reche Caldwell,SDG,,43,28,352,12.6,1,16,1.8,22.0,65.1%,8.2,2,10,0,1,5.0,0.6,0.1,30,12.1,362,1,2
169,Maurice Hicks,SFO,,16,12,47,3.9,0,2,0.9,3.4,75.0%,2.9,59,308,3,13,5.2,22.0,4.2,71,5.0,355,3,0
170,Devery Henderson,NOR,,50,22,343,15.6,3,16,1.5,22.9,44.0%,6.9,1,9,0,0,9.0,0.6,0.1,23,15.3,352,3,0
171,Mike Williams,DET,,57,29,350,12.1,1,20,2.1,25.0,50.9%,6.1,,,,0,,,,29,12.1,350,1,2
172,Justin Gage,CHI,WR,55,31,346,11.2,2,22,2.1,23.1,56.4%,6.3,,,,0,,,,31,11.2,346,2,0
173,Tim Dwight,NWE,,34,19,332,17.5,3,14,1.2,20.8,55.9%,9.8,4,11,0,2,2.8,0.7,0.3,23,14.9,343,3,1
174,Patrick Crayton,DAL,,35,22,341,15.5,2,15,2.0,31.0,62.9%,9.7,1,0,0,0,0.0,0.0,0.1,23,14.8,341,2,3
175,Maurice Morris,SEA,,6,5,48,9.6,0,3,0.3,3.0,83.3%,8.0,71,288,1,18,4.1,18.0,4.4,76,4.4,336,1,0
176,Michael Turner,SDG,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,57,335,3,12,5.9,20.9,3.6,57,5.9,335,3,0
177,Doug Jolley,NYJ,te,50,29,324,11.2,1,17,1.8,20.3,58.0%,6.5,,,,0,,,,29,11.2,324,1,1
