,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
23,Joe Horn,NOR,WR,156,83,1265,15.2,9,58,5.2,79.1,53.2%,8.1,1,4,0,0,4.0,0.3,0.1,84,15.1,1269,9,1
24,Keyshawn Johnson,TAM,WR,180,106,1266,11.9,1,67,7.1,84.4,58.9%,7.0,,,,0,,,,106,11.9,1266,1,2
25,Curtis Conway,SDG,WR,126,71,1125,15.8,6,52,4.4,70.3,56.3%,8.9,7,116,1,3,16.6,7.3,0.4,78,15.9,1241,7,1
26,Duce Staley,PHI,RB,91,63,626,9.9,2,19,4.8,48.2,69.2%,6.9,166,604,2,29,3.6,46.5,12.8,229,5.4,1230,4,3
27,Eddie George,TEN,RB,51,37,279,7.5,0,11,2.3,17.4,72.5%,5.5,315,939,5,40,3.0,58.7,19.7,352,3.5,1218,5,8
28,Tim Brown,OAK,WR,140,91,1165,12.8,9,61,5.7,72.8,65.0%,8.3,4,39,0,2,9.8,2.4,0.3,95,12.7,1204,9,1
29,Lamar Smith,MIA,RB,35,30,234,7.8,2,8,1.9,14.6,85.7%,6.7,313,968,6,48,3.1,60.5,19.6,343,3.5,1202,8,6
30,Johnnie Morton,DET,WR,144,77,1154,15.0,4,58,4.8,72.1,53.5%,8.0,1,6,0,0,6.0,0.4,0.1,78,14.9,1160,4,1
31,Jerry Rice,OAK,WR,125,83,1139,13.7,9,62,5.2,71.2,66.4%,9.1,,,,0,,,,83,13.7,1139,9,1
32,Emmitt Smith,DAL,RB,21,17,116,6.8,0,6,1.2,8.3,81.0%,5.5,261,1021,3,48,3.9,72.9,18.6,278,4.1,1137,3,1
33,Isaac Bruce,STL,WR,103,64,1106,17.3,6,50,4.0,69.1,62.1%,10.7,4,23,0,1,5.8,1.4,0.3,68,16.6,1129,6,4
34,Derrick Mason,TEN,WR,113,73,1128,15.5,9,50,4.9,75.2,64.6%,10.0,,,,0,,,,73,15.5,1128,9,2
35,Jerome Bettis,PIT,RB,10,8,48,6.0,0,2,0.7,4.4,80.0%,4.8,225,1072,4,46,4.8,97.5,20.5,233,4.8,1120,4,3
36,Keenan McCardell,JAX,WR,145,93,1110,11.9,6,58,5.8,69.4,64.1%,7.7,,,,0,,,,93,11.9,1110,6,1
37,Michael Pittman,ARI,RB,66,42,264,6.3,0,10,2.8,17.6,63.6%,4.0,241,846,5,42,3.5,56.4,16.1,283,3.9,1110,5,5
38,Kevin Johnson,CLE,WR,129,84,1097,13.1,9,54,5.3,68.6,65.1%,8.5,,,,0,,,,84,13.1,1097,9,2
39,Darrell Jackson,SEA,WR,132,70,1081,15.4,8,44,4.4,67.6,53.0%,8.2,1,9,0,0,9.0,0.6,0.1,71,15.4,1090,8,0
40,Hines Ward,PIT,WR,145,94,1003,10.7,4,52,5.9,62.7,64.8%,6.9,10,83,0,4,8.3,5.2,0.6,104,10.4,1086,4,1
41,Marty Booker,CHI,WR,157,100,1071,10.7,8,58,6.3,66.9,63.7%,6.8,4,8,0,0,2.0,0.5,0.3,104,10.4,1079,8,2
42,Amani Toomer,NYG,WR,141,72,1054,14.6,5,55,4.5,65.9,51.1%,7.5,3,8,0,0,2.7,0.5,0.2,75,14.2,1062,5,2
43,Qadry Ismail,BAL,WR,134,74,1059,14.3,7,50,4.6,66.2,55.2%,7.9,,,,0,,,,74,14.3,1059,7,1
44,Willie Jackson,NOR,WR,135,81,1046,12.9,5,54,5.1,65.4,60.0%,7.7,,,,0,,,,81,12.9,1046,5,0
45,Stacey Mack,JAX,RB,34,23,165,7.2,1,6,1.4,10.3,67.6%,4.9,213,877,9,50,4.1,54.8,13.3,236,4.4,1042,10,3
46,Plaxico Burress,PIT,WR,120,66,1008,15.3,6,48,4.1,63.0,55.0%,8.4,,,,0,,,,66,15.3,1008,6,1
47,Warrick Dunn,TAM,RB,97,68,557,8.2,3,31,5.2,42.8,70.1%,5.7,158,447,3,19,2.8,34.4,12.2,226,4.4,1004,6,2
48,Peerless Price,BUF,WR,111,55,895,16.3,7,37,3.4,55.9,49.5%,8.1,6,97,0,3,16.2,6.1,0.4,61,16.3,992,7,2
49,Maurice Smith,ATL,RB,27,19,230,12.1,1,7,1.2,14.4,70.4%,8.5,237,760,5,38,3.2,47.5,14.8,256,3.9,990,6,1
50,Laveranues Coles,NYJ,WR,102,59,868,14.7,7,43,3.7,54.3,57.8%,8.5,10,108,0,6,10.8,6.8,0.6,69,14.1,976,7,1
51,James Stewart,DET,RB,26,23,242,10.5,1,9,2.1,22.0,88.5%,9.3,143,685,1,23,4.8,62.3,13.0,166,5.6,927,2,0
52,Tony Gonzalez,KAN,TE,118,73,917,12.6,6,49,4.6,57.3,61.9%,7.8,1,9,0,0,9.0,0.6,0.1,74,12.5,926,6,0
53,Bill Schroeder,GNB,WR,93,53,918,17.3,9,42,3.8,65.6,57.0%,9.9,1,6,0,0,6.0,0.4,0.1,54,17.1,924,9,1
54,Mike Alstott,TAM,FB,50,35,231,6.6,1,9,2.2,14.4,70.0%,4.6,165,680,10,40,4.1,42.5,10.3,200,4.6,911,11,2
55,Michael Bennett,MIN,RB,38,29,226,7.8,1,9,2.2,17.4,76.3%,5.9,172,682,2,28,4.0,52.5,13.2,201,4.5,908,3,0
56,Travis Henry,BUF,RB,27,22,179,8.1,0,6,1.7,13.8,81.5%,6.6,213,729,4,39,3.4,56.1,16.4,235,3.9,908,4,5
57,Eric Moulds,BUF,WR,135,67,904,13.5,5,42,4.2,56.5,49.6%,6.7,3,3,0,0,1.0,0.2,0.2,70,13.0,907,5,1
58,James Thrash,PHI,WR,108,63,833,13.2,8,35,4.2,55.5,58.3%,7.7,6,57,0,3,9.5,3.8,0.4,69,12.9,890,8,1
59,Cris Carter,MIN,WR,130,73,871,11.9,6,45,4.6,54.4,56.2%,6.7,1,4,0,0,4.0,0.3,0.1,74,11.8,875,6,2
60,Chris Chambers,MIA,wr,90,48,883,18.4,7,35,3.0,55.2,53.3%,9.8,1,-11,0,0,-11.0,-0.7,0.1,49,17.8,872,7,2
61,Rocket Ismail,DAL,WR,93,53,834,15.7,2,30,3.8,59.6,57.0%,9.0,8,31,0,2,3.9,2.2,0.6,61,14.2,865,2,0
62,Jamel White,CLE,rb,60,44,418,9.5,1,18,2.8,26.1,73.3%,7.0,126,443,5,28,3.5,27.7,7.9,170,5.1,861,6,1
63,Edgerrin James,IND,rb,29,24,193,8.0,0,9,4.0,32.2,82.8%,6.7,151,662,3,42,4.4,110.3,25.2,175,4.9,855,3,3
64,Kevin Dyson,TEN,WR,112,54,825,15.3,7,37,3.4,51.6,48.2%,7.4,,,,0,,,,54,15.3,825,7,0
65,Darnay Scott,CIN,WR,103,57,819,14.4,2,39,3.6,51.2,55.3%,8.0,,,,0,,,,57,14.4,819,2,0
66,David Patten,NWE,WR,94,51,749,14.7,4,34,3.2,46.8,54.3%,8.0,5,67,1,3,13.4,4.2,0.3,56,14.6,816,5,1
67,Antonio Freeman,GNB,WR,108,52,818,15.7,6,40,3.3,51.1,48.1%,7.6,1,-5,0,0,-5.0,-0.3,0.1,53,15.3,813,6,1
68,Jeff Graham,SDG,WR,110,52,811,15.6,5,41,3.7,57.9,47.3%,7.4,,,,0,,,,52,15.6,811,5,1
69,Shannon Sharpe,BAL,TE,114,73,811,11.1,2,43,4.6,50.7,64.0%,7.1,,,,0,,,,73,11.1,811,2,1
70,Larry Centers,BUF,FB,105,80,620,7.8,2,34,5.0,38.8,76.2%,5.9,34,160,2,6,4.7,10.0,2.1,114,6.8,780,4,2
71,Terrell Davis,DEN,RB,21,12,69,5.8,0,2,1.5,8.6,57.1%,3.3,167,701,0,39,4.2,87.6,20.9,179,4.3,770,0,2
72,Richard Huntley,CAR,RB,32,21,101,4.8,1,3,1.5,7.2,65.6%,3.2,165,665,2,30,4.0,47.5,11.8,186,4.1,766,3,3
73,Kevan Barlow,SFO,,28,22,247,11.2,1,10,1.5,16.5,78.6%,8.8,125,512,4,28,4.1,34.1,8.3,147,5.2,759,5,1
74,Ron Dayne,NYG,rb,11,8,67,8.4,0,1,0.5,4.2,72.7%,6.1,180,690,7,39,3.8,43.1,11.3,188,4.0,757,7,2
75,Rod Gardner,WAS,WR,101,46,741,16.1,4,28,2.9,46.3,45.5%,7.3,1,16,0,1,16.0,1.0,0.1,47,16.1,757,4,1
76,Wayne Chrebet,NYJ,WR,92,56,750,13.4,1,44,3.7,50.0,60.9%,8.2,,,,0,,,,56,13.4,750,1,0
77,Marcus Pollard,IND,TE,73,47,739,15.7,8,34,2.9,46.2,64.4%,10.1,,,,0,,,,47,15.7,739,8,0
78,Joey Galloway,DAL,WR,112,52,699,13.4,3,33,3.3,43.7,46.4%,6.2,3,32,0,2,10.7,2.0,0.2,55,13.3,731,3,1
79,Terry Allen,BAL,RB,20,17,68,4.0,0,1,1.5,6.2,85.0%,3.4,168,658,3,32,3.9,59.8,15.3,185,3.9,726,3,1
80,Mike Anderson,DEN,rb,12,8,46,5.8,0,4,0.5,2.9,66.7%,3.8,175,678,4,36,3.9,42.4,10.9,183,4.0,724,4,1
81,James McKnight,MIA,WR,90,55,684,12.4,3,31,3.4,42.8,61.1%,7.6,6,39,0,3,6.5,2.4,0.4,61,11.9,723,3,3
82,Correll Buckhalter,PHI,rb,21,13,130,10.0,0,5,0.9,8.7,61.9%,6.2,129,586,2,30,4.5,39.1,8.6,142,5.0,716,2,2
83,Joe Jurevicius,NYG,wr,92,51,706,13.8,3,36,3.6,50.4,55.4%,7.7,,,,0,,,,51,13.8,706,3,0
84,Peter Warrick,CIN,WR,137,70,667,9.5,1,34,4.4,41.7,51.1%,4.9,8,14,0,2,1.8,0.9,0.5,78,8.7,681,1,3
85,Ike Hilliard,NYG,WR,88,52,659,12.7,6,36,3.7,47.1,59.1%,7.5,1,21,0,1,21.0,1.5,0.1,53,12.8,680,6,0
86,Bob Christian,ATL,fb,60,45,392,8.7,2,19,2.8,24.5,75.0%,6.5,44,284,2,17,6.5,17.8,2.8,89,7.6,676,4,0
87,Oronde Gadsden,MIA,WR,93,55,674,12.3,3,34,3.9,48.1,59.1%,7.2,,,,0,,,,55,12.3,674,3,1
88,Frank Wycheck,TEN,TE,84,60,672,11.2,4,36,3.8,42.0,71.4%,8.0,1,1,0,0,1.0,0.1,0.1,61,11.0,673,4,0
89,James Allen,CHI,rb,43,30,203,6.8,1,8,1.9,12.7,69.8%,4.7,135,469,1,26,3.5,29.3,8.4,165,4.1,672,2,1
90,Michael Westbrook,WAS,WR,91,57,664,11.6,4,32,3.6,41.5,62.6%,7.3,2,8,0,1,4.0,0.5,0.1,59,11.4,672,4,0
91,Byron Chamberlain,MIN,TE,81,57,666,11.7,3,29,3.6,41.6,70.4%,8.2,,,,0,,,,57,11.7,666,3,1
92,Troy Hambrick,DAL,FB,12,4,62,15.5,0,3,0.3,3.9,33.3%,5.2,113,579,2,28,5.1,36.2,7.1,117,5.5,641,2,1
93,Cory Schlesinger,DET,FB,85,60,466,7.8,0,14,3.8,29.1,70.6%,5.5,47,154,3,16,3.3,9.6,2.9,107,5.8,620,3,1
94,Frank Sanders,ARI,WR,76,41,618,15.1,2,32,2.7,41.2,53.9%,8.1,,,,0,,,,41,15.1,618,2,1
95,James Jackson,CLE,RB,10,7,56,8.0,0,1,0.6,5.1,70.0%,5.6,195,554,2,34,2.8,50.4,17.7,202,3.0,610,2,1
96,Travis Taylor,BAL,WR,90,42,560,13.3,3,28,2.6,35.0,46.7%,6.2,5,46,0,3,9.2,2.9,0.3,47,12.9,606,3,0
97,Donald Hayes,CAR,WR,105,52,597,11.5,2,33,3.3,37.3,49.5%,5.7,,,,0,,,,52,11.5,597,2,1
98,Jason Brookins,BAL,rb,9,6,45,7.5,0,2,0.5,3.8,66.7%,5.0,151,551,5,32,3.6,45.9,12.6,157,3.8,596,5,3
99,Trung Canidate,STL,,23,17,154,9.1,0,7,1.1,9.6,73.9%,6.7,78,441,6,18,5.7,27.6,4.9,95,6.3,595,6,3
100,Amos Zereoue,PIT,,14,13,154,11.8,1,5,0.9,11.0,92.9%,11.0,85,441,1,26,5.2,31.5,6.1,98,6.1,595,2,3
101,Todd Pinkston,PHI,WR,84,42,586,14.0,4,22,2.8,39.1,50.0%,7.0,1,5,0,0,5.0,0.3,0.1,43,13.7,591,4,0
102,Jay Riemersma,BUF,TE,78,53,590,11.1,3,34,3.3,36.9,67.9%,7.6,,,,0,,,,53,11.1,590,3,0
103,Muhsin Muhammad,CAR,WR,93,50,585,11.7,1,27,4.5,53.2,53.8%,6.3,,,,0,,,,50,11.7,585,1,2
104,J.J. Stokes,SFO,WR,90,54,585,10.8,7,33,3.4,36.6,60.0%,6.5,,,,0,,,,54,10.8,585,7,0
105,Chris Fuamatu-Ma'afala,PIT,rb,20,16,127,7.9,1,3,1.0,7.9,80.0%,6.4,120,453,3,27,3.8,28.3,7.5,136,4.3,580,4,0
106,Ricky Proehl,STL,,55,40,563,14.1,5,31,2.5,35.2,72.7%,10.2,1,5,0,1,5.0,0.3,0.1,41,13.9,568,5,0
107,Desmond Clark,DEN,,76,51,566,11.1,6,0,3.2,35.4,67.1%,7.4,,,,0,,,,51,11.1,566,6,3
108,Terance Mathis,ATL,WR,105,51,564,11.1,2,34,3.2,35.3,48.6%,5.4,,,,0,,,,51,11.1,564,2,0
109,Koren Robinson,SEA,WR,78,39,536,13.7,1,26,2.4,33.5,50.0%,6.9,4,13,0,0,3.3,0.8,0.3,43,12.8,549,1,2
110,Tony Martin,ATL,WR,77,37,548,14.8,3,29,3.4,49.8,48.1%,7.1,,,,0,,,,37,14.8,548,3,0
111,Travis Minor,MIA,,37,29,263,9.1,1,12,1.8,16.4,78.4%,7.1,59,281,2,11,4.8,17.6,3.7,88,6.2,544,3,0
112,Shawn Jefferson,ATL,wr,65,37,539,14.6,2,27,2.3,33.7,56.9%,8.3,,,,0,,,,37,14.6,539,2,0
113,Kordell Stewart,PIT,QB,0,0,0,,0,0,0.0,0.0,0.0%,,96,537,5,32,5.6,33.6,6.0,96,5.6,537,5,11
114,Thomas Jones,ARI,,24,21,151,7.2,0,6,1.3,9.4,87.5%,6.3,112,380,5,22,3.4,23.8,7.0,133,4.0,531,5,2
115,Lamont Warren,DET,,60,40,336,8.4,1,15,2.5,21.0,66.7%,5.6,61,191,3,11,3.1,11.9,3.8,101,5.2,527,4,1
116,Corey Bradford,GNB,wr,58,31,526,17.0,2,24,1.9,32.9,53.4%,9.1,,,,0,,,,31,17.0,526,2,1
117,MarTay Jenkins,ARI,,54,32,518,16.2,3,25,2.5,39.8,59.3%,9.6,3,4,0,1,1.3,0.3,0.2,35,14.9,522,3,5
118,Eddie Kennison,2TM,,50,31,491,15.8,1,0,2.4,37.8,62.0%,9.8,5,22,0,0,4.4,1.7,0.4,36,14.3,513,1,1
119,Snoop Minnis,KAN,WR,67,33,511,15.5,1,24,2.5,39.3,49.3%,7.6,,,,0,,,,33,15.5,511,1,0
120,Moe Williams,BAL,,35,23,210,9.1,0,13,1.5,14.0,65.7%,6.0,65,291,0,9,4.5,19.4,4.3,88,5.7,501,0,1
121,Brian Finneran,ATL,,41,23,491,21.3,3,18,1.4,30.7,56.1%,12.0,,,,0,,,,23,21.3,491,3,0
122,Isaac Byrd,CAR,wr,71,37,492,13.3,1,26,2.5,32.8,52.1%,6.9,1,-2,0,0,-2.0,-0.1,0.1,38,12.9,490,1,0
123,Derrick Alexander,KAN,WR,68,27,470,17.4,3,22,2.1,36.2,39.7%,6.9,2,16,0,1,8.0,1.2,0.2,29,16.8,486,3,0
124,Donovan McNabb,PHI,QB,0,0,0,,0,0,0.0,0.0,0.0%,,82,482,2,28,5.9,30.1,5.1,82,5.9,482,2,8
125,Elvis Joseph,JAX,,24,18,183,10.2,2,8,1.3,13.1,75.0%,7.6,68,294,0,13,4.3,21.0,4.9,86,5.5,477,2,2
126,Ernie Conwell,STL,TE,52,38,431,11.3,4,19,2.4,26.9,73.1%,8.3,7,28,1,3,4.0,1.8,0.4,45,10.2,459,5,2
127,Quincy Morgan,CLE,WR,72,30,432,14.4,2,16,1.9,27.0,41.7%,6.0,2,27,0,1,13.5,1.7,0.1,32,14.3,459,2,3
128,Tony Richardson,KAN,FB,40,30,265,8.8,0,12,2.1,18.9,75.0%,6.6,66,191,7,24,2.9,13.6,4.7,96,4.8,456,7,0
129,Wesley Walls,CAR,TE,73,43,452,10.5,5,20,3.1,32.3,58.9%,6.2,,,,0,,,,43,10.5,452,5,0
130,Tim Dwight,SDG,,50,25,406,16.2,0,22,2.5,40.6,50.0%,8.1,2,24,1,1,12.0,2.4,0.2,27,15.9,430,1,1
131,Dez White,CHI,WR,82,45,428,9.5,0,23,3.2,30.6,54.9%,5.2,,,,0,,,,45,9.5,428,0,0
132,Ricky Watters,SEA,,22,11,107,9.7,0,4,2.2,21.4,50.0%,4.9,72,318,1,15,4.4,63.6,14.4,83,5.1,425,1,1
133,Az-Zahir Hakim,STL,,53,39,374,9.6,3,21,2.4,23.4,73.6%,7.1,11,50,0,3,4.5,3.1,0.7,50,8.5,424,3,8
134,Chad Lewis,PHI,TE,68,41,422,10.3,6,20,2.7,28.1,60.3%,6.2,,,,0,,,,41,10.3,422,6,2
135,Daunte Culpepper,MIN,QB,1,1,0,0.0,0,0,0.1,0.0,100.0%,0.0,71,416,5,32,5.9,37.8,6.5,72,5.8,416,5,16
136,David Terrell,CHI,wr,63,34,415,12.2,4,20,2.1,25.9,54.0%,6.6,,,,0,,,,34,12.2,415,4,0
137,Steve McNair,TEN,QB,0,0,0,,0,0,0.0,0.0,0.0%,,75,414,5,31,5.5,27.6,5.0,75,5.5,414,5,5
138,Bobby Shaw,PIT,,44,24,409,17.0,2,19,1.5,25.6,54.5%,9.3,,,,0,,,,24,17.0,409,2,1
139,David Sloan,DET,TE,69,37,409,11.1,7,24,2.5,27.3,53.6%,5.9,,,,0,,,,37,11.1,409,7,0
140,Jacquez Green,TAM,WR,59,36,402,11.2,1,25,3.0,33.5,61.0%,6.8,,,,0,,,,36,11.2,402,1,0
141,Shawn Bryson,BUF,,11,9,59,6.6,0,3,0.6,3.9,81.8%,5.4,80,341,2,9,4.3,22.7,5.3,89,4.5,400,2,0
142,Bobby Engram,SEA,,51,29,400,13.8,0,24,1.8,25.0,56.9%,7.8,,,,0,,,,29,13.8,400,0,0
143,Ki-Jana Carter,WAS,,21,13,83,6.4,0,3,0.9,5.9,61.9%,4.0,63,308,3,18,4.9,22.0,4.5,76,5.1,391,3,1
144,Freddie Jones,SDG,te,60,35,388,11.1,4,23,2.5,27.7,58.3%,6.5,,,,0,,,,35,11.1,388,4,0
145,Kyle Brady,JAX,TE,63,36,386,10.7,2,20,2.3,24.1,57.1%,6.1,,,,0,,,,36,10.7,386,2,0
146,Brandon Bennett,CIN,,26,20,150,7.5,0,8,1.3,9.4,76.9%,5.8,50,232,0,16,4.6,14.5,3.1,70,5.5,382,0,1
147,Skip Hicks,TEN,,6,5,22,4.4,0,1,0.6,2.4,83.3%,3.7,56,341,1,11,6.1,37.9,6.2,61,6.0,363,1,0
148,Eric Johnson,SFO,TE,64,40,362,9.1,3,22,2.5,22.6,62.5%,5.7,,,,0,,,,40,9.1,362,3,1
149,Aaron Brooks,NOR,QB,1,0,0,,0,0,0.0,0.0,0.0%,0.0,80,358,1,25,4.5,22.4,5.0,80,4.5,358,1,13
150,Kevin Faulk,NWE,,36,30,189,6.3,2,9,2.0,12.6,83.3%,5.3,41,169,1,10,4.1,11.3,2.7,71,5.0,358,3,2
151,Richie Anderson,NYJ,FB,57,40,252,6.3,2,13,2.5,15.8,70.2%,4.4,26,102,0,4,3.9,6.4,1.6,66,5.4,354,2,1
152,Tim Biakabutuka,CAR,,17,12,121,10.1,0,3,2.4,24.2,70.6%,7.1,53,230,1,9,4.3,46.0,10.6,65,5.4,351,1,3
153,Michael Wiley,DAL,,27,16,99,6.2,1,5,1.0,6.2,59.3%,3.7,34,247,0,12,7.3,15.4,2.1,50,6.9,346,1,1
154,Brandon Stokley,BAL,wr,46,24,344,14.3,2,16,1.5,21.5,52.2%,7.5,1,1,0,0,1.0,0.1,0.1,25,13.8,345,2,1
155,Tai Streets,SFO,,52,28,345,12.3,1,20,1.8,21.6,53.8%,6.6,,,,0,,,,28,12.3,345,1,0
156,Reggie Wayne,IND,WR,49,27,345,12.8,0,19,2.1,26.5,55.1%,7.0,,,,0,,,,27,12.8,345,0,0
157,Ken Dilger,IND,TE,54,32,343,10.7,1,16,2.0,21.4,59.3%,6.4,,,,0,,,,32,10.7,343,1,2
158,Tyrone Wheatley,OAK,,16,12,61,5.1,1,4,1.1,5.5,75.0%,3.8,88,276,5,21,3.1,25.1,8.0,100,3.4,337,6,3
159,LaMont Jordan,NYJ,,10,7,44,6.3,1,2,0.4,2.8,70.0%,4.4,39,292,1,14,7.5,18.3,2.4,46,7.3,336,2,0
160,Terrence Wilkins,IND,,56,34,332,9.8,0,19,3.1,30.2,60.7%,5.9,,,,0,,,,34,9.8,332,0,1
161,Doug Chapman,MIN,,19,16,135,8.4,1,3,1.0,8.4,84.2%,7.1,63,195,0,10,3.1,12.2,3.9,79,4.2,330,1,1
162,Alge Crumpler,ATL,TE,41,25,330,13.2,3,10,1.6,20.6,61.0%,8.0,,,,0,,,,25,13.2,330,3,1
163,Drew Bennett,TEN,,46,24,329,13.7,1,19,1.7,23.5,52.2%,7.2,,,,0,,,,24,13.7,329,1,0
164,Chad Johnson,CIN,,60,28,329,11.8,1,22,2.3,27.4,46.7%,5.5,,,,0,,,,28,11.8,329,1,0
165,Dorsey Levens,GNB,,35,24,159,6.6,1,7,1.6,10.6,68.6%,4.5,44,165,0,6,3.8,11.0,2.9,68,4.8,324,1,0
166,Bubba Franks,GNB,TE,49,36,322,8.9,9,22,2.3,20.1,73.5%,6.6,,,,0,,,,36,8.9,322,9,0
167,Jerome Pathon,IND,,32,24,330,13.8,2,11,6.0,82.5,75.0%,10.3,1,-8,0,0,-8.0,-2.0,0.3,25,12.9,322,2,0
168,Anthony Becht,NYJ,TE,53,36,321,8.9,5,19,2.3,20.1,67.9%,6.1,,,,0,,,,36,8.9,321,5,0
169,Jay Fiedler,MIA,QB,0,0,0,,0,0,0.0,0.0,0.0%,,73,321,4,27,4.4,20.1,4.6,73,4.4,321,4,6
170,Karl Williams,TAM,,41,24,314,13.1,1,15,1.6,20.9,58.5%,7.7,,,,0,,,,24,13.1,314,1,3
171,Troy Edwards,PIT,,35,19,283,14.9,0,12,1.2,17.7,54.3%,8.1,5,28,1,1,5.6,1.8,0.3,24,13.0,311,1,1
172,Jake Reed,MIN,,53,27,309,11.4,1,15,1.7,19.3,50.9%,5.8,,,,0,,,,27,11.4,309,1,0
173,Marc Edwards,NWE,FB,39,25,166,6.6,2,11,1.6,10.4,64.1%,4.3,51,141,1,16,2.8,8.8,3.2,76,4.0,307,3,3
174,Jamal Anderson,ATL,,4,3,111,37.0,1,1,1.0,37.0,75.0%,27.8,55,190,1,8,3.5,63.3,18.3,58,5.2,301,2,1
175,Dwayne Carswell,DEN,TE,56,34,299,8.8,4,18,2.1,18.7,60.7%,5.3,,,,0,,,,34,8.8,299,4,0
176,Roland Williams,OAK,TE,53,33,298,9.0,3,12,2.1,18.6,62.3%,5.6,,,,0,,,,33,9.0,298,3,0
177,Germane Crowell,DET,,38,22,289,13.1,2,14,4.4,57.8,57.9%,7.6,1,6,0,0,6.0,1.2,0.2,23,12.8,295,2,1
