,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
183,Quintez Cephus,DET,wr,13,6,97,16.2,0,4,1.5,24.3,46.2%,7.5,,,,0,,,,6,16.2,97,0,0
184,Austin Hooper,CLE,te,17,12,96,8.0,1,7,3.0,24.0,70.6%,5.6,,,,0,,,,12,8.0,96,1,0
185,Jalen Reagor,PHI,wr,8,5,96,19.2,0,3,2.5,48.0,62.5%,12.0,,,,0,,,,5,19.2,96,0,1
186,James O'Shaughnessy,JAX,te,11,9,95,10.6,0,5,2.3,23.8,81.8%,8.6,,,,0,,,,9,10.6,95,0,0
187,Russell Wilson,SEA,qb,0,0,0,,0,0,0.0,0.0,0.0%,,18,95,0,7,5.3,23.8,4.5,18,5.3,95,0,1
188,Saquon Barkley,NYG,rb,9,6,60,10.0,0,3,3.0,30.0,66.7%,6.7,19,34,0,1,1.8,17.0,9.5,25,3.8,94,0,0
189,Justin Watson,TAM,wr,11,7,94,13.4,0,5,2.3,31.3,63.6%,8.5,,,,0,,,,7,13.4,94,0,0
190,James Washington,PIT,wr,15,10,92,9.2,1,6,3.3,30.7,66.7%,6.1,,,,0,,,,10,9.2,92,1,0
191,Jeff Wilson,SFO,,4,4,67,16.8,1,4,1.0,16.8,100.0%,16.8,17,24,1,2,1.4,6.0,4.3,21,4.3,91,2,0
192,Kenny Stills,HOU,,13,7,90,12.9,1,4,1.8,22.5,53.8%,6.9,,,,0,,,,7,12.9,90,1,0
193,Preston Williams,MIA,wr,17,6,89,14.8,1,5,1.5,22.3,35.3%,5.2,,,,0,,,,6,14.8,89,1,0
194,Devontae Booker,LVR,,4,4,29,7.3,0,1,1.0,7.3,100.0%,7.3,10,59,0,3,5.9,14.8,2.5,14,6.3,88,0,1
195,Larry Fitzgerald,ARI,wr,18,14,88,6.3,0,6,3.5,22.0,77.8%,4.9,,,,0,,,,14,6.3,88,0,0
196,Rob Gronkowski,TAM,te,14,9,88,9.8,0,4,2.3,22.0,64.3%,6.3,,,,0,,,,9,9.8,88,0,0
197,Kerryon Johnson,DET,rb,3,2,17,8.5,0,1,0.5,4.3,66.7%,5.7,21,71,1,4,3.4,17.8,5.3,23,3.8,88,1,0
198,Reggie Bonnafon,CAR,,2,2,18,9.0,1,2,1.0,9.0,100.0%,9.0,12,69,0,4,5.8,34.5,6.0,14,6.2,87,1,0
199,Parris Campbell,IND,wr,9,6,71,11.8,0,4,3.0,35.5,66.7%,7.9,2,16,0,2,8.0,8.0,1.0,8,10.9,87,0,0
200,Mitchell Trubisky,CHI,qb,0,0,0,,0,0,0.0,0.0,0.0%,,8,87,0,3,10.9,29.0,2.7,8,10.9,87,0,1
201,C.J. Uzomah,CIN,te,11,8,87,10.9,1,6,4.0,43.5,72.7%,7.9,,,,0,,,,8,10.9,87,1,0
202,Dak Prescott,DAL,qb,0,0,0,,0,0,0.0,0.0,0.0%,,16,86,3,8,5.4,21.5,4.0,16,5.4,86,3,3
203,KJ Hamler,DEN,wr,12,6,78,13.0,0,3,2.0,26.0,50.0%,6.5,2,7,0,0,3.5,2.3,0.7,8,10.6,85,0,0
204,Deonte Harris,NOR,wr,11,7,55,7.9,0,4,1.8,13.8,63.6%,5.0,4,30,0,1,7.5,7.5,1.0,11,7.7,85,0,1
205,Dion Lewis,NYG,,12,7,54,7.7,0,4,1.8,13.5,58.3%,4.5,13,31,1,3,2.4,7.8,3.3,20,4.3,85,1,0
206,Jordan Reed,SFO,,16,11,85,7.7,2,6,3.7,28.3,68.8%,5.3,,,,0,,,,11,7.7,85,2,0
207,Josh Allen,BUF,qb,0,0,0,,0,0,0.0,0.0,0.0%,,25,83,3,9,3.3,20.8,6.3,25,3.3,83,3,3
208,Carlos Hyde,SEA,,3,3,26,8.7,0,1,1.0,8.7,100.0%,8.7,16,57,1,5,3.6,19.0,5.3,19,4.4,83,1,0
209,Freddie Swain,SEA,,6,5,83,16.6,1,3,1.3,20.8,83.3%,13.8,,,,0,,,,5,16.6,83,1,0
210,Cordarrelle Patterson,CHI,,5,4,20,5.0,0,1,1.0,5.0,80.0%,4.0,18,62,0,4,3.4,15.5,4.5,22,3.7,82,0,0
211,Sterling Shepard,NYG,wr,10,8,76,9.5,0,4,4.0,38.0,80.0%,7.6,1,6,0,0,6.0,3.0,0.5,9,9.1,82,0,0
212,Jeff Smith,NYJ,wr,9,7,81,11.6,0,4,7.0,81.0,77.8%,9.0,,,,0,,,,7,11.6,81,0,0
213,Kalen Ballage,NYJ,,10,9,67,7.4,0,1,3.0,22.3,90.0%,6.7,3,13,0,1,4.3,4.3,1.0,12,6.7,80,0,0
214,Noah Brown,DAL,,8,7,80,11.4,0,1,1.8,20.0,87.5%,10.0,,,,0,,,,7,11.4,80,0,0
215,Olabisi Johnson,MIN,wr,8,4,80,20.0,0,3,1.0,20.0,50.0%,10.0,,,,0,,,,4,20.0,80,0,0
216,Royce Freeman,DEN,,5,5,49,9.8,0,3,1.3,12.3,100.0%,9.8,9,30,0,1,3.3,7.5,2.3,14,5.6,79,0,0
217,Zay Jones,LVR,wr,10,8,79,9.9,1,4,2.0,19.8,80.0%,7.9,,,,0,,,,8,9.9,79,1,0
218,Christian Kirk,ARI,wr,14,6,76,12.7,1,3,2.0,25.3,42.9%,5.4,1,3,0,1,3.0,1.0,0.3,7,11.3,79,1,0
219,Jalen Richard,LVR,,8,6,33,5.5,0,0,1.5,8.3,75.0%,4.1,4,46,1,3,11.5,11.5,1.0,10,7.9,79,1,0
220,Devonta Freeman,NYG,rb,4,4,35,8.8,0,2,2.0,17.5,100.0%,8.8,16,43,0,3,2.7,21.5,8.0,20,3.9,78,0,0
221,Dawson Knox,BUF,te,9,5,78,15.6,0,1,1.7,26.0,55.6%,8.7,,,,0,,,,5,15.6,78,0,1
222,Tyler Eifert,JAX,te,16,8,77,9.6,1,4,2.0,19.3,50.0%,4.8,,,,0,,,,8,9.6,77,1,0
223,Joe Burrow,CIN,qb,0,0,0,,0,0,0.0,0.0,0.0%,,20,75,1,6,3.8,18.8,5.0,20,3.8,75,1,3
224,Van Jefferson,LAR,,10,5,76,15.2,0,3,1.3,19.0,50.0%,7.6,1,-1,0,0,-1.0,-0.3,0.3,6,12.5,75,0,1
225,Chris Herndon,NYJ,te,19,11,74,6.7,0,4,2.8,18.5,57.9%,3.9,,,,0,,,,11,6.7,74,0,1
226,Kyle Juszczyk,SFO,fb,7,5,67,13.4,0,2,1.3,16.8,71.4%,9.6,1,7,0,1,7.0,1.8,0.3,6,12.3,74,0,0
227,J.J. Taylor,NWE,,2,1,4,4.0,0,0,0.3,1.3,50.0%,2.0,16,70,0,4,4.4,23.3,5.3,17,4.4,74,0,0
228,Wayne Gallman,NYG,rb,4,3,21,7.0,0,0,1.0,7.0,75.0%,5.3,10,52,0,1,5.2,17.3,3.3,13,5.6,73,0,0
229,Michael Pittman Jr.,IND,wr,12,9,73,8.1,0,4,3.0,24.3,75.0%,6.1,,,,0,,,,9,8.1,73,0,0
230,Chris Thompson,JAX,,12,10,61,6.1,1,1,2.5,15.3,83.3%,5.1,4,10,0,1,2.5,2.5,1.0,14,5.1,71,1,0
231,Teddy Bridgewater,CAR,qb,0,0,0,,0,0,0.0,0.0,0.0%,,12,70,1,3,5.8,17.5,3.0,12,5.8,70,1,1
232,Henry Ruggs III,LVR,wr,8,4,59,14.8,0,2,2.0,29.5,50.0%,7.4,2,11,0,0,5.5,5.5,1.0,6,11.7,70,0,0
233,Tyler Ervin,GNB,,6,5,26,5.2,0,2,1.3,6.5,83.3%,4.3,4,43,0,2,10.8,10.8,1.0,9,7.7,69,0,0
234,Gardner Minshew II,JAX,qb,0,0,0,,0,0,0.0,0.0,0.0%,,14,69,0,3,4.9,17.3,3.5,14,4.9,69,0,2
235,Tony Pollard,DAL,rb,7,5,36,7.2,0,2,1.3,9.0,71.4%,5.1,7,32,1,2,4.6,8.0,1.8,12,5.7,68,1,0
236,Kyle Rudolph,MIN,te,8,6,66,11.0,1,3,1.5,16.5,75.0%,8.3,,,,0,,,,6,11.0,66,1,0
237,Courtland Sutton,DEN,wr,6,3,66,22.0,0,2,3.0,66.0,50.0%,11.0,,,,0,,,,3,22.0,66,0,0
238,Tevin Coleman,SFO,,4,3,34,11.3,0,2,1.5,17.0,75.0%,8.5,18,30,0,1,1.7,15.0,9.0,21,3.0,64,0,0
239,Foster Moreau,LVR,te,4,4,64,16.0,1,3,1.0,16.0,100.0%,16.0,,,,0,,,,4,16.0,64,1,0
240,Zack Moss,BUF,,4,3,16,5.3,1,1,1.5,8.0,75.0%,4.0,17,48,0,2,2.8,24.0,8.5,20,3.2,64,1,0
241,Darren Fells,HOU,te,10,6,63,10.5,1,4,1.5,15.8,60.0%,6.3,,,,0,,,,6,10.5,63,1,0
242,Damion Ratley,NYG,,9,4,63,15.8,0,2,1.0,15.8,44.4%,7.0,,,,0,,,,4,15.8,63,0,1
243,Mike Thomas,CIN,,10,9,62,6.9,1,4,2.3,15.5,90.0%,6.2,,,,0,,,,9,6.9,62,1,0
244,C.J. Board,NYG,wr,8,6,58,9.7,0,3,1.5,14.5,75.0%,7.3,1,3,0,0,3.0,0.8,0.3,7,8.7,61,0,0
245,Jack Doyle,IND,te,5,4,61,15.3,0,3,1.3,20.3,80.0%,12.2,,,,0,,,,4,15.3,61,0,0
246,Harrison Bryant,CLE,te,10,7,59,8.4,1,4,1.8,14.8,70.0%,5.9,,,,0,,,,7,8.4,59,1,0
247,Jesse James,DET,te,6,4,59,14.8,1,3,1.0,14.8,66.7%,9.8,,,,0,,,,4,14.8,59,1,0
248,Duke Johnson,HOU,,5,3,21,7.0,0,1,1.5,10.5,60.0%,4.2,10,38,0,1,3.8,19.0,5.0,13,4.5,59,0,0
249,Isaiah Wright,WAS,wr,11,8,44,5.5,0,2,2.7,14.7,72.7%,4.0,2,15,0,0,7.5,5.0,0.7,10,5.9,59,0,0
250,Blake Bell,DAL,,6,4,58,14.5,0,3,1.0,14.5,66.7%,9.7,,,,0,,,,4,14.5,58,0,0
251,Deshaun Watson,HOU,qb,0,0,0,,0,0,0.0,0.0,0.0%,,17,58,1,5,3.4,14.5,4.3,17,3.4,58,1,2
252,Travis Fulgham,PHI,wr,3,2,57,28.5,1,2,2.0,57.0,66.7%,19.0,,,,0,,,,2,28.5,57,1,0
253,Cam Akers,LAR,,1,1,4,4.0,0,0,0.5,2.0,100.0%,4.0,17,52,0,0,3.1,26.0,8.5,18,3.1,56,0,0
254,Taysom Hill,NOR,qb,3,3,23,7.7,0,1,0.8,5.8,100.0%,7.7,10,33,0,1,3.3,8.3,2.5,13,4.3,56,0,2
255,Marlon Mack,IND,rb,3,3,30,10.0,0,1,3.0,30.0,100.0%,10.0,4,26,0,2,6.5,26.0,4.0,7,8.0,56,0,0
256,La'Mical Perine,NYJ,,2,2,-1,-0.5,0,0,0.7,-0.3,100.0%,-0.5,15,56,0,2,3.7,18.7,5.0,17,3.2,55,0,0
257,Ross Dwelley,SFO,te,5,5,54,10.8,0,3,1.3,13.5,100.0%,10.8,,,,0,,,,5,10.8,54,0,0
258,Kirk Cousins,MIN,qb,0,0,0,,0,0,0.0,0.0,0.0%,,10,53,0,5,5.3,13.3,2.5,10,5.3,53,0,0
259,Gerald Everett,LAR,te,5,4,51,12.8,0,2,1.0,12.8,80.0%,10.2,1,2,1,1,2.0,0.5,0.3,5,10.6,53,1,1
260,Tyron Johnson,LAC,,1,1,53,53.0,1,1,1.0,53.0,100.0%,53.0,,,,0,,,,1,53.0,53,1,0
261,LeSean McCoy,TAM,,13,9,55,6.1,0,2,2.3,13.8,69.2%,4.2,2,-2,0,0,-1.0,-0.5,0.5,11,4.8,53,0,0
262,Ito Smith,ATL,,8,6,26,4.3,0,1,1.5,6.5,75.0%,3.3,8,27,0,0,3.4,6.8,2.0,14,3.8,53,0,0
263,KhaDarel Hodge,CLE,,6,3,51,17.0,0,3,1.0,17.0,50.0%,8.5,,,,0,,,,3,17.0,51,0,0
264,Travis Homer,SEA,,4,3,7,2.3,1,1,0.8,1.8,75.0%,1.8,12,44,0,0,3.7,11.0,3.0,15,3.4,51,1,0
265,Darrel Williams,KAN,,6,5,20,4.0,0,3,1.3,5.0,83.3%,3.3,10,31,0,3,3.1,7.8,2.5,15,3.4,51,0,0
266,Anthony Firkser,TEN,,6,6,50,8.3,0,4,2.0,16.7,100.0%,8.3,,,,0,,,,6,8.3,50,0,0
267,Marvin Hall,DET,wr,5,2,50,25.0,1,2,0.5,12.5,40.0%,10.0,,,,0,,,,2,25.0,50,1,0
268,David Njoku,CLE,,3,3,50,16.7,1,3,3.0,50.0,100.0%,16.7,,,,0,,,,3,16.7,50,1,0
269,Richard Rodgers,PHI,te,6,5,50,10.0,0,2,1.3,12.5,83.3%,8.3,,,,0,,,,5,10.0,50,0,0
270,Anthony McFarland Jr.,PIT,,2,1,7,7.0,0,0,1.0,7.0,50.0%,3.5,6,42,0,2,7.0,42.0,6.0,7,7.0,49,0,0
271,Demarcus Robinson,KAN,wr,11,6,48,8.0,0,4,1.5,12.0,54.5%,4.4,,,,0,,,,6,8.0,48,0,0
272,Christian Blake,ATL,,5,3,47,15.7,0,3,0.8,11.8,60.0%,9.4,,,,0,,,,3,15.7,47,0,0
273,Justin Herbert,LAC,qb,0,0,0,,0,0,0.0,0.0,0.0%,,12,47,1,6,3.9,15.7,4.0,12,3.9,47,1,2
274,Le'Veon Bell,NYJ,rb,2,2,32,16.0,0,1,2.0,32.0,100.0%,16.0,6,14,0,1,2.3,14.0,6.0,8,5.8,46,0,0
275,Deebo Samuel,SFO,,3,3,35,11.7,0,2,3.0,35.0,100.0%,11.7,1,10,0,1,10.0,10.0,1.0,4,11.3,45,0,0
276,Matthew Stafford,DET,qb,0,0,0,,0,0,0.0,0.0,0.0%,,10,45,0,3,4.5,11.3,2.5,10,4.5,45,0,0
277,Alec Ingold,LVR,,5,5,45,9.0,1,4,1.3,11.3,100.0%,9.0,1,-1,0,0,-1.0,-0.3,0.3,6,7.3,44,1,0
278,Ryan Izzo,NWE,te,8,3,44,14.7,0,2,0.8,11.0,37.5%,5.5,,,,0,,,,3,14.7,44,0,0
279,Auden Tate,CIN,wr,5,3,44,14.7,0,3,1.0,14.7,60.0%,8.8,,,,0,,,,3,14.7,44,0,0
280,Devin Duvernay,BAL,,7,5,42,8.4,0,2,1.3,10.5,71.4%,6.0,,,,0,,,,5,8.4,42,0,0
281,Peyton Barber,WAS,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,24,41,2,4,1.7,10.3,6.0,24,1.7,41,2,0
282,Vance McDonald,PIT,te,7,5,41,8.2,0,2,1.7,13.7,71.4%,5.9,,,,0,,,,5,8.2,41,0,0
283,Ted Ginn Jr.,CHI,,6,3,40,13.3,0,1,1.0,13.3,50.0%,6.7,,,,0,,,,3,13.3,40,0,0
284,A.J. Brown,TEN,wr,8,5,39,7.8,0,3,5.0,39.0,62.5%,4.9,,,,0,,,,5,7.8,39,0,0
285,John Hightower,PHI,wr,9,5,39,7.8,0,3,1.3,9.8,55.6%,4.3,,,,0,,,,5,7.8,39,0,0
286,Kaden Smith,NYG,te,8,6,39,6.5,0,3,1.5,9.8,75.0%,4.9,,,,0,,,,6,6.5,39,0,1
287,Cameron Batson,TEN,,2,2,26,13.0,0,1,1.0,13.0,100.0%,13.0,1,11,0,1,11.0,5.5,0.5,3,12.3,37,0,0
288,Will Dissly,SEA,te,7,7,37,5.3,0,1,1.8,9.3,100.0%,5.3,,,,0,,,,7,5.3,37,0,0
289,Durham Smythe,MIA,te,3,3,37,12.3,0,2,0.8,9.3,100.0%,12.3,,,,0,,,,3,12.3,37,0,0
290,Trent Taylor,SFO,,10,5,37,7.4,0,2,1.3,9.3,50.0%,3.7,,,,0,,,,5,7.4,37,0,0
291,Tyler Kroft,BUF,te,8,5,36,7.2,2,4,1.3,9.0,62.5%,4.5,,,,0,,,,5,7.2,36,2,0
292,Jace Sternberger,GNB,,5,3,36,12.0,0,2,0.8,9.0,60.0%,7.2,,,,0,,,,3,12.0,36,0,0
293,Lawrence Cager,NYJ,,6,2,35,17.5,0,2,1.0,17.5,33.3%,5.8,,,,0,,,,2,17.5,35,0,0
294,Phillip Lindsay,DEN,rb,1,1,11,11.0,0,1,1.0,11.0,100.0%,11.0,7,24,0,0,3.4,24.0,7.0,8,4.4,35,0,0
295,Ryan Tannehill,TEN,qb,1,1,0,0.0,0,0,0.3,0.0,100.0%,0.0,11,35,0,3,3.2,11.7,3.7,12,2.9,35,0,2
296,AJ Dillon,GNB,,0,0,0,,0,0,0.0,0.0,0.0%,,8,34,0,1,4.3,8.5,2.0,8,4.3,34,0,0
297,Adam Trautman,NOR,te,3,3,34,11.3,0,2,0.8,8.5,100.0%,11.3,,,,0,,,,3,11.3,34,0,0
298,Derek Carr,LVR,qb,0,0,0,,0,0,0.0,0.0,0.0%,,9,33,0,3,3.7,8.3,2.3,9,3.7,33,0,5
299,Corey Clement,PHI,,2,2,2,1.0,0,1,0.5,0.5,100.0%,1.0,11,30,0,1,2.7,7.5,2.8,13,2.5,32,0,0
300,DaeSean Hamilton,DEN,wr,9,3,32,10.7,0,2,0.8,8.0,33.3%,3.6,,,,0,,,,3,10.7,32,0,0
301,Darwin Thompson,KAN,,3,0,0,,0,0,0.0,0.0,0.0%,0.0,6,32,0,2,5.3,8.0,1.5,6,5.3,32,0,1
302,Seth Roberts,CAR,,6,4,31,7.8,0,2,1.0,7.8,66.7%,5.2,,,,0,,,,4,7.8,31,0,0
303,Dwayne Haskins,WAS,qb,0,0,0,,0,0,0.0,0.0,0.0%,,13,30,1,3,2.3,7.5,3.3,13,2.3,30,1,4
304,Ian Thomas,CAR,te,9,5,30,6.0,1,4,1.3,7.5,55.6%,3.3,,,,0,,,,5,6.0,30,1,0
305,Jared Goff,LAR,qb,0,0,0,,0,0,0.0,0.0,0.0%,,16,29,1,4,1.8,7.3,4.0,16,1.8,29,1,0
306,Chris Manhertz,CAR,te,3,3,29,9.7,0,0,0.8,7.3,100.0%,9.7,,,,0,,,,3,9.7,29,0,0
307,Breshad Perriman,NYJ,wr,7,5,29,5.8,0,2,2.5,14.5,71.4%,4.1,,,,0,,,,5,5.8,29,0,0
308,Nick Boyle,BAL,te,6,5,28,5.6,1,3,1.3,7.0,83.3%,4.7,,,,0,,,,5,5.6,28,1,0
309,Jeff Driskel,DEN,qb,0,0,0,,0,0,0.0,0.0,0.0%,,6,28,0,3,4.7,9.3,2.0,6,4.7,28,0,0
310,Josh Malone,NYJ,,6,4,16,4.0,0,1,1.0,4.0,66.7%,2.7,1,12,0,1,12.0,3.0,0.3,5,5.6,28,0,0
311,Marcus Johnson,IND,,1,1,27,27.0,0,1,1.0,27.0,100.0%,27.0,,,,0,,,,1,27.0,27,0,0
312,Brandon Powell,ATL,,4,3,27,9.0,0,3,0.8,6.8,75.0%,6.8,,,,0,,,,3,9.0,27,0,0
313,Jalen Hurts,PHI,,0,0,0,,0,0,0.0,0.0,0.0%,,5,26,0,1,5.2,8.7,1.7,5,5.2,26,0,2
314,Ke'Shawn Vaughn,TAM,,3,2,22,11.0,1,2,1.0,11.0,66.7%,7.3,3,4,0,0,1.3,2.0,1.5,5,5.2,26,1,0
315,Jamal Agnew,DET,,6,4,21,5.3,0,1,1.0,5.3,66.7%,3.5,2,4,0,1,2.0,1.0,0.5,6,4.2,25,0,0
316,Cethan Carter,CIN,te,2,2,25,12.5,0,1,0.5,6.3,100.0%,12.5,,,,0,,,,2,12.5,25,0,0
317,Antonio Gandy-Golden,WAS,,3,1,3,3.0,0,0,0.3,1.0,33.3%,1.0,1,22,0,1,22.0,7.3,0.3,2,12.5,25,0,0
318,Justin Jackson,LAC,,2,2,12,6.0,0,0,1.0,6.0,100.0%,6.0,8,13,0,0,1.6,6.5,4.0,10,2.5,25,0,0
319,Aaron Rodgers,GNB,qb,1,1,-6,-6.0,0,0,0.3,-1.5,100.0%,-6.0,6,31,0,2,5.2,7.8,1.5,7,3.6,25,0,0
320,Darrell Daniels,ARI,te,3,2,24,12.0,0,1,0.5,6.0,66.7%,8.0,,,,0,,,,2,12.0,24,0,0
321,KeeSean Johnson,ARI,,7,2,24,12.0,0,1,2.0,24.0,28.6%,3.4,,,,0,,,,2,12.0,24,0,0
322,Matt Ryan,ATL,qb,0,0,0,,0,0,0.0,0.0,0.0%,,8,24,0,2,3.0,6.0,2.0,8,3.0,24,0,0
323,DeeJay Dallas,SEA,,2,2,15,7.5,0,1,1.0,7.5,100.0%,7.5,2,8,0,0,4.0,4.0,1.0,4,5.8,23,0,0
324,Daurice Fountain,IND,,3,2,23,11.5,0,2,0.7,7.7,66.7%,7.7,,,,0,,,,2,11.5,23,0,0
325,Josh Hill,NOR,te,4,2,23,11.5,0,2,0.5,5.8,50.0%,5.8,,,,0,,,,2,11.5,23,0,1
326,Jason Witten,LVR,te,4,4,23,5.8,1,3,1.0,5.8,100.0%,5.8,,,,0,,,,4,5.8,23,1,0
327,Josh Adams,NYJ,,2,2,14,7.0,0,0,1.0,7.0,100.0%,7.0,3,8,1,2,2.7,4.0,1.5,5,4.4,22,1,0
328,Marcedes Lewis,GNB,te,3,2,22,11.0,1,1,0.7,7.3,66.7%,7.3,,,,0,,,,2,11.0,22,1,0
329,Demetrius Harris,CHI,te,7,4,21,5.3,0,1,1.0,5.3,57.1%,3.0,,,,0,,,,4,5.3,21,0,0
330,Dontrell Hilliard,CLE,,1,1,2,2.0,0,0,1.0,2.0,100.0%,2.0,5,19,0,2,3.8,19.0,5.0,6,3.5,21,0,0
331,Ty Montgomery,NOR,,3,2,25,12.5,0,1,1.0,12.5,66.7%,8.3,1,-4,0,0,-4.0,-2.0,0.5,3,7.0,21,0,0
332,Darrius Shepherd,GNB,,4,2,21,10.5,0,1,1.0,10.5,50.0%,5.3,,,,0,,,,2,10.5,21,0,0
333,Isaiah Zuber,NWE,,0,0,0,,0,0,0.0,0.0,0.0%,,2,21,0,2,10.5,10.5,1.0,2,10.5,21,0,0
334,Malik Taylor,GNB,wr,1,1,20,20.0,0,1,0.3,5.0,100.0%,20.0,,,,0,,,,1,20.0,20,0,0
335,Deontay Burnett,PHI,,4,3,19,6.3,0,1,1.5,9.5,75.0%,4.8,,,,0,,,,3,6.3,19,0,0
336,Donald Parham,LAC,,1,1,19,19.0,1,1,1.0,19.0,100.0%,19.0,,,,0,,,,1,19.0,19,1,0
337,Jamycal Hasty,SFO,,1,1,9,9.0,0,0,0.5,4.5,100.0%,9.0,2,9,0,0,4.5,4.5,1.0,3,6.0,18,0,0
338,Javon Wims,CHI,wr,5,3,18,6.0,1,3,0.8,4.5,60.0%,3.6,,,,0,,,,3,6.0,18,1,0
339,T.J. Yeldon,BUF,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,3,18,0,1,6.0,9.0,1.5,3,6.0,18,0,0
340,Alex Armah,CAR,fb,1,1,14,14.0,0,1,0.3,3.5,100.0%,14.0,3,3,0,2,1.0,0.8,0.8,4,4.3,17,0,0
341,C.J. Ham,MIN,fb,2,1,11,11.0,0,1,0.3,2.8,50.0%,5.5,2,6,0,1,3.0,1.5,0.5,3,5.7,17,0,0
342,Collin Johnson,JAX,,6,2,17,8.5,0,1,0.5,4.3,33.3%,2.8,,,,0,,,,2,8.5,17,0,0
343,MyCole Pruitt,TEN,te,3,3,17,5.7,1,2,1.0,5.7,100.0%,5.7,,,,0,,,,3,5.7,17,1,0
344,John Ross,CIN,wr,7,2,17,8.5,0,1,1.0,8.5,28.6%,2.4,,,,0,,,,2,8.5,17,0,0
345,Cam Sims,WAS,,2,2,17,8.5,0,0,0.5,4.3,100.0%,8.5,,,,0,,,,2,8.5,17,0,0
346,Michael Thomas,NOR,wr,5,3,17,5.7,0,1,3.0,17.0,60.0%,3.4,,,,0,,,,3,5.7,17,0,0
347,Trey Burton,IND,,5,2,16,8.0,0,2,2.0,16.0,40.0%,3.2,,,,0,,,,2,8.0,16,0,0
348,Marquez Callaway,NOR,,1,1,16,16.0,0,1,0.3,5.3,100.0%,16.0,,,,0,,,,1,16.0,16,0,0
349,Alex Erickson,CIN,,1,1,9,9.0,0,0,0.3,2.3,100.0%,9.0,1,7,0,0,7.0,1.8,0.3,2,8.0,16,0,0
350,K.J. Hill,LAC,,4,1,15,15.0,0,1,0.3,3.8,25.0%,3.8,,,,0,,,,1,15.0,15,0,0
351,Baker Mayfield,CLE,qb,0,0,0,,0,0,0.0,0.0,0.0%,,9,15,0,1,1.7,3.8,2.3,9,1.7,15,0,0
352,Irv Smith Jr.,MIN,te,6,2,14,7.0,0,1,0.5,3.5,33.3%,2.3,,,,0,,,,2,7.0,14,0,0
353,Andy Janovich,CLE,fb,2,2,13,6.5,0,1,0.5,3.3,100.0%,6.5,,,,0,,,,2,6.5,13,0,0
354,Theo Riddick,LVR,,0,0,0,,0,0,0.0,0.0,0.0%,,2,13,0,1,6.5,13.0,2.0,2,6.5,13,0,0
355,Levine Toilolo,NYG,te,1,1,13,13.0,0,1,0.3,3.3,100.0%,13.0,,,,0,,,,1,13.0,13,0,0
356,Josiah Deguara,GNB,te,2,1,12,12.0,0,1,0.5,6.0,50.0%,6.0,,,,0,,,,1,12.0,12,0,0
357,Blake Jarwin,DAL,te,1,1,12,12.0,0,1,1.0,12.0,100.0%,12.0,,,,0,,,,1,12.0,12,0,0
358,Cole Kmet,CHI,te,3,1,12,12.0,0,1,0.3,3.0,33.3%,4.0,,,,0,,,,1,12.0,12,0,0
359,Jeremy McNichols,TEN,,2,1,5,5.0,0,0,0.3,1.7,50.0%,2.5,2,7,0,0,3.5,2.3,0.7,3,4.0,12,0,0
360,Keke Coutee,HOU,,2,2,11,5.5,0,1,2.0,11.0,100.0%,5.5,,,,0,,,,2,5.5,11,0,1
361,Jordan Howard,MIA,rb,1,1,-3,-3.0,0,0,0.3,-0.8,100.0%,-3.0,18,14,3,4,0.8,3.5,4.5,19,0.6,11,3,1
362,Gunner Olszewski,NWE,,1,1,11,11.0,0,1,1.0,11.0,100.0%,11.0,,,,0,,,,1,11.0,11,0,0
363,Virgil Green,LAC,te,3,1,10,10.0,0,0,0.3,2.5,33.3%,3.3,,,,0,,,,1,10.0,10,0,0
364,Ryan Griffin,NYJ,,5,3,10,3.3,0,0,0.8,2.5,60.0%,2.0,,,,0,,,,3,3.3,10,0,0
365,Jacob Hollister,SEA,,3,2,10,5.0,1,2,0.5,2.5,66.7%,3.3,,,,0,,,,2,5.0,10,1,0
366,Keith Smith,ATL,fb,4,3,8,2.7,0,0,0.8,2.0,75.0%,2.0,1,2,0,1,2.0,0.5,0.3,4,2.5,10,0,0
367,Darrynton Evans,TEN,,0,0,0,,0,0,0.0,0.0,0.0%,,3,9,0,0,3.0,9.0,3.0,3,3.0,9,0,0
368,Jimmy Garoppolo,SFO,qb,0,0,0,,0,0,0.0,0.0,0.0%,,1,9,0,0,9.0,4.5,0.5,1,9.0,9,0,0
369,Rashard Higgins,CLE,,1,1,9,9.0,0,0,0.5,4.5,100.0%,9.0,,,,0,,,,1,9.0,9,0,0
370,Patrick Laird,MIA,,2,2,9,4.5,0,0,0.5,2.3,100.0%,4.5,,,,0,,,,2,4.5,9,0,0
371,Gabe Nabers,LAC,rb,1,1,5,5.0,0,0,0.3,1.3,100.0%,5.0,1,4,0,0,4.0,1.0,0.3,2,4.5,9,0,0
372,Senorise Perry,TEN,,0,0,0,,0,0,0.0,0.0,0.0%,,2,9,0,1,4.5,4.5,1.0,2,4.5,9,0,0
