,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
178,Eddie Lacy,GNB,rb,7,4,28,7.0,0,1,0.8,5.6,57.1%,4.0,71,360,0,15,5.1,72.0,14.2,75,5.2,388,0,0
179,C.J. Prosise,SEA,,19,17,208,12.2,0,8,2.8,34.7,89.5%,10.9,30,172,1,4,5.7,28.7,5.0,47,8.1,380,1,0
180,Nelson Agholor,PHI,WR,69,36,365,10.1,2,15,2.4,24.3,52.2%,5.3,5,14,0,0,2.8,0.9,0.3,41,9.2,379,2,1
181,Blake Bortles,JAX,QB,1,1,20,20.0,1,1,0.1,1.3,100.0%,20.0,58,359,3,20,6.2,22.4,3.6,59,6.4,379,4,8
182,Jared Cook,GNB,te,51,30,377,12.6,1,19,3.0,37.7,58.8%,7.4,,,,0,,,,30,12.6,377,1,1
183,Dion Lewis,NWE,rb,24,17,94,5.5,0,4,2.4,13.4,70.8%,3.9,64,283,0,14,4.4,40.4,9.1,81,4.7,377,0,1
184,Justin Forsett,3TM,,27,20,85,4.3,0,0,2.2,9.4,74.1%,3.1,87,291,1,0,3.3,32.3,9.7,107,3.5,376,1,2
185,Devin Funchess,CAR,wr,58,23,371,16.1,4,20,1.5,24.7,39.7%,6.4,,,,0,,,,23,16.1,371,4,0
186,Aaron Rodgers,GNB,QB,0,0,0,,0,0,0.0,0.0,0.0%,,67,369,4,26,5.5,23.1,4.2,67,5.5,369,4,8
187,Eddie Royal,CHI,,43,33,369,11.2,2,16,3.7,41.0,76.7%,8.6,,,,0,,,,33,11.2,369,2,2
188,Wendell Smallwood,PHI,,13,6,55,9.2,0,1,0.5,4.2,46.2%,4.2,77,312,1,20,4.1,24.0,5.9,83,4.4,367,1,1
189,Damien Williams,MIA,,32,23,249,10.8,3,10,1.5,16.6,71.9%,7.8,35,115,3,9,3.3,7.7,2.3,58,6.3,364,6,1
190,Cam Newton,CAR,QB,0,0,0,,0,0,0.0,0.0,0.0%,,90,359,5,28,4.0,23.9,6.0,90,4.0,359,5,3
191,Clive Walford,OAK,TE,52,33,359,10.9,3,19,2.2,23.9,63.5%,6.9,,,,0,,,,33,10.9,359,3,0
192,Garrett Celek,SFO,te,50,29,350,12.1,3,20,1.8,21.9,58.0%,7.0,,,,0,,,,29,12.1,350,3,2
193,Russell Shepard,TAM,,40,23,341,14.8,2,19,1.6,24.4,57.5%,8.5,1,9,0,0,9.0,0.6,0.1,24,14.6,350,2,0
194,Marcus Mariota,TEN,QB,1,0,0,,0,0,0.0,0.0,0.0%,0.0,60,349,2,22,5.8,23.3,4.0,60,5.8,349,2,9
195,Robert Turbin,IND,,35,26,179,6.9,1,9,1.7,11.9,74.3%,5.1,47,164,7,20,3.5,10.9,3.1,73,4.7,343,8,0
196,Jeremy Langford,CHI,,27,19,142,7.5,0,7,1.6,11.8,70.4%,5.3,62,200,4,12,3.2,16.7,5.2,81,4.2,342,4,2
197,Andrew Luck,IND,QB,0,0,0,,0,0,0.0,0.0,0.0%,,64,341,2,20,5.3,22.7,4.3,64,5.3,341,2,6
198,Charles Sims,TAM,,32,24,190,7.9,1,10,3.4,27.1,75.0%,5.9,51,149,1,6,2.9,21.3,7.3,75,4.5,339,2,1
199,Jesse James,PIT,TE,60,39,338,8.7,3,20,2.4,21.1,65.0%,5.6,,,,0,,,,39,8.7,338,3,0
200,Albert Wilson,KAN,wr,51,31,279,9.0,2,11,1.9,17.4,60.8%,5.5,2,50,1,1,25.0,3.1,0.1,33,10.0,329,3,0
201,Kamar Aiken,BAL,wr,50,29,328,11.3,1,18,1.8,20.5,58.0%,6.6,,,,0,,,,29,11.3,328,1,0
202,Trey Burton,PHI,,60,37,327,8.8,1,21,2.5,21.8,61.7%,5.5,,,,0,,,,37,8.8,327,1,0
203,Dwayne Washington,DET,,15,10,62,6.2,0,5,0.8,5.2,66.7%,4.1,90,265,1,11,2.9,22.1,7.5,100,3.3,327,1,0
204,Andrew Hawkins,CLE,wr,54,33,324,9.8,3,20,2.1,20.3,61.1%,6.0,2,0,0,0,0.0,0.0,0.1,35,9.3,324,3,0
205,Aldrick Robinson,ATL,,32,20,323,16.2,2,14,1.3,20.2,62.5%,10.1,,,,0,,,,20,16.2,323,2,0
206,Josh Bellamy,CHI,,38,19,282,14.8,1,13,1.2,17.6,50.0%,7.4,4,37,0,2,9.3,2.3,0.3,23,13.9,319,1,0
207,Donte Moncrief,IND,WR,56,30,307,10.2,7,22,3.3,34.1,53.6%,5.5,1,-1,0,0,-1.0,-0.1,0.1,31,9.9,306,7,0
208,Ladarius Green,PIT,,34,18,304,16.9,1,12,3.0,50.7,52.9%,8.9,,,,0,,,,18,16.9,304,1,0
209,Travaris Cadet,NOR,,54,40,281,7.0,4,18,2.7,18.7,74.1%,5.2,4,19,0,1,4.8,1.3,0.3,44,6.8,300,4,0
210,Erik Swoope,IND,,22,15,297,19.8,1,12,0.9,18.6,68.2%,13.5,,,,0,,,,15,19.8,297,1,0
211,Paul Richardson,SEA,,36,21,288,13.7,1,17,1.4,19.2,58.3%,8.0,1,5,0,1,5.0,0.3,0.1,22,13.3,293,1,0
212,Kyle Juszczyk,BAL,RB,49,37,266,7.2,0,12,2.3,16.6,75.5%,5.4,5,22,1,3,4.4,1.4,0.3,42,6.9,288,1,0
213,Corey Brown,CAR,wr,53,27,276,10.2,1,16,1.7,17.3,50.9%,5.2,2,6,0,0,3.0,0.4,0.1,29,9.7,282,1,1
214,Dak Prescott,DAL,QB,0,0,0,,0,0,0.0,0.0,0.0%,,57,282,6,21,4.9,17.6,3.6,57,4.9,282,6,9
215,Brandon Coleman,NOR,,38,26,281,10.8,3,16,1.6,17.6,68.4%,7.4,,,,0,,,,26,10.8,281,3,0
216,Julius Thomas,JAX,TE,51,30,281,9.4,4,15,3.3,31.2,58.8%,5.5,,,,0,,,,30,9.4,281,4,0
217,James Starks,GNB,,25,19,134,7.1,2,5,2.1,14.9,76.0%,5.4,63,145,0,9,2.3,16.1,7.0,82,3.4,279,2,1
218,Jamize Olawale,OAK,RB,14,12,227,18.9,1,5,0.8,14.2,85.7%,16.2,17,47,2,5,2.8,2.9,1.1,29,9.4,274,3,0
219,Chester Rogers,IND,,34,19,273,14.4,0,13,1.4,19.5,55.9%,8.0,,,,0,,,,19,14.4,273,0,2
220,Russell Wilson,SEA,QB,2,2,14,7.0,1,1,0.1,0.9,100.0%,7.0,72,259,1,18,3.6,16.2,4.5,74,3.7,273,2,8
221,Austin Hooper,ATL,,27,19,271,14.3,3,16,1.4,19.4,70.4%,10.0,,,,0,,,,19,14.3,271,3,0
222,Richard Rodgers,GNB,TE,47,30,271,9.0,2,15,1.9,16.9,63.8%,5.8,,,,0,,,,30,9.0,271,2,0
223,Torrey Smith,SFO,WR,49,20,267,13.4,3,14,1.7,22.3,40.8%,5.4,,,,0,,,,20,13.4,267,3,0
224,Levine Toilolo,ATL,TE,19,13,264,20.3,2,11,0.8,16.5,68.4%,13.9,,,,0,,,,13,20.3,264,2,0
225,Kenneth Farrow,SDG,,16,13,70,5.4,0,2,1.0,5.4,81.3%,4.4,60,192,0,11,3.2,14.8,4.6,73,3.6,262,0,2
226,Dion Sims,MIA,TE,35,26,256,9.8,4,14,1.9,18.3,74.3%,7.3,,,,0,,,,26,9.8,256,4,0
227,Alfred Morris,DAL,,6,3,11,3.7,0,0,0.2,0.8,50.0%,1.8,69,243,2,15,3.5,17.4,4.9,72,3.5,254,2,0
228,DuJuan Harris,SFO,,9,8,115,14.4,1,4,0.8,11.5,88.9%,12.8,38,138,0,6,3.6,13.8,3.8,46,5.5,253,1,2
229,Shane Vereen,NYG,,19,11,94,8.5,0,4,2.2,18.8,57.9%,4.9,33,158,1,9,4.8,31.6,6.6,44,5.7,252,1,2
230,Peyton Barber,TAM,,6,5,28,5.6,0,1,0.3,1.9,83.3%,4.7,55,223,1,10,4.1,14.9,3.7,60,4.2,251,1,0
231,Deonte Thompson,CHI,wr,36,22,249,11.3,2,18,1.4,15.6,61.1%,6.9,,,,0,,,,22,11.3,249,2,1
232,Danny Amendola,NWE,,29,23,243,10.6,4,14,1.9,20.3,79.3%,8.4,,,,0,,,,23,10.6,243,4,3
233,Virgil Green,DEN,TE,37,22,237,10.8,1,13,1.8,19.8,59.5%,6.4,,,,0,,,,22,10.8,237,1,0
234,Bryan Walters,JAX,,34,24,231,9.6,2,15,2.4,23.1,70.6%,6.8,1,4,0,1,4.0,0.4,0.1,25,9.4,235,2,1
235,Cobi Hamilton,PIT,WR,28,17,234,13.8,2,13,1.5,21.3,60.7%,8.4,,,,0,,,,17,13.8,234,2,0
236,C.J. Uzomah,CIN,te,38,25,234,9.4,1,14,2.5,23.4,65.8%,6.2,,,,0,,,,25,9.4,234,1,0
237,Charles Johnson,MIN,wr,37,20,232,11.6,0,11,1.3,14.5,54.1%,6.3,,,,0,,,,20,11.6,232,0,0
238,Jordan Norwood,DEN,WR,35,21,232,11.0,1,9,1.5,16.6,60.0%,6.6,1,0,0,0,0.0,0.0,0.1,22,10.5,232,1,5
239,Kenyan Drake,MIA,,10,9,46,5.1,0,2,0.6,2.9,90.0%,4.6,33,179,2,9,5.4,11.2,2.1,42,5.4,225,2,1
240,Ronnie Hillman,2TM,,15,7,93,13.3,0,0,0.9,11.6,46.7%,6.2,41,131,0,0,3.2,16.4,5.1,48,4.7,224,0,0
241,Brice Butler,DAL,,32,16,219,13.7,3,11,1.0,13.7,50.0%,6.8,,,,0,,,,16,13.7,219,3,0
242,Bobby Rainey,NYG,,25,20,153,7.7,0,7,1.3,10.2,80.0%,6.1,17,63,0,4,3.7,4.2,1.1,37,5.8,216,0,1
243,Harry Douglas,TEN,,22,15,210,14.0,0,9,1.4,19.1,68.2%,9.5,,,,0,,,,15,14.0,210,0,0
244,Jacob Tamme,ATL,te,31,22,210,9.5,3,13,2.8,26.3,71.0%,6.8,,,,0,,,,22,9.5,210,3,0
245,Alex Collins,SEA,,11,11,84,7.6,0,6,1.0,7.6,100.0%,7.6,31,125,1,8,4.0,11.4,2.8,42,5.0,209,1,2
246,Jordan Taylor,DEN,,25,16,209,13.1,2,10,1.0,13.1,64.0%,8.4,,,,0,,,,16,13.1,209,2,1
247,Matthew Stafford,DET,QB,1,0,0,,0,0,0.0,0.0,0.0%,0.0,37,207,2,16,5.6,12.9,2.3,37,5.6,207,2,3
248,Ricardo Louis,CLE,,35,18,205,11.4,0,7,1.1,12.8,51.4%,5.9,,,,0,,,,18,11.4,205,0,1
249,Kapri Bibbs,DEN,,4,2,75,37.5,1,1,0.2,6.3,50.0%,18.8,29,129,0,7,4.4,10.8,2.4,31,6.6,204,1,0
250,Justin Hardy,ATL,,31,21,203,9.7,4,17,1.3,12.7,67.7%,6.5,,,,0,,,,21,9.7,203,4,0
251,Geronimo Allison,GNB,,22,12,202,16.8,2,11,1.2,20.2,54.5%,9.2,,,,0,,,,12,16.8,202,2,0
252,Cody Core,CIN,,27,17,200,11.8,0,7,2.1,25.0,63.0%,7.4,,,,0,,,,17,11.8,200,0,0
253,Corey Grant,JAX,,7,4,35,8.8,1,2,0.4,3.2,57.1%,5.0,32,164,1,7,5.1,14.9,2.9,36,5.5,199,2,0
254,Jonathan Grimes,HOU,,18,13,94,7.2,0,4,1.3,9.4,72.2%,5.2,23,105,0,6,4.6,10.5,2.3,36,5.5,199,0,0
255,Aaron Ripkowski,GNB,rb,10,9,46,5.1,1,2,0.6,2.9,90.0%,4.6,34,150,2,12,4.4,9.4,2.1,43,4.6,196,3,0
256,Kevin White,CHI,,36,19,187,9.8,0,8,4.8,46.8,52.8%,5.2,1,9,0,0,9.0,2.3,0.3,20,9.8,196,0,0
257,Eric Decker,NYJ,,21,9,194,21.6,2,9,3.0,64.7,42.9%,9.2,,,,0,,,,9,21.6,194,2,0
258,Benny Cunningham,LAR,,21,16,91,5.7,0,5,1.5,8.3,76.2%,4.3,21,101,0,4,4.8,9.2,1.9,37,5.2,192,0,1
259,Mychal Rivera,OAK,,25,18,192,10.7,1,11,1.4,14.8,72.0%,7.7,,,,0,,,,18,10.7,192,1,0
260,Rod Streater,SFO,,27,18,191,10.6,2,13,1.1,11.9,66.7%,7.1,,,,0,,,,18,10.6,191,2,0
261,Robert Griffin III,CLE,qb,0,0,0,,0,0,0.0,0.0,0.0%,,31,190,2,10,6.1,38.0,6.2,31,6.1,190,2,4
262,Justin Hunter,2TM,,23,10,189,18.9,4,0,0.8,14.5,43.5%,8.2,,,,0,,,,10,18.9,189,4,0
263,Andre Roberts,DET,,25,14,188,13.4,1,9,0.9,11.8,56.0%,7.5,,,,0,,,,14,13.4,188,1,2
264,Jaron Brown,ARI,,22,11,187,17.0,1,6,1.6,26.7,50.0%,8.5,,,,0,,,,11,17.0,187,1,0
265,Charone Peake,NYJ,,35,19,186,9.8,0,7,1.3,12.4,54.3%,5.3,,,,0,,,,19,9.8,186,0,0
266,Mike Tolbert,CAR,,15,10,72,7.2,1,4,0.6,4.5,66.7%,4.8,35,114,0,5,3.3,7.1,2.2,45,4.1,186,1,0
267,Andy Dalton,CIN,QB,0,0,0,,0,0,0.0,0.0,0.0%,,46,184,4,17,4.0,11.5,2.9,46,4.0,184,4,9
268,Ka'Deem Carey,CHI,,7,5,55,11.0,0,4,0.4,4.6,71.4%,7.9,32,126,0,4,3.9,10.5,2.7,37,4.9,181,0,0
269,Andre Ellington,ARI,,19,12,85,7.1,0,5,0.8,5.3,63.2%,4.5,34,96,0,4,2.8,6.0,2.1,46,3.9,181,0,0
270,MarQueis Gray,MIA,TE,17,14,174,12.4,0,7,0.9,10.9,82.4%,10.2,,,,0,,,,14,12.4,174,0,0
271,Darrius Heyward-Bey,PIT,,19,6,114,19.0,2,4,0.6,11.4,31.6%,6.0,1,60,1,1,60.0,6.0,0.1,7,24.9,174,3,0
272,Vincent Jackson,TAM,wr,32,15,173,11.5,0,8,3.0,34.6,46.9%,5.4,,,,0,,,,15,11.5,173,0,0
273,Kenjon Barner,PHI,,11,5,42,8.4,0,3,0.4,3.2,45.5%,3.8,27,129,2,9,4.8,9.9,2.1,32,5.3,171,2,0
274,Marcedes Lewis,JAX,TE,30,20,169,8.5,1,9,2.0,16.9,66.7%,5.6,,,,0,,,,20,8.5,169,1,0
275,Denard Robinson,JAX,,5,3,22,7.3,0,1,0.2,1.7,60.0%,4.4,41,144,0,4,3.5,11.1,3.2,44,3.8,166,0,0
276,Brandon Tate,BUF,,12,8,117,14.6,0,6,0.5,7.8,66.7%,9.8,3,48,0,2,16.0,3.2,0.2,11,15.0,165,0,0
277,Jameis Winston,TAM,QB,0,0,0,,0,0,0.0,0.0,0.0%,,53,165,1,13,3.1,10.3,3.3,53,3.1,165,1,10
278,Ryan Tannehill,MIA,QB,0,0,0,,0,0,0.0,0.0,0.0%,,39,164,1,11,4.2,12.6,3.0,39,4.2,164,1,9
279,Kerwynn Williams,ARI,,2,1,6,6.0,0,0,0.1,0.6,50.0%,3.0,18,157,2,8,8.7,15.7,1.8,19,8.6,163,2,0
280,Jalin Marshall,NYJ,,23,14,162,11.6,2,9,1.4,16.2,60.9%,7.0,,,,0,,,,14,11.6,162,2,4
281,Terron Ward,ATL,,2,1,11,11.0,0,1,0.2,2.2,50.0%,5.5,31,151,0,7,4.9,30.2,6.2,32,5.1,162,0,0
282,Ben Koyack,JAX,te,24,19,161,8.5,1,10,1.4,11.5,79.2%,6.7,,,,0,,,,19,8.5,161,1,0
283,A.J. Derby,2TM,,20,16,160,10.0,0,0,1.6,16.0,80.0%,8.0,,,,0,,,,16,10.0,160,0,1
284,Marquess Wilson,CHI,,16,9,160,17.8,1,8,3.0,53.3,56.3%,10.0,,,,0,,,,9,17.8,160,1,0
285,Ameer Abdullah,DET,,5,5,57,11.4,1,4,2.5,28.5,100.0%,11.4,18,101,0,6,5.6,50.5,9.0,23,6.9,158,1,0
286,Blaine Gabbert,SFO,qb,1,1,-16,-16.0,0,0,0.2,-2.7,100.0%,-16.0,40,173,2,16,4.3,28.8,6.7,41,3.8,157,2,0
287,Carson Wentz,PHI,QB,1,1,7,7.0,0,0,0.1,0.4,100.0%,7.0,46,150,2,17,3.3,9.4,2.9,47,3.3,157,2,14
288,Josh Ferguson,IND,,26,20,136,6.8,0,5,1.3,8.5,76.9%,5.2,15,20,0,0,1.3,1.3,0.9,35,4.5,156,0,1
289,Cameron Artis-Payne,CAR,,1,1,11,11.0,0,1,0.3,3.7,100.0%,11.0,36,144,2,5,4.0,48.0,12.0,37,4.2,155,2,0
290,Brent Celek,PHI,TE,19,14,155,11.1,0,8,0.9,9.7,73.7%,8.2,,,,0,,,,14,11.1,155,0,1
291,Darren Fells,ARI,te,18,14,154,11.0,1,7,1.0,11.0,77.8%,8.6,,,,0,,,,14,11.0,154,1,0
292,Austin Seferian-Jenkins,2TM,,20,13,154,11.8,1,0,1.4,17.1,65.0%,7.7,,,,0,,,,13,11.8,154,1,0
293,Lance Dunbar,DAL,,24,16,122,7.6,0,5,1.2,9.4,66.7%,5.1,9,31,1,3,3.4,2.4,0.7,25,6.1,153,1,1
294,Cecil Shorts,TAM,wr,27,11,152,13.8,0,8,1.2,16.9,40.7%,5.6,,,,0,,,,11,13.8,152,0,0
295,Danny Woodhead,SDG,,8,6,35,5.8,1,2,3.0,17.5,75.0%,4.4,19,116,0,6,6.1,58.0,9.5,25,6.0,151,1,0
296,Josh Hill,NOR,TE,22,15,149,9.9,1,6,1.7,16.6,68.2%,6.8,,,,0,,,,15,9.9,149,1,0
297,Bennie Fowler,DEN,,24,11,145,13.2,2,5,0.8,11.2,45.8%,6.0,,,,0,,,,11,13.2,145,2,0
298,Freddie Martino,TAM,,11,8,142,17.8,1,5,0.6,10.9,72.7%,12.9,,,,0,,,,8,17.8,142,1,0
299,Walt Powell,BUF,,25,14,142,10.1,0,7,1.6,15.8,56.0%,5.7,,,,0,,,,14,10.1,142,0,0
300,Jeff Heuerman,DEN,,17,9,141,15.7,0,7,0.8,11.8,52.9%,8.3,,,,0,,,,9,15.7,141,0,0
301,Tanner McEvoy,SEA,,11,9,140,15.6,2,7,0.6,10.0,81.8%,12.7,,,,0,,,,9,15.6,140,2,0
302,Akeem Hunt,HOU,,4,3,29,9.7,0,1,0.4,3.6,75.0%,7.3,20,109,0,5,5.5,13.6,2.5,23,6.0,138,0,2
303,Alex Smith,KAN,QB,1,1,3,3.0,0,0,0.1,0.2,100.0%,3.0,48,134,5,11,2.8,8.9,3.2,49,2.8,137,5,7
304,Ed Dickson,CAR,TE,19,10,134,13.4,1,7,0.6,8.4,52.6%,7.1,,,,0,,,,10,13.4,134,1,0
305,Arian Foster,MIA,,10,6,78,13.0,0,2,1.5,19.5,60.0%,7.8,22,55,0,3,2.5,13.8,5.5,28,4.8,133,0,1
306,Chris Harper,SFO,,21,13,133,10.2,0,6,1.4,14.8,61.9%,6.3,,,,0,,,,13,10.2,133,0,0
307,Jeff Janis,GNB,,19,11,93,8.5,1,4,0.7,5.8,57.9%,4.9,2,38,1,2,19.0,2.4,0.1,13,10.1,131,2,0
308,Jaelen Strong,HOU,,24,14,131,9.4,0,4,1.8,16.4,58.3%,5.5,,,,0,,,,14,9.4,131,0,0
309,Ryan Fitzpatrick,NYJ,QB,0,0,0,,0,0,0.0,0.0,0.0%,,33,130,0,7,3.9,9.3,2.4,33,3.9,130,0,9
310,Lucky Whitehead,DAL,,3,3,48,16.0,0,2,0.2,3.2,100.0%,16.0,10,82,0,4,8.2,5.5,0.7,13,10.0,130,0,3
311,Luke Willson,SEA,te,21,15,129,8.6,2,7,1.4,11.7,71.4%,6.1,,,,0,,,,15,8.6,129,2,0
312,Josh Huff,2TM,,23,16,113,7.1,1,0,1.6,11.3,69.6%,4.9,4,15,0,0,3.8,1.5,0.4,20,6.4,128,1,0
313,Seth Devalve,CLE,,12,10,127,12.7,2,6,0.8,10.6,83.3%,10.6,,,,0,,,,10,12.7,127,2,0
314,Andre Holmes,OAK,,25,14,126,9.0,3,9,0.9,7.9,56.0%,5.0,,,,0,,,,14,9.0,126,3,0
315,Paul Turner,PHI,,14,9,126,14.0,0,6,2.3,31.5,64.3%,9.0,,,,0,,,,9,14.0,126,0,0
316,Daniel Brown,2TM,,20,16,124,7.8,1,0,2.0,15.5,80.0%,6.2,,,,0,,,,16,7.8,124,1,0
317,Antone Smith,TAM,,9,6,77,12.8,0,2,2.0,25.7,66.7%,8.6,10,47,0,2,4.7,15.7,3.3,16,7.8,124,0,2
318,Orleans Darkwa,NYG,,4,2,12,6.0,0,0,0.2,1.2,50.0%,3.0,30,111,2,7,3.7,11.1,3.0,32,3.8,123,2,0
319,Demetrius Harris,KAN,WR,31,17,123,7.2,1,8,1.1,7.7,54.8%,4.0,,,,0,,,,17,7.2,123,1,1
320,Jerell Adams,NYG,,21,16,122,7.6,1,8,1.2,9.4,76.2%,5.8,,,,0,,,,16,7.6,122,1,1
321,Xavier Grimble,PIT,,21,11,118,10.7,2,8,0.8,9.1,52.4%,5.6,,,,0,,,,11,10.7,118,2,0
322,Brock Osweiler,HOU,QB,1,1,-14,-14.0,0,0,0.1,-0.9,100.0%,-14.0,30,131,2,14,4.4,8.7,2.0,31,3.8,117,2,5
323,Matt Ryan,ATL,QB,0,0,0,,0,0,0.0,0.0,0.0%,,35,117,0,13,3.3,7.3,2.2,35,3.3,117,0,4
324,Arrelious Benn,JAX,,10,5,116,23.2,1,3,0.3,7.7,50.0%,11.6,,,,0,,,,5,23.2,116,1,0
325,Nick O'Leary,BUF,RB,14,9,114,12.7,0,5,0.6,7.1,64.3%,8.1,,,,0,,,,9,12.7,114,0,0
326,Neal Sterling,JAX,,16,12,110,9.2,0,6,1.2,11.0,75.0%,6.9,,,,0,,,,12,9.2,110,0,0
327,John Kuhn,NOR,,20,16,70,4.4,1,5,1.0,4.4,80.0%,3.5,18,37,4,12,2.1,2.3,1.1,34,3.1,107,5,0
328,Pharoh Cooper,LAR,,20,14,106,7.6,0,5,1.4,10.6,70.0%,5.3,,,,0,,,,14,7.6,106,0,0
329,Kevin Hogan,CLE,,0,0,0,,0,0,0.0,0.0,0.0%,,8,105,1,5,13.1,26.3,2.0,8,13.1,105,1,0
330,Darren McFadden,DAL,,5,3,17,5.7,0,1,1.0,5.7,60.0%,3.4,24,87,0,5,3.6,29.0,8.0,27,3.9,104,0,0
331,James Wright,CIN,,19,13,106,8.2,0,7,1.0,8.2,68.4%,5.6,2,-6,0,1,-3.0,-0.5,0.2,15,6.7,100,0,0
332,Braxton Miller,HOU,WR,28,15,99,6.6,1,6,1.5,9.9,53.6%,3.5,3,0,0,0,0.0,0.0,0.3,18,5.5,99,1,0
333,Roger Lewis,NYG,,19,7,97,13.9,2,4,0.5,7.5,36.8%,5.1,,,,0,,,,7,13.9,97,2,0
334,Kirk Cousins,WAS,QB,0,0,0,,0,0,0.0,0.0,0.0%,,34,96,4,14,2.8,6.0,2.1,34,2.8,96,4,9
335,Chris Johnson,ARI,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,25,95,1,5,3.8,23.8,6.3,25,3.8,95,1,0
336,Jonathan Williams,BUF,,2,1,0,0.0,0,0,0.1,0.0,50.0%,0.0,27,94,1,6,3.5,8.5,2.5,28,3.4,94,1,2
337,Stephen Anderson,HOU,,16,11,93,8.5,1,6,0.8,7.2,68.8%,5.8,,,,0,,,,11,8.5,93,1,0
338,T.J. Jones,DET,,14,5,93,18.6,0,2,1.7,31.0,35.7%,6.6,,,,0,,,,5,18.6,93,0,0
339,Larry Donnell,NYG,te,22,15,92,6.1,1,3,1.1,6.6,68.2%,4.2,,,,0,,,,15,6.1,92,1,1
340,Tyler Kroft,CIN,TE,12,10,92,9.2,0,3,0.7,6.6,83.3%,7.7,,,,0,,,,10,9.2,92,0,0
341,Fitzgerald Toussaint,PIT,,3,3,33,11.0,0,2,0.2,2.1,100.0%,11.0,14,58,0,2,4.1,3.6,0.9,17,5.4,91,0,0
342,Greg Salas,BUF,,6,4,89,22.3,1,3,2.0,44.5,66.7%,14.8,,,,0,,,,4,22.3,89,1,0
343,Aaron Burbridge,SFO,,16,7,88,12.6,0,5,0.4,5.5,43.8%,5.5,,,,0,,,,7,12.6,88,0,1
344,Reggie Bush,BUF,,10,7,90,12.9,0,6,0.5,6.9,70.0%,9.0,12,-3,1,3,-0.3,-0.2,0.9,19,4.6,87,1,1
345,Tommylee Lewis,NOR,,11,7,76,10.9,0,4,0.6,6.3,63.6%,6.9,3,11,0,1,3.7,0.9,0.3,10,8.7,87,0,2
346,Bryce Treggs,PHI,,12,3,80,26.7,0,3,0.3,8.9,25.0%,6.7,2,7,0,2,3.5,0.8,0.2,5,17.4,87,0,0
347,Derek Watt,SDG,,4,4,83,20.8,0,2,0.3,5.2,100.0%,20.8,2,4,0,2,2.0,0.3,0.1,6,14.5,87,0,0
348,Andre Williams,SDG,,2,0,0,,0,0,0.0,0.0,0.0%,0.0,18,87,0,6,4.8,87.0,18.0,18,4.8,87,0,0
349,Blake Bell,SFO,,9,4,85,21.3,0,2,0.3,6.5,44.4%,9.4,,,,0,,,,4,21.3,85,0,0
350,Malcolm Brown,LAR,,3,3,46,15.3,0,2,0.2,2.9,100.0%,15.3,18,39,0,1,2.2,2.4,1.1,21,4.0,85,0,1
351,Tyler Higbee,LAR,TE,29,11,85,7.7,1,3,0.7,5.3,37.9%,2.9,,,,0,,,,11,7.7,85,1,0
352,Andre Johnson,TEN,,22,9,85,9.4,2,4,1.1,10.6,40.9%,3.9,,,,0,,,,9,9.4,85,2,0
353,Darren Waller,BAL,,17,10,85,8.5,2,7,0.8,7.1,58.8%,5.0,,,,0,,,,10,8.5,85,2,0
354,Jacoby Brissett,NWE,,0,0,0,,0,0,0.0,0.0,0.0%,,16,83,1,5,5.2,27.7,5.3,16,5.2,83,1,3
355,Anthony Fasano,TEN,te,13,8,83,10.4,2,6,0.5,5.2,61.5%,6.4,,,,0,,,,8,10.4,83,2,0
356,Brittan Golden,ARI,,14,8,82,10.3,1,4,0.7,6.8,57.1%,5.9,,,,0,,,,8,10.3,82,1,1
357,Mack Brown,WAS,,1,1,-2,-2.0,0,0,0.1,-0.2,100.0%,-2.0,8,82,1,1,10.3,9.1,0.9,9,8.9,80,1,0
358,David Johnson,PIT,te,11,7,80,11.4,0,5,0.4,5.0,63.6%,7.3,,,,0,,,,7,11.4,80,0,0
359,Adrian Peterson,MIN,,6,3,8,2.7,0,0,1.0,2.7,50.0%,1.3,37,72,0,3,1.9,24.0,12.3,40,2.0,80,0,1
360,Rashard Higgins,CLE,,12,6,77,12.8,0,5,0.4,4.8,50.0%,6.4,,,,0,,,,6,12.8,77,0,0
361,Johnny Holton,OAK,,3,2,34,17.0,0,2,0.1,2.3,66.7%,11.3,6,43,0,2,7.2,2.9,0.4,8,9.6,77,0,1
362,Andy Janovich,DEN,rb,7,5,44,8.8,0,4,0.5,4.0,71.4%,6.3,4,33,1,2,8.3,3.0,0.4,9,8.6,77,1,0
363,Ryan Grant,WAS,,19,9,76,8.4,0,6,0.6,4.8,47.4%,4.0,,,,0,,,,9,8.4,76,0,0
364,Cody Latimer,DEN,,15,8,76,9.5,0,6,0.7,6.3,53.3%,5.1,,,,0,,,,8,9.5,76,0,0
365,Mike Davis,SFO,,5,3,25,8.3,0,0,0.4,3.1,60.0%,5.0,19,50,1,4,2.6,6.3,2.4,22,3.4,75,1,1
366,Wendall Williams,HOU,,7,4,75,18.8,0,3,1.3,25.0,57.1%,10.7,,,,0,,,,4,18.8,75,0,0
