,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
238,Shaud Williams,BUF,,3,3,19,6.3,0,0,0.8,4.8,100.0%,6.3,42,167,2,9,4.0,41.8,10.5,45,4.1,186,2,1
239,Troy Brown,NWE,,29,17,184,10.8,1,11,1.4,15.3,58.6%,6.3,,,,0,,,,17,10.8,184,1,1
240,Dane Looker,STL,,26,13,183,14.1,0,7,0.9,13.1,50.0%,7.0,,,,0,,,,13,14.1,183,0,1
241,Chris Baker,NYJ,,29,18,182,10.1,4,12,1.1,11.4,62.1%,6.3,,,,0,,,,18,10.1,182,4,1
242,Bethel Johnson,NWE,,21,10,174,17.4,1,8,0.8,13.4,47.6%,8.3,2,8,0,1,4.0,0.6,0.2,12,15.2,182,1,2
243,Maurice Morris,SEA,,20,9,53,5.9,0,5,0.6,3.5,45.0%,2.7,30,126,0,9,4.2,8.4,2.0,39,4.6,179,0,0
244,Billy Miller,HOU,te,33,17,178,10.5,1,11,1.1,11.1,51.5%,5.4,,,,0,,,,17,10.5,178,1,1
245,Courtney Anderson,OAK,,21,13,175,13.5,1,6,1.4,19.4,61.9%,8.3,,,,0,,,,13,13.5,175,1,0
246,Joey Harrington,DET,QB,0,0,0,,0,0,0.0,0.0,0.0%,,48,175,0,13,3.6,10.9,3.0,48,3.6,175,0,6
247,Greg Jones,JAX,,10,3,13,4.3,0,1,0.2,0.8,30.0%,1.3,62,162,3,14,2.6,10.1,3.9,65,2.7,175,3,1
248,Aaron Brooks,NOR,QB,1,1,1,1.0,0,0,0.1,0.1,100.0%,1.0,58,173,4,15,3.0,10.8,3.6,59,2.9,174,4,13
249,Brandon Manumaleuna,STL,TE,21,15,174,11.6,1,7,0.9,10.9,71.4%,8.3,,,,0,,,,15,11.6,174,1,0
250,Tony Richardson,KAN,FB,26,19,118,6.2,0,4,1.2,7.4,73.1%,4.5,12,56,0,3,4.7,3.5,0.8,31,5.6,174,0,0
251,Jonathan Carter,NYJ,,16,10,173,17.3,1,7,0.8,13.3,62.5%,10.8,,,,0,,,,10,17.3,173,1,2
252,Charlie Garner,TAM,,14,9,62,6.9,0,1,3.0,20.7,64.3%,4.4,30,111,0,3,3.7,37.0,10.0,39,4.4,173,0,0
253,Frisman Jackson,CLE,,19,13,168,12.9,0,8,1.3,16.8,68.4%,8.8,1,4,0,1,4.0,0.4,0.1,14,12.3,172,0,1
254,Taylor Jacobs,WAS,,27,16,178,11.1,0,10,1.1,11.9,59.3%,6.6,1,-6,0,0,-6.0,-0.4,0.1,17,10.1,172,0,0
255,Jeff Garcia,CLE,QB,0,0,0,,0,0,0.0,0.0,0.0%,,35,169,2,16,4.8,15.4,3.2,35,4.8,169,2,9
256,Patrick Crayton,DAL,,15,12,162,13.5,1,7,1.5,20.3,80.0%,10.8,,,,0,,,,12,13.5,162,1,0
257,Rashaun Woods,SFO,,23,7,160,22.9,1,6,0.5,11.4,30.4%,7.0,,,,0,,,,7,22.9,160,1,0
258,Todd Yoder,JAX,te,22,14,157,11.2,0,7,0.9,9.8,63.6%,7.1,,,,0,,,,14,11.2,157,0,0
259,Justin Gage,CHI,,28,12,156,13.0,0,7,0.8,9.8,42.9%,5.6,,,,0,,,,12,13.0,156,0,0
260,Bill Schroeder,TAM,,11,7,156,22.3,1,6,1.0,22.3,63.6%,14.2,,,,0,,,,7,22.3,156,1,2
261,David Tyree,NYG,,17,10,155,15.5,1,7,0.6,9.7,58.8%,9.1,,,,0,,,,10,15.5,155,1,0
262,Leonard Henry,MIA,,6,3,12,4.0,0,0,0.5,2.0,50.0%,2.0,46,141,0,5,3.1,23.5,7.7,49,3.1,153,0,1
263,Terry Jones,BAL,TE,29,20,152,7.6,1,7,1.3,10.1,69.0%,5.2,,,,0,,,,20,7.6,152,1,0
264,Josh Reed,BUF,,36,16,153,9.6,0,8,1.3,12.8,44.4%,4.3,2,-1,0,0,-0.5,-0.1,0.2,18,8.4,152,0,0
265,Sam Aiken,BUF,,18,11,148,13.5,0,6,0.7,9.3,61.1%,8.2,,,,0,,,,11,13.5,148,0,0
266,Arnaz Battle,SFO,,15,8,143,17.9,0,4,0.6,10.2,53.3%,9.5,2,5,0,0,2.5,0.4,0.1,10,14.8,148,0,2
267,Ben Roethlisberger,PIT,QB,0,0,0,,0,0,0.0,0.0,0.0%,,56,144,1,12,2.6,10.3,4.0,56,2.6,144,1,2
268,Byron Leftwich,JAX,QB,1,1,-7,-7.0,0,0,0.1,-0.5,100.0%,-7.0,39,148,2,7,3.8,10.6,2.8,40,3.5,141,2,5
269,Peter Warrick,CIN,,17,11,127,11.5,0,6,2.8,31.8,64.7%,7.5,2,14,0,0,7.0,3.5,0.5,13,10.8,141,0,0
270,Lamar Gordon,MIA,,19,13,74,5.7,0,2,4.3,24.7,68.4%,3.9,35,64,0,3,1.8,21.3,11.7,48,2.9,138,0,1
271,Jamaar Taylor,NYG,,17,6,146,24.3,0,4,0.8,18.3,35.3%,8.6,1,-8,0,0,-8.0,-1.0,0.1,7,19.7,138,0,0
272,Lee Mays,PIT,,23,9,137,15.2,0,6,0.6,8.6,39.1%,6.0,,,,0,,,,9,15.2,137,0,0
273,Samie Parker,KAN,,13,9,137,15.2,1,7,2.3,34.3,69.2%,10.5,,,,0,,,,9,15.2,137,1,0
274,ReShard Lee,DAL,,3,1,4,4.0,0,0,0.1,0.3,33.3%,1.3,27,128,1,8,4.7,9.1,1.9,28,4.7,132,1,0
275,Teyo Johnson,OAK,,13,9,131,14.6,2,7,1.1,16.4,69.2%,10.1,,,,0,,,,9,14.6,131,2,0
276,Steve McNair,TEN,QB,0,0,0,,0,0,0.0,0.0,0.0%,,23,128,1,11,5.6,16.0,2.9,23,5.6,128,1,5
277,Michael Lewis,NOR,,13,8,127,15.9,0,7,0.6,9.1,61.5%,9.8,,,,0,,,,8,15.9,127,0,1
278,Shad Meier,TEN,te,36,25,127,5.1,2,6,1.8,9.1,69.4%,3.5,,,,0,,,,25,5.1,127,2,1
279,Kyle Johnson,DEN,,13,9,126,14.0,2,5,0.6,9.0,69.2%,9.7,,,,0,,,,9,14.0,126,2,0
280,Chad Pennington,NYJ,QB,0,0,0,,0,0,0.0,0.0,0.0%,,34,126,1,13,3.7,9.7,2.6,34,3.7,126,1,5
281,Stephen Davis,CAR,,2,2,32,16.0,0,2,1.0,16.0,100.0%,16.0,24,92,0,5,3.8,46.0,12.0,26,4.8,124,0,0
282,Drew Brees,SDG,QB,1,1,38,38.0,0,1,0.1,2.5,100.0%,38.0,53,85,2,18,1.6,5.7,3.5,54,2.3,123,2,7
283,Mike Seidman,CAR,te,13,13,123,9.5,2,8,0.8,7.7,100.0%,9.5,,,,0,,,,13,9.5,123,2,0
284,Robert Holcombe,TEN,FB,21,11,60,5.5,0,1,0.7,3.8,52.4%,2.9,17,62,0,3,3.6,3.9,1.1,28,4.4,122,0,0
285,Michael Jenkins,ATL,,20,7,119,17.0,0,3,0.4,7.4,35.0%,6.0,1,2,0,0,2.0,0.1,0.1,8,15.1,121,0,0
286,Jason Dunn,KAN,,25,17,120,7.1,3,9,1.1,7.5,68.0%,4.8,,,,0,,,,17,7.1,120,3,0
287,Jim Finn,NYG,FB,18,15,112,7.5,0,5,0.9,7.0,83.3%,6.2,3,7,0,0,2.3,0.4,0.2,18,6.6,119,0,0
288,Lorenzo Neal,SDG,FB,19,13,66,5.1,0,1,0.8,4.1,68.4%,3.5,16,53,0,11,3.3,3.3,1.0,29,4.1,119,0,1
289,Jerheme Urban,SEA,,9,6,117,19.5,1,4,0.9,16.7,66.7%,13.0,,,,0,,,,6,19.5,117,1,1
290,Aaron Walker,SFO,,15,10,115,11.5,0,4,0.6,7.2,66.7%,7.7,,,,0,,,,10,11.5,115,0,0
291,Daimon Shelton,BUF,FB,24,17,114,6.7,0,6,1.1,7.1,70.8%,4.8,,,,0,,,,17,6.7,114,0,0
292,Michael Turner,SDG,,5,4,8,2.0,0,0,0.3,0.6,80.0%,1.6,20,104,0,4,5.2,7.4,1.4,24,4.7,112,0,1
293,Ryan Hannam,SEA,,12,8,110,13.8,0,6,0.5,6.9,66.7%,9.2,,,,0,,,,8,13.8,110,0,0
294,Donald Lee,MIA,TE,20,13,110,8.5,1,6,0.8,6.9,65.0%,5.5,,,,0,,,,13,8.5,110,1,2
295,Arlen Harris,STL,,4,4,44,11.0,0,3,0.3,3.1,100.0%,11.0,20,63,0,3,3.2,4.5,1.4,24,4.5,107,0,1
296,Josh McCown,ARI,QB,1,1,-5,-5.0,0,0,0.1,-0.4,100.0%,-5.0,36,112,2,10,3.1,8.0,2.6,37,2.9,107,2,12
297,Jamal Robertson,2TM,,5,4,34,8.5,0,0,0.3,2.8,80.0%,6.8,16,71,1,0,4.4,5.9,1.3,20,5.3,105,1,3
298,Kyle Brady,JAX,TE,23,14,103,7.4,1,6,1.3,9.4,60.9%,4.5,,,,0,,,,14,7.4,103,1,0
299,Casey Fitzsimmons,DET,,14,10,103,10.3,0,4,0.6,6.4,71.4%,7.4,,,,0,,,,10,10.3,103,0,0
300,James Jackson,2TM,,8,6,22,3.7,0,0,1.2,4.4,75.0%,2.8,12,81,0,0,6.8,16.2,2.4,18,5.7,103,0,1
301,Jamel White,2TM,,9,6,21,3.5,0,0,0.5,1.6,66.7%,2.3,27,82,0,0,3.0,6.3,2.1,33,3.1,103,0,0
302,Ernie Conwell,NOR,TE,19,10,102,10.2,1,4,0.6,6.4,52.6%,5.4,,,,0,,,,10,10.2,102,1,0
303,Garrison Hearst,DEN,,3,2,20,10.0,0,1,0.3,2.9,66.7%,6.7,20,81,1,8,4.1,11.6,2.9,22,4.6,101,1,0
304,Anthony Becht,NYJ,TE,28,13,100,7.7,1,8,0.8,6.3,46.4%,3.6,,,,0,,,,13,7.7,100,1,0
305,Tim Euhus,BUF,te,15,11,98,8.9,2,5,0.9,8.2,73.3%,6.5,,,,0,,,,11,8.9,98,2,0
306,Will Heller,TAM,,16,12,98,8.2,1,5,1.2,9.8,75.0%,6.1,,,,0,,,,12,8.2,98,1,1
307,Cory Schlesinger,DET,FB,16,10,91,9.1,3,7,0.8,7.0,62.5%,5.7,4,7,0,1,1.8,0.5,0.3,14,7.0,98,3,0
308,Darnell Dinkins,BAL,,15,9,94,10.4,1,5,0.9,9.4,60.0%,6.3,,,,0,,,,9,10.4,94,1,0
309,Mike Cloud,NYG,,1,1,3,3.0,0,0,0.1,0.3,100.0%,3.0,21,90,3,9,4.3,9.0,2.1,22,4.2,93,3,0
310,Tony Hollings,HOU,,7,5,46,9.2,0,1,0.7,6.6,71.4%,6.6,11,47,0,2,4.3,6.7,1.6,16,5.8,93,0,0
311,Dan Kreider,PIT,FB,14,10,75,7.5,1,3,0.6,4.7,71.4%,5.4,4,18,0,1,4.5,1.1,0.3,14,6.6,93,1,0
312,Jed Weaver,NWE,,12,8,93,11.6,0,6,0.8,9.3,66.7%,7.8,,,,0,,,,8,11.6,93,0,0
313,Larry Croom,ARI,,5,2,16,8.0,0,1,0.3,2.7,40.0%,3.2,29,76,0,3,2.6,12.7,4.8,31,3.0,92,0,2
314,Matt Hasselbeck,SEA,QB,0,0,0,,0,0,0.0,0.0,0.0%,,27,90,1,6,3.3,6.4,1.9,27,3.3,90,1,5
315,Marc Bulger,STL,QB,0,0,0,,0,0,0.0,0.0,0.0%,,19,89,3,7,4.7,6.4,1.4,19,4.7,89,3,5
316,Jerame Tuman,PIT,TE,20,9,89,9.9,3,5,0.6,5.6,45.0%,4.5,,,,0,,,,9,9.9,89,3,0
317,Chris Fuamatu-Ma'afala,JAX,,6,4,19,4.8,0,0,0.6,2.7,66.7%,3.2,20,69,1,7,3.5,9.9,2.9,24,3.7,88,1,0
318,David Martin,GNB,,12,5,88,17.6,0,3,0.6,9.8,41.7%,7.3,,,,0,,,,5,17.6,88,0,0
319,Brian Jones,JAX,,19,6,87,14.5,1,5,0.4,5.4,31.6%,4.6,,,,0,,,,6,14.5,87,1,0
320,Rob Konrad,MIA,,18,8,69,8.6,1,5,0.8,6.9,44.4%,3.8,2,18,0,1,9.0,1.8,0.2,10,8.7,87,1,0
321,Tim Dwight,SDG,,5,2,31,15.5,1,2,0.2,2.6,40.0%,6.2,4,54,0,1,13.5,4.5,0.3,6,14.2,85,1,0
322,Trent Green,KAN,QB,0,0,0,,0,0,0.0,0.0,0.0%,,25,85,0,4,3.4,5.3,1.6,25,3.4,85,0,11
323,Reggie Kelly,CIN,TE,21,15,85,5.7,0,5,0.9,5.3,71.4%,4.0,,,,0,,,,15,5.7,85,0,0
324,Justin Peelle,SDG,,20,10,84,8.4,2,3,0.6,5.3,50.0%,4.2,,,,0,,,,10,8.4,84,2,1
325,Terrance Copper,DAL,,20,7,84,12.0,1,5,0.7,8.4,35.0%,4.2,1,-1,0,0,-1.0,-0.1,0.1,8,10.4,83,1,0
326,Jay Riemersma,PIT,,9,7,82,11.7,2,6,0.6,7.5,77.8%,9.1,,,,0,,,,7,11.7,82,2,0
327,Cortez Hankton,JAX,,9,9,81,9.0,2,5,0.8,6.8,100.0%,9.0,,,,0,,,,9,9.0,81,2,0
328,Ryan Krause,SDG,,6,5,81,16.2,1,5,2.5,40.5,83.3%,13.5,,,,0,,,,5,16.2,81,1,0
329,Joe Burns,BUF,,3,1,7,7.0,0,1,0.1,0.4,33.3%,2.3,20,73,0,2,3.7,4.6,1.3,21,3.8,80,0,0
330,John Stone,OAK,,5,3,80,26.7,0,2,0.8,20.0,60.0%,16.0,,,,0,,,,3,26.7,80,0,0
331,Musa Smith,BAL,,4,2,31,15.5,0,1,0.2,3.4,50.0%,7.8,12,48,0,4,4.0,5.3,1.3,14,5.6,79,0,0
332,Sean Berton,MIN,TE,11,9,78,8.7,0,2,0.6,5.6,81.8%,7.1,,,,0,,,,9,8.7,78,0,0
333,Joey Goodspeed,STL,fb,16,11,71,6.5,0,2,0.7,4.4,68.8%,4.4,3,6,1,2,2.0,0.4,0.2,14,5.5,77,1,1
334,David Garrard,JAX,,0,0,0,,0,0,0.0,0.0,0.0%,,12,76,1,5,6.3,19.0,3.0,12,6.3,76,1,0
335,Josh Parry,PHI,,18,9,75,8.3,0,3,0.7,5.8,50.0%,4.2,,,,0,,,,9,8.3,75,0,0
336,Alan Ricard,BAL,FB,14,11,39,3.5,0,3,0.7,2.4,78.6%,2.8,10,36,0,3,3.6,2.3,0.6,21,3.6,75,0,0
337,Earnest Graham,TAM,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,13,73,0,2,5.6,8.1,1.4,13,5.6,73,0,0
338,Nate Jackson,DEN,,11,8,73,9.1,0,3,0.7,6.1,72.7%,6.6,,,,0,,,,8,9.1,73,0,0
339,Dustin Lyman,CHI,TE,23,11,73,6.6,1,3,0.7,4.6,47.8%,3.2,,,,0,,,,11,6.6,73,1,0
340,Jake Delhomme,CAR,QB,0,0,0,,0,0,0.0,0.0,0.0%,,25,71,1,10,2.8,4.4,1.6,25,2.8,71,1,12
341,Darnerien McCants,WAS,,9,5,71,14.2,0,4,1.0,14.2,55.6%,7.9,,,,0,,,,5,14.2,71,0,0
342,Jason McKie,CHI,,17,13,70,5.4,2,4,0.9,4.7,76.5%,4.1,1,1,0,0,1.0,0.1,0.1,14,5.1,71,2,1
343,Nate Poole,ARI,,11,5,70,14.0,0,2,0.6,7.8,45.5%,6.4,,,,0,,,,5,14.0,70,0,0
344,Robert Royal,WAS,TE,15,8,70,8.8,4,6,0.6,5.0,53.3%,4.7,,,,0,,,,8,8.8,70,4,0
345,Darian Barnes,DAL,FB,14,10,59,5.9,1,4,0.6,3.7,71.4%,4.2,5,10,0,3,2.0,0.6,0.3,15,4.6,69,1,1
346,Eric McCoo,PHI,,5,2,15,7.5,0,0,2.0,15.0,40.0%,3.0,9,54,0,3,6.0,54.0,9.0,11,6.3,69,0,0
347,Richard Owens,MIN,,8,8,69,8.6,0,4,1.1,9.9,100.0%,8.6,,,,0,,,,8,8.6,69,0,0
348,George Wrighster,JAX,,14,10,69,6.9,1,4,2.5,17.3,71.4%,4.9,,,,0,,,,10,6.9,69,1,1
349,David Kircus,DET,,10,3,68,22.7,1,2,0.4,9.7,30.0%,6.8,,,,0,,,,3,22.7,68,1,0
350,Kevin Walter,CIN,,9,8,67,8.4,0,3,0.5,4.2,88.9%,7.4,,,,0,,,,8,8.4,67,0,0
351,Mark Brunell,WAS,QB,0,0,0,,0,0,0.0,0.0,0.0%,,19,62,0,2,3.3,6.9,2.1,19,3.3,62,0,6
352,Ryan Neufeld,BUF,te,14,6,61,10.2,0,2,0.4,3.8,42.9%,4.4,,,,0,,,,6,10.2,61,0,0
353,Jerricho Cotchery,NYJ,,11,6,60,10.0,0,4,0.5,5.0,54.5%,5.5,,,,0,,,,6,10.0,60,0,0
354,Bobby Shaw,2TM,,13,5,59,11.8,0,0,0.5,5.4,38.5%,4.5,1,1,0,0,1.0,0.1,0.1,6,10.0,60,0,0
355,Steve Smith,CAR,,9,6,60,10.0,0,4,6.0,60.0,66.7%,6.7,,,,0,,,,6,10.0,60,0,0
356,Fred Beasley,SFO,FB,25,10,44,4.4,0,1,0.7,3.1,40.0%,1.8,9,15,0,4,1.7,1.1,0.6,19,3.1,59,0,0
357,Jay Fiedler,MIA,qb,0,0,0,,0,0,0.0,0.0,0.0%,,12,59,0,3,4.9,7.4,1.5,12,4.9,59,0,9
358,Jeremi Johnson,CIN,fb,18,16,53,3.3,1,2,1.0,3.3,88.9%,2.9,3,5,0,0,1.7,0.3,0.2,19,3.1,58,1,1
359,Thomas Tapeh,PHI,,2,2,15,7.5,0,1,0.3,2.1,100.0%,7.5,12,42,0,2,3.5,6.0,1.7,14,4.1,57,0,0
360,Cam Cleeland,STL,TE,12,7,57,8.1,0,2,0.4,3.6,58.3%,4.8,1,-2,0,0,-2.0,-0.1,0.1,8,6.9,55,0,0
361,Bryan Johnson,CHI,fb,25,14,55,3.9,2,4,1.2,4.6,56.0%,2.2,,,,0,,,,14,3.9,55,2,0
362,James Mungro,IND,,8,7,36,5.1,3,5,0.5,2.4,87.5%,4.5,5,19,0,1,3.8,1.3,0.3,12,4.6,55,3,0
363,Tim Rattay,SFO,QB,0,0,0,,0,0,0.0,0.0,0.0%,,12,55,0,4,4.6,6.1,1.3,12,4.6,55,0,11
364,Fred McAfee,NOR,,0,0,0,,0,0,0.0,0.0,0.0%,,2,54,0,1,27.0,4.9,0.2,2,27.0,54,0,0
365,Brock Forsey,MIA,,0,0,0,,0,0,0.0,0.0,0.0%,,19,53,0,2,2.8,7.6,2.7,19,2.8,53,0,1
366,Joey Harris,CAR,,3,0,0,,0,0,0.0,0.0,0.0%,0.0,15,53,0,3,3.5,13.3,3.8,15,3.5,53,0,0
367,Mark Bruener,HOU,TE,10,4,52,13.0,0,2,0.3,3.3,40.0%,5.2,,,,0,,,,4,13.0,52,0,0
368,Triandos Luke,DEN,,8,6,52,8.7,0,4,0.6,5.2,75.0%,6.5,,,,0,,,,6,8.7,52,0,2
369,Andrew Pinnock,SDG,,3,3,26,8.7,0,2,3.0,26.0,100.0%,8.7,9,26,0,2,2.9,26.0,9.0,12,4.3,52,0,1
370,Walter Rasby,2TM,,9,5,52,10.4,0,0,0.5,5.2,55.6%,5.8,,,,0,,,,5,10.4,52,0,0
371,Eric Edwards,ARI,,8,5,51,10.2,0,4,0.3,3.2,62.5%,6.4,,,,0,,,,5,10.2,51,0,0
372,Scottie Vines,DET,,9,3,51,17.0,0,3,0.5,8.5,33.3%,5.7,,,,0,,,,3,17.0,51,0,0
373,Cedric Cobbs,NWE,,0,0,0,,0,0,0.0,0.0,0.0%,,22,50,0,3,2.3,16.7,7.3,22,2.3,50,0,1
374,Adimchinobe Echemandu,CLE,,4,3,25,8.3,0,1,0.8,6.3,75.0%,6.3,8,25,0,2,3.1,6.3,2.0,11,4.5,50,0,1
375,Billy Volek,TEN,qb,1,1,0,0.0,0,0,0.1,0.0,100.0%,0.0,11,50,1,5,4.5,5.0,1.1,12,4.2,50,1,6
376,Kellen Winslow,CLE,,11,5,50,10.0,0,3,2.5,25.0,45.5%,4.5,,,,0,,,,5,10.0,50,0,0
377,Malcom Floyd,SDG,,9,3,49,16.3,1,2,0.8,12.3,33.3%,5.4,,,,0,,,,3,16.3,49,1,0
378,Mike Karney,NOR,FB,7,6,42,7.0,0,2,0.4,2.6,85.7%,6.0,3,7,0,1,2.3,0.4,0.2,9,5.4,49,0,0
379,Andre King,CLE,,8,5,49,9.8,0,2,0.6,5.4,62.5%,6.1,,,,0,,,,5,9.8,49,0,0
380,Adrian Peterson,CHI,,2,2,30,15.0,0,1,0.1,2.1,100.0%,15.0,6,19,0,2,3.2,1.4,0.4,8,6.1,49,0,0
381,Rickey Dudley,TAM,,4,3,48,16.0,0,2,1.0,16.0,75.0%,12.0,,,,0,,,,3,16.0,48,0,0
382,Rex Grossman,CHI,,0,0,0,,0,0,0.0,0.0,0.0%,,11,48,1,4,4.4,16.0,3.7,11,4.4,48,1,2
383,Terrelle Smith,CLE,FB,12,7,39,5.6,0,2,0.4,2.4,58.3%,3.3,4,9,0,3,2.3,0.6,0.3,11,4.4,48,0,0
384,Tony Stewart,CIN,TE,25,10,48,4.8,1,2,0.6,3.0,40.0%,1.9,,,,0,,,,10,4.8,48,1,0
385,Carson Palmer,CIN,QB,0,0,0,,0,0,0.0,0.0,0.0%,,18,47,1,5,2.6,3.6,1.4,18,2.6,47,1,2
386,Mike Bartrum,PHI,,7,5,45,9.0,1,3,0.3,2.8,71.4%,6.4,,,,0,,,,5,9.0,45,1,1
387,Jameel Cook,TAM,fb,12,7,44,6.3,1,3,0.6,3.7,58.3%,3.7,,,,0,,,,7,6.3,44,1,0
388,Nick Luchey,GNB,fb,4,2,20,10.0,0,2,0.1,1.3,50.0%,5.0,10,24,0,4,2.4,1.5,0.6,12,3.7,44,0,0
389,Jon Kitna,CIN,,0,0,0,,0,0,0.0,0.0,0.0%,,10,42,0,2,4.2,10.5,2.5,10,4.2,42,0,2
390,Ben Steele,GNB,,11,4,42,10.5,0,2,0.3,2.8,36.4%,3.8,,,,0,,,,4,10.5,42,0,0
391,Walter Williams,GNB,,0,0,0,,0,0,0.0,0.0,0.0%,,6,42,0,1,7.0,42.0,6.0,6,7.0,42,0,0
392,Marc Edwards,JAX,FB,8,7,41,5.9,0,2,0.5,3.2,87.5%,5.1,,,,0,,,,7,5.9,41,0,0
393,Craig Krenzel,CHI,qb,0,0,0,,0,0,0.0,0.0,0.0%,,18,41,0,4,2.3,6.8,3.0,18,2.3,41,0,8
394,Doug Flutie,SDG,,0,0,0,,0,0,0.0,0.0,0.0%,,5,39,2,4,7.8,19.5,2.5,5,7.8,39,2,0
395,Peyton Manning,IND,QB,0,0,0,,0,0,0.0,0.0,0.0%,,25,38,0,4,1.5,2.4,1.6,25,1.5,38,0,5
396,Jason McAddley,TEN,,4,2,38,19.0,0,1,0.2,3.5,50.0%,9.5,,,,0,,,,2,19.0,38,0,1
397,Vinny Testaverde,DAL,QB,0,0,0,,0,0,0.0,0.0,0.0%,,21,38,1,2,1.8,2.4,1.3,21,1.8,38,1,8
398,Drew Bledsoe,BUF,QB,0,0,0,,0,0,0.0,0.0,0.0%,,22,37,0,3,1.7,2.3,1.4,22,1.7,37,0,9
399,Stephen Trejo,2TM,,4,4,37,9.3,0,0,0.3,2.8,100.0%,9.3,,,,0,,,,4,9.3,37,0,0
400,Kerry Collins,OAK,QB,0,0,0,,0,0,0.0,0.0,0.0%,,16,36,0,3,2.3,2.6,1.1,16,2.3,36,0,7
401,Brett Favre,GNB,QB,0,0,0,,0,0,0.0,0.0,0.0%,,16,36,0,2,2.3,2.3,1.0,16,2.3,36,0,4
402,Jon Ritchie,PHI,,6,4,36,9.0,0,2,1.3,12.0,66.7%,6.0,,,,0,,,,4,9.0,36,0,0
403,Marcellus Rivers,NYG,,12,5,36,7.2,1,3,0.3,2.3,41.7%,3.0,,,,0,,,,5,7.2,36,1,1
404,Cliff Russell,CIN,,3,1,21,21.0,0,1,0.1,1.6,33.3%,7.0,3,15,0,2,5.0,1.2,0.2,4,9.0,36,0,2
405,Ian Smart,TAM,,2,2,10,5.0,0,1,0.5,2.5,100.0%,5.0,2,26,0,1,13.0,6.5,0.5,4,9.0,36,0,0
406,B.J. Askew,NYJ,,2,2,12,6.0,0,1,0.1,0.8,100.0%,6.0,6,23,0,1,3.8,1.4,0.4,8,4.4,35,0,0
407,Dwayne Blakley,ATL,,8,4,35,8.8,0,2,0.3,2.3,50.0%,4.4,,,,0,,,,4,8.8,35,0,0
408,Patrick Hape,DEN,te,17,8,35,4.4,4,6,0.5,2.2,47.1%,2.1,,,,0,,,,8,4.4,35,4,0
409,Eli Manning,NYG,qb,0,0,0,,0,0,0.0,0.0,0.0%,,6,35,0,2,5.8,3.9,0.7,6,5.8,35,0,3
410,Jonathan Quinn,CHI,,0,0,0,,0,0,0.0,0.0,0.0%,,3,35,0,3,11.7,7.0,0.6,3,11.7,35,0,2
411,Michael Gaines,CAR,te,14,4,34,8.5,0,1,0.3,2.3,28.6%,2.4,,,,0,,,,4,8.5,34,0,0
412,Chris Perry,CIN,,3,3,33,11.0,0,2,1.5,16.5,100.0%,11.0,2,1,0,0,0.5,0.5,1.0,5,6.8,34,0,0
413,Dexter Coakley,DAL,RLB,0,0,0,,0,0,0.0,0.0,0.0%,,1,33,0,1,33.0,2.1,0.1,1,33.0,33,0,0
414,Ben Hartsock,IND,,8,4,33,8.3,0,1,0.3,2.1,50.0%,4.1,,,,0,,,,4,8.3,33,0,0
415,Heath Evans,SEA,,4,2,12,6.0,0,0,0.1,0.8,50.0%,3.0,7,20,0,3,2.9,1.3,0.5,9,3.6,32,0,1
416,Chris Hetherington,OAK,,4,3,28,9.3,0,1,0.6,5.6,75.0%,7.0,1,4,0,0,4.0,0.8,0.2,4,8.0,32,0,1
417,Cecil Sapp,DEN,,2,0,0,,0,0,0.0,0.0,0.0%,0.0,4,32,0,2,8.0,6.4,0.8,4,8.0,32,0,0
418,Jonathan Smith,BUF,,6,3,21,7.0,0,1,0.3,2.3,50.0%,3.5,2,11,0,1,5.5,1.2,0.2,5,6.4,32,0,0
419,Shaun King,ARI,,0,0,0,,0,0,0.0,0.0,0.0%,,9,30,0,1,3.3,10.0,3.0,9,3.3,30,0,4
420,Kurt Warner,NYG,QB,0,0,0,,0,0,0.0,0.0,0.0%,,13,30,1,5,2.3,3.0,1.3,13,2.3,30,1,12
421,Brian Kozlowski,WAS,,6,3,29,9.7,0,3,0.3,2.6,50.0%,4.8,,,,0,,,,3,9.7,29,0,0
422,Tom Brady,NWE,QB,0,0,0,,0,0,0.0,0.0,0.0%,,43,28,0,12,0.7,1.8,2.7,43,0.7,28,0,7
423,Randal Williams,DAL,,3,1,14,14.0,0,1,0.5,7.0,33.3%,4.7,1,13,0,1,13.0,6.5,0.5,2,13.5,27,0,0
424,Rich Gannon,OAK,,0,0,0,,0,0,0.0,0.0,0.0%,,5,26,0,1,5.2,8.7,1.7,5,5.2,26,0,3
425,Matt Schaub,ATL,,0,0,0,,0,0,0.0,0.0,0.0%,,8,26,0,2,3.3,4.3,1.3,8,3.3,26,0,1
426,Karl Hankton,CAR,,2,2,25,12.5,0,1,0.1,1.7,100.0%,12.5,,,,0,,,,2,12.5,25,0,0
427,Luke McCown,CLE,,0,0,0,,0,0,0.0,0.0,0.0%,,6,25,0,2,4.2,5.0,1.2,6,4.2,25,0,2
