,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
44,Ronnie Brown,MIA,RB,43,33,242,7.3,0,13,2.1,15.1,76.7%,5.6,200,734,5,40,3.7,45.9,12.5,233,4.2,976,5,3
45,Percy Harvin,MIN,WR,109,71,868,12.2,5,40,5.1,62.0,65.1%,8.0,18,107,1,7,5.9,7.6,1.3,89,11.0,975,6,1
46,Mike Williams,TAM,WR,129,65,964,14.8,11,44,4.1,60.3,50.4%,7.5,,,,0,,,,65,14.8,964,11,3
47,Johnny Knox,CHI,WR,100,51,960,18.8,5,43,3.2,60.0,51.0%,9.6,1,2,0,0,2.0,0.1,0.1,52,18.5,962,5,1
48,Mike Tolbert,SDG,,29,25,216,8.6,0,8,1.7,14.4,86.2%,7.4,182,735,11,43,4.0,49.0,12.1,207,4.6,951,11,5
49,Mario Manningham,NYG,WR,93,60,944,15.7,9,28,3.8,59.0,64.5%,10.2,1,2,0,0,2.0,0.1,0.1,61,15.5,946,9,1
50,Mike Thomas,JAX,WR,102,66,820,12.4,4,38,4.1,51.3,64.7%,8.0,12,114,0,5,9.5,7.1,0.8,78,12.0,934,4,3
51,Danny Woodhead,2TM,,44,34,379,11.1,1,0,2.3,25.3,77.3%,8.6,97,547,5,0,5.6,36.5,6.5,131,7.1,926,6,1
52,Vernon Davis,SFO,TE,93,56,914,16.3,7,35,3.5,57.1,60.2%,9.8,,,,0,,,,56,16.3,914,7,0
53,Braylon Edwards,NYJ,WR,101,53,904,17.1,7,40,3.3,56.5,52.5%,9.0,1,4,0,0,4.0,0.3,0.1,54,16.8,908,7,1
54,Shonn Greene,NYJ,,24,16,120,7.5,0,9,1.1,8.0,66.7%,5.0,185,766,2,41,4.1,51.1,12.3,201,4.4,886,2,3
55,Brandon Jacobs,NYG,rb,13,7,59,8.4,0,2,0.4,3.7,53.8%,4.5,147,823,9,38,5.6,51.4,9.2,154,5.7,882,9,2
56,Marshawn Lynch,2TM,,26,22,145,6.6,0,0,1.4,9.1,84.6%,5.6,202,737,6,0,3.6,46.1,12.6,224,3.9,882,6,4
57,Jabar Gaffney,DEN,WR,112,65,875,13.5,2,41,4.1,54.7,58.0%,7.8,,,,0,,,,65,13.5,875,2,1
58,Jonathan Stewart,CAR,RB,14,8,103,12.9,1,2,0.6,7.4,57.1%,7.4,178,770,2,32,4.3,55.0,12.7,186,4.7,873,3,4
59,Tim Hightower,ARI,RB,42,21,136,6.5,0,7,1.3,8.5,50.0%,3.2,153,736,5,32,4.8,46.0,9.6,174,5.0,872,5,5
60,Anthony Armstrong,WAS,WR,86,44,871,19.8,3,32,2.9,58.1,51.2%,10.1,,,,0,,,,44,19.8,871,3,1
61,Ryan Torain,WAS,RB,27,18,125,6.9,2,6,1.8,12.5,66.7%,4.6,164,742,4,35,4.5,74.2,16.4,182,4.8,867,6,2
62,Michael Bush,OAK,,24,18,194,10.8,0,11,1.3,13.9,75.0%,8.1,158,655,8,32,4.1,46.8,11.3,176,4.8,849,8,0
63,Chris Cooley,WAS,TE,126,77,849,11.0,3,40,4.8,53.1,61.1%,6.7,,,,0,,,,77,11.0,849,3,3
64,Wes Welker,NWE,WR,123,86,848,9.9,7,47,5.7,56.5,69.9%,6.9,,,,0,,,,86,9.9,848,7,1
65,Anquan Boldin,BAL,WR,109,64,837,13.1,7,43,4.0,52.3,58.7%,7.7,2,2,0,1,1.0,0.1,0.1,66,12.7,839,7,1
66,Chad Johnson,CIN,WR,126,67,831,12.4,4,47,4.8,59.4,53.2%,6.6,,,,0,,,,67,12.4,831,4,0
67,Ryan Mathews,SDG,RB,26,22,145,6.6,0,7,1.8,12.1,84.6%,5.6,158,678,7,25,4.3,56.5,13.2,180,4.6,823,7,5
68,Deion Branch,2TM,,92,61,818,13.4,6,0,4.1,54.5,66.3%,8.9,,,,0,,,,61,13.4,818,6,1
69,Davone Bess,MIA,wr,125,79,820,10.4,5,42,4.9,51.3,63.2%,6.6,2,-3,0,0,-1.5,-0.2,0.1,81,10.1,817,5,3
70,Ricky Williams,MIA,,30,19,141,7.4,1,5,1.2,8.8,63.3%,4.7,159,673,2,26,4.2,42.1,9.9,178,4.6,814,3,4
71,Derrick Mason,BAL,WR,100,61,802,13.1,7,44,3.8,50.1,61.0%,8.0,,,,0,,,,61,13.1,802,7,0
72,Cadillac Williams,TAM,RB,64,46,355,7.7,1,19,2.9,22.2,71.9%,5.5,125,437,2,19,3.5,27.3,7.8,171,4.6,792,3,1
73,Pierre Garcon,IND,WR,119,67,784,11.7,6,41,4.8,56.0,56.3%,6.6,2,6,0,1,3.0,0.4,0.1,69,11.4,790,6,0
74,Darren Sproles,SDG,,75,59,520,8.8,2,25,3.7,32.5,78.7%,6.9,50,267,0,10,5.3,16.7,3.1,109,7.2,787,2,3
75,Antonio Gates,SDG,TE,65,50,782,15.6,10,42,5.0,78.2,76.9%,12.0,,,,0,,,,50,15.6,782,10,0
76,Kenny Britt,TEN,WR,73,42,775,18.5,9,33,3.5,64.6,57.5%,10.6,,,,0,,,,42,18.5,775,9,1
77,Justin Forsett,SEA,rb,51,33,252,7.6,0,10,2.1,15.8,64.7%,4.9,118,523,2,24,4.4,32.7,7.4,151,5.1,775,2,0
78,Danny Amendola,STL,wr,123,85,689,8.1,3,35,5.3,43.1,69.1%,5.6,7,81,0,4,11.6,5.1,0.4,92,8.4,770,3,2
79,Santonio Holmes,NYJ,WR,96,52,746,14.3,6,35,4.3,62.2,54.2%,7.8,2,17,0,0,8.5,1.4,0.2,54,14.1,763,6,2
80,Lance Moore,NOR,,94,66,763,11.6,8,40,4.1,47.7,70.2%,8.1,,,,0,,,,66,11.6,763,8,2
81,Mike Goodson,CAR,,57,40,310,7.8,0,15,2.5,19.4,70.2%,5.4,103,452,3,20,4.4,28.3,6.4,143,5.3,762,3,5
82,Ben Watson,CLE,TE,102,68,763,11.2,3,39,4.3,47.7,66.7%,7.5,1,-1,0,0,-1.0,-0.1,0.1,69,11.0,762,3,0
83,Steve Breaston,ARI,WR,87,47,718,15.3,1,32,3.6,55.2,54.0%,8.3,3,35,0,2,11.7,2.7,0.2,50,15.1,753,1,0
84,Hines Ward,PIT,WR,95,59,755,12.8,5,35,3.7,47.2,62.1%,7.9,1,-2,0,0,-2.0,-0.1,0.1,60,12.6,753,5,1
85,Mike Williams,SEA,WR,110,65,751,11.6,2,41,4.6,53.6,59.1%,6.8,1,0,0,0,0.0,0.0,0.1,66,11.4,751,2,0
86,Michael Crabtree,SFO,WR,101,55,741,13.5,6,40,3.4,46.3,54.5%,7.3,,,,0,,,,55,13.5,741,6,0
87,Chris Ivory,NOR,,1,1,17,17.0,0,1,0.1,1.4,100.0%,17.0,137,716,5,44,5.2,59.7,11.4,138,5.3,733,5,4
88,Kellen Winslow,TAM,TE,98,66,730,11.1,5,36,4.1,45.6,67.3%,7.4,,,,0,,,,66,11.1,730,5,1
89,Brandon Pettigrew,DET,TE,111,71,722,10.2,4,33,4.4,45.1,64.0%,6.5,,,,0,,,,71,10.2,722,4,0
90,Malcom Floyd,SDG,WR,77,37,717,19.4,6,33,3.4,65.2,48.1%,9.3,,,,0,,,,37,19.4,717,6,1
91,Josh Morgan,SFO,WR,80,44,698,15.9,2,27,2.8,43.6,55.0%,8.7,2,17,0,2,8.5,1.1,0.1,46,15.5,715,2,2
92,Nate Burleson,DET,WR,86,55,625,11.4,6,29,3.9,44.6,64.0%,7.3,7,81,0,4,11.6,5.8,0.5,62,11.4,706,6,2
93,Donald Brown,IND,RB,28,20,205,10.3,0,9,1.5,15.8,71.4%,7.3,129,497,2,27,3.9,38.2,9.9,149,4.7,702,2,0
94,Marcedes Lewis,JAX,TE,89,58,700,12.1,10,37,3.6,43.8,65.2%,7.9,,,,0,,,,58,12.1,700,10,2
95,Eddie Royal,DEN,WR,105,59,627,10.6,3,32,3.7,39.2,56.2%,6.0,6,61,0,4,10.2,3.8,0.4,65,10.6,688,3,4
96,Dustin Keller,NYJ,TE,100,55,687,12.5,5,33,3.4,42.9,55.0%,6.9,,,,0,,,,55,12.5,687,5,0
97,Zach Miller,OAK,TE,92,60,685,11.4,5,37,4.0,45.7,65.2%,7.4,,,,0,,,,60,11.4,685,5,1
98,Rashad Jennings,JAX,,35,26,223,8.6,0,8,2.0,17.2,74.3%,6.4,84,459,4,24,5.5,35.3,6.5,110,6.2,682,4,0
99,James Jones,GNB,,87,50,679,13.6,5,33,3.1,42.4,57.5%,7.8,,,,0,,,,50,13.6,679,5,3
100,Nate Washington,TEN,WR,94,42,687,16.4,6,34,2.6,42.9,44.7%,7.3,1,-8,0,0,-8.0,-0.5,0.1,43,15.8,679,6,0
101,Michael Vick,PHI,QB,0,0,0,,0,0,0.0,0.0,0.0%,,100,676,9,36,6.8,56.3,8.3,100,6.8,676,9,11
102,Tony Gonzalez,ATL,TE,108,70,656,9.4,6,40,4.4,41.0,64.8%,6.1,,,,0,,,,70,9.4,656,6,0
103,Robert Meachem,NOR,wr,66,44,638,14.5,5,27,2.8,39.9,66.7%,9.7,4,14,0,1,3.5,0.9,0.3,48,13.6,652,5,0
104,Louis Murphy,OAK,wr,78,41,609,14.9,2,28,2.9,43.5,52.6%,7.8,1,43,0,1,43.0,3.1,0.1,42,15.5,652,2,2
105,Austin Collie,IND,wr,71,58,649,11.2,8,32,6.4,72.1,81.7%,9.1,,,,0,,,,58,11.2,649,8,1
106,Brandon Gibson,STL,WR,91,53,620,11.7,2,32,3.8,44.3,58.2%,6.8,3,28,0,2,9.3,2.0,0.2,56,11.6,648,2,0
107,Brian Hartline,MIA,WR,73,43,615,14.3,1,27,3.6,51.3,58.9%,8.4,2,27,0,1,13.5,2.3,0.2,45,14.3,642,1,1
108,Jacob Tamme,IND,TE,93,67,631,9.4,4,35,4.2,39.4,72.0%,6.8,,,,0,,,,67,9.4,631,4,0
109,Jason Snelling,ATL,,51,44,303,6.9,3,13,3.1,21.6,86.3%,5.9,87,324,2,20,3.7,23.1,6.2,131,4.8,627,5,2
110,Jacoby Ford,OAK,WR,54,25,470,18.8,2,19,1.6,29.4,46.3%,8.7,10,155,2,7,15.5,9.7,0.6,35,17.9,625,4,3
111,Kevin Walter,HOU,WR,80,51,621,12.2,5,33,3.2,38.8,63.8%,7.8,,,,0,,,,51,12.2,621,5,0
112,Joseph Addai,IND,rb,26,19,124,6.5,0,5,2.4,15.5,73.1%,4.8,116,495,4,32,4.3,61.9,14.5,135,4.6,619,4,2
113,Aaron Hernandez,NWE,te,64,45,563,12.5,6,27,3.2,40.2,70.3%,8.8,3,47,0,3,15.7,3.4,0.2,48,12.7,610,6,0
114,Jordan Shipley,CIN,,74,52,600,11.5,3,31,3.5,40.0,70.3%,8.1,,,,0,,,,52,11.5,600,3,0
115,Todd Heap,BAL,TE,64,40,599,15.0,5,30,3.1,46.1,62.5%,9.4,,,,0,,,,40,15.0,599,5,1
116,Jordy Nelson,GNB,,64,45,582,12.9,2,25,2.8,36.4,70.3%,9.1,,,,0,,,,45,12.9,582,2,3
117,Lee Evans,BUF,WR,84,37,578,15.6,4,26,2.8,44.5,44.0%,6.9,,,,0,,,,37,15.6,578,4,2
118,Jason Avant,PHI,,76,51,573,11.2,1,29,3.2,35.8,67.1%,7.5,,,,0,,,,51,11.2,573,1,0
119,Earl Bennett,CHI,,71,46,561,12.2,3,27,3.3,40.1,64.8%,7.9,2,9,0,1,4.5,0.6,0.1,48,11.9,570,3,1
120,Keiland Williams,WAS,,58,39,309,7.9,2,11,2.6,20.6,67.2%,5.3,65,261,3,14,4.0,17.4,4.3,104,5.5,570,5,1
121,Jacoby Jones,HOU,wr,78,51,562,11.0,3,30,3.4,37.5,65.4%,7.2,2,7,0,1,3.5,0.5,0.1,53,10.7,569,3,1
122,Donald Driver,GNB,WR,85,51,565,11.1,4,30,3.4,37.7,60.0%,6.6,,,,0,,,,51,11.1,565,4,1
123,Steve Smith,CAR,WR,100,46,554,12.0,2,24,3.3,39.6,46.0%,5.5,1,9,0,1,9.0,0.6,0.1,47,12.0,563,2,3
124,Mike Sims-Walker,JAX,WR,80,43,562,13.1,7,32,3.1,40.1,53.8%,7.0,,,,0,,,,43,13.1,562,7,1
125,Dez Bryant,DAL,,73,45,561,12.5,6,23,3.8,46.8,61.6%,7.7,1,0,0,0,0.0,0.0,0.1,46,12.2,561,6,2
126,Tony Moeaki,KAN,TE,73,47,556,11.8,3,31,3.1,37.1,64.4%,7.6,,,,0,,,,47,11.8,556,3,0
127,Rob Gronkowski,NWE,TE,59,42,546,13.0,10,30,2.6,34.1,71.2%,9.3,,,,0,,,,42,13.0,546,10,1
128,Kevin Boss,NYG,TE,70,35,531,15.2,5,20,2.3,35.4,50.0%,7.6,,,,0,,,,35,15.2,531,5,1
129,Visanthe Shiancoe,MIN,TE,79,47,530,11.3,2,20,2.9,33.1,59.5%,6.7,,,,0,,,,47,11.3,530,2,0
130,Roy Williams,DAL,WR,64,37,530,14.3,5,24,2.5,35.3,57.8%,8.3,,,,0,,,,37,14.3,530,5,3
131,Steve Smith,NYG,wr,75,48,529,11.0,3,26,5.3,58.8,64.0%,7.1,,,,0,,,,48,11.0,529,3,0
132,Anthony Fasano,MIA,TE,60,39,528,13.5,4,29,2.6,35.2,65.0%,8.8,,,,0,,,,39,13.5,528,4,0
133,Brandon LaFell,CAR,,77,38,468,12.3,1,23,2.7,33.4,49.4%,6.1,1,60,0,1,60.0,4.3,0.1,39,13.5,528,1,0
134,Joel Dreessen,HOU,TE,55,36,518,14.4,4,24,2.3,32.4,65.5%,9.4,,,,0,,,,36,14.4,518,4,1
135,Patrick Crayton,SDG,,42,28,514,18.4,1,24,3.1,57.1,66.7%,12.2,,,,0,,,,28,18.4,514,1,0
136,Heath Miller,PIT,TE,67,42,512,12.2,2,24,3.0,36.6,62.7%,7.6,,,,0,,,,42,12.2,512,2,1
137,Brent Celek,PHI,TE,79,42,511,12.2,4,23,2.6,31.9,53.2%,6.5,,,,0,,,,42,12.2,511,4,0
138,Ben Obomanu,SEA,wr,49,30,494,16.5,4,17,2.0,32.9,61.2%,10.1,2,17,0,1,8.5,1.1,0.1,32,16.0,511,4,0
139,David Gettis,CAR,WR,67,37,508,13.7,3,24,2.5,33.9,55.2%,7.6,3,2,0,1,0.7,0.1,0.2,40,12.8,510,3,1
140,Maurice Morris,DET,RB,31,25,170,6.8,0,7,1.8,12.1,80.6%,5.5,90,336,5,17,3.7,24.0,6.4,115,4.4,506,5,1
141,Devin Hester,CHI,WR,73,40,475,11.9,4,24,2.5,29.7,54.8%,6.5,7,30,0,2,4.3,1.9,0.4,47,10.7,505,4,0
142,Michael Jenkins,ATL,WR,73,41,505,12.3,2,29,3.7,45.9,56.2%,6.9,,,,0,,,,41,12.3,505,2,0
143,Brandon Tate,NWE,WR,46,24,432,18.0,3,14,1.5,27.0,52.2%,9.4,5,62,0,3,12.4,3.9,0.3,29,17.0,494,3,1
144,Brian Westbrook,SFO,rb,24,16,150,9.4,1,5,1.1,10.7,66.7%,6.3,77,340,4,16,4.4,24.3,5.5,93,5.3,490,5,0
145,Toby Gerhart,MIN,,29,21,167,8.0,0,4,1.4,11.1,72.4%,5.8,81,322,1,14,4.0,21.5,5.4,102,4.8,489,1,3
146,Mohamed Massaquoi,CLE,WR,73,36,483,13.4,2,24,2.4,32.2,49.3%,6.6,1,-3,0,0,-3.0,-0.2,0.1,37,13.0,480,2,1
147,Devery Henderson,NOR,WR,59,34,464,13.6,1,22,2.1,29.0,57.6%,7.9,3,8,0,1,2.7,0.5,0.2,37,12.8,472,1,0
148,Owen Daniels,HOU,TE,68,38,471,12.4,2,25,3.5,42.8,55.9%,6.9,,,,0,,,,38,12.4,471,2,0
149,Jermaine Gresham,CIN,TE,83,52,471,9.1,4,26,3.5,31.4,62.7%,5.7,,,,0,,,,52,9.1,471,4,2
150,Beanie Wells,ARI,,8,5,74,14.8,0,3,0.4,5.7,62.5%,9.3,116,397,2,18,3.4,30.5,8.9,121,3.9,471,2,1
151,Pierre Thomas,NOR,,29,29,201,6.9,0,10,4.8,33.5,100.0%,6.9,83,269,2,19,3.2,44.8,13.8,112,4.2,470,2,0
152,Marcel Reece,OAK,FB,43,25,333,13.3,3,12,1.6,20.8,58.1%,7.7,30,122,1,9,4.1,7.6,1.9,55,8.3,455,4,1
153,C.J. Spiller,BUF,,30,24,157,6.5,1,7,1.7,11.2,80.0%,5.2,74,283,0,10,3.8,20.2,5.3,98,4.5,440,1,5
154,Willis McGahee,BAL,,17,14,55,3.9,1,2,0.9,3.7,82.4%,3.2,100,380,5,18,3.8,25.3,6.7,114,3.8,435,6,2
155,Arrelious Benn,TAM,WR,38,25,395,15.8,2,17,1.7,26.3,65.8%,10.4,6,35,0,2,5.8,2.3,0.4,31,13.9,430,2,1
156,Jerricho Cotchery,NYJ,wr,86,41,433,10.6,2,27,2.9,30.9,47.7%,5.0,4,-3,0,0,-0.8,-0.2,0.3,45,9.6,430,2,1
157,Marion Barber III,DAL,RB,16,11,49,4.5,0,0,0.8,3.8,68.8%,3.1,113,374,4,27,3.3,28.8,8.7,124,3.4,423,4,0
158,Roscoe Parrish,BUF,wr,53,33,400,12.1,2,20,4.1,50.0,62.3%,7.5,3,23,0,2,7.7,2.9,0.4,36,11.8,423,2,1
159,DeAngelo Williams,CAR,rb,13,11,61,5.5,0,4,1.8,10.2,84.6%,4.7,87,361,1,12,4.1,60.2,14.5,98,4.3,422,1,1
160,Jerome Harrison,2TM,,13,12,85,7.1,0,0,1.0,7.1,92.3%,6.5,71,330,1,0,4.6,27.5,5.9,83,5.0,415,1,2
161,Darrius Heyward-Bey,OAK,WR,65,26,366,14.1,1,18,1.7,24.4,40.0%,5.6,4,48,0,2,12.0,3.2,0.3,30,13.8,414,1,1
162,Jeremy Shockey,NOR,TE,59,41,408,10.0,3,22,3.2,31.4,69.5%,6.9,,,,0,,,,41,10.0,408,3,0
163,Chester Taylor,CHI,,26,20,139,7.0,0,7,1.3,8.7,76.9%,5.3,112,267,3,16,2.4,16.7,7.0,132,3.1,406,3,0
164,Greg Olsen,CHI,TE,70,41,404,9.9,5,22,2.6,25.3,58.6%,5.8,,,,0,,,,41,9.9,404,5,2
165,T.J. Houshmandzadeh,BAL,,57,30,398,13.3,3,19,1.9,24.9,52.6%,7.0,,,,0,,,,30,13.3,398,3,1
166,Randy Moss,3TM,,63,28,393,14.0,5,0,1.8,24.6,44.4%,6.2,,,,0,,,,28,14.0,393,5,0
167,Deon Butler,SEA,WR,70,36,385,10.7,4,20,2.8,29.6,51.4%,5.5,2,6,0,0,3.0,0.5,0.2,38,10.3,391,4,0
168,Daniel Fells,STL,te,65,41,391,9.5,2,24,2.6,24.4,63.1%,6.0,,,,0,,,,41,9.5,391,2,0
169,Correll Buckhalter,DEN,,39,28,240,8.6,2,9,1.9,16.0,71.8%,6.2,59,147,2,10,2.5,9.8,3.9,87,4.4,387,4,1
170,John Kuhn,GNB,,18,15,97,6.5,2,6,0.9,6.1,83.3%,5.4,84,281,4,26,3.3,17.6,5.3,99,3.8,378,6,1
171,Tony Scheffler,DET,,72,45,378,8.4,1,23,3.0,25.2,62.5%,5.3,,,,0,,,,45,8.4,378,1,1
172,Emmanuel Sanders,PIT,,50,28,376,13.4,2,18,2.2,28.9,56.0%,7.5,,,,0,,,,28,13.4,376,2,2
173,Derrick Ward,HOU,,11,7,61,8.7,0,2,0.4,3.8,63.6%,5.5,50,315,4,17,6.3,19.7,3.1,57,6.6,376,4,0
174,Legedu Naanee,SDG,WR,46,23,371,16.1,1,20,2.3,37.1,50.0%,8.1,3,-2,0,0,-0.7,-0.2,0.3,26,14.2,369,1,1
175,Josh Freeman,TAM,QB,0,0,0,,0,0,0.0,0.0,0.0%,,68,364,0,30,5.4,22.8,4.3,68,5.4,364,0,7
176,Jared Cook,TEN,,45,29,361,12.4,1,18,1.8,22.6,64.4%,8.0,,,,0,,,,29,12.4,361,1,0
177,Jimmy Graham,NOR,te,44,31,356,11.5,5,21,2.1,23.7,70.5%,8.1,1,3,0,1,3.0,0.2,0.1,32,11.2,359,5,1
