,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
26,Hines Ward,PIT,WR,137,95,1167,12.3,6,56,5.9,72.9,69.3%,8.5,,,,0,,,,95,12.3,1167,6,2
27,Joseph Addai,IND,RB,63,51,336,6.6,3,18,3.4,22.4,81.0%,5.3,219,828,10,44,3.8,55.2,14.6,270,4.3,1164,13,1
28,Kevin Smith,DET,RB,57,41,415,10.1,1,16,3.2,31.9,71.9%,7.3,217,747,4,41,3.4,57.5,16.7,258,4.5,1162,5,3
29,Knowshon Moreno,DEN,RB,41,28,213,7.6,2,8,1.8,13.3,68.3%,5.2,247,947,7,53,3.8,59.2,15.4,275,4.2,1160,9,4
30,Brandon Marshall,DEN,WR,154,101,1120,11.1,10,55,6.7,74.7,65.6%,7.3,7,39,0,1,5.6,2.6,0.5,108,10.7,1159,10,0
31,Antonio Gates,SDG,TE,114,79,1157,14.6,8,61,4.9,72.3,69.3%,10.1,,,,0,,,,79,14.6,1157,8,1
32,Roddy White,ATL,WR,165,85,1153,13.6,11,54,5.3,72.1,51.5%,7.0,1,2,0,0,2.0,0.1,0.1,86,13.4,1155,11,1
33,Marion Barber III,DAL,RB,36,26,221,8.5,0,10,1.7,14.7,72.2%,6.1,214,932,7,60,4.4,62.1,14.3,240,4.8,1153,7,2
34,Dallas Clark,IND,TE,133,100,1106,11.1,10,61,6.3,69.1,75.2%,8.3,2,11,0,1,5.5,0.7,0.1,102,11.0,1117,10,1
35,Greg Jennings,GNB,WR,119,68,1113,16.4,4,49,4.3,69.6,57.1%,9.4,,,,0,,,,68,16.4,1113,4,0
36,Pierre Thomas,NOR,rb,45,39,302,7.7,2,12,2.8,21.6,86.7%,6.7,147,793,6,37,5.4,56.6,10.5,186,5.9,1095,8,2
37,Larry Fitzgerald,ARI,WR,153,97,1092,11.3,13,68,6.1,68.3,63.4%,7.1,,,,0,,,,97,11.3,1092,13,0
38,Jerome Harrison,CLE,rb,50,34,220,6.5,2,12,2.4,15.7,68.0%,4.4,194,862,5,39,4.4,61.6,13.9,228,4.7,1082,7,2
39,Marques Colston,NOR,WR,107,70,1074,15.3,9,54,4.4,67.1,65.4%,10.0,1,6,0,0,6.0,0.4,0.1,71,15.2,1080,9,2
40,Chad Johnson,CIN,WR,128,72,1047,14.5,9,55,4.5,65.4,56.3%,8.2,3,32,0,1,10.7,2.0,0.2,75,14.4,1079,9,2
41,Donald Driver,GNB,WR,113,70,1061,15.2,6,48,4.4,66.3,61.9%,9.4,1,13,0,1,13.0,0.8,0.1,71,15.1,1074,6,2
42,Calvin Johnson,DET,WR,137,67,984,14.7,5,46,4.8,70.3,48.9%,7.2,7,73,0,5,10.4,5.2,0.5,74,14.3,1057,5,3
43,Cadillac Williams,TAM,RB,39,28,217,7.8,3,10,1.8,13.6,71.8%,5.6,211,823,4,43,3.9,51.4,13.2,239,4.4,1040,7,1
44,Anquan Boldin,ARI,WR,127,84,1024,12.2,4,49,5.6,68.3,66.1%,8.1,3,12,1,1,4.0,0.8,0.2,87,11.9,1036,5,3
45,Derrick Mason,BAL,WR,134,73,1028,14.1,7,55,4.6,64.3,54.5%,7.7,1,2,0,0,2.0,0.1,0.1,74,13.9,1030,7,0
46,Jason Witten,DAL,TE,124,94,1030,11.0,2,49,5.9,64.4,75.8%,8.3,,,,0,,,,94,11.0,1030,2,0
47,Tim Hightower,ARI,RB,80,63,428,6.8,0,22,3.9,26.8,78.8%,5.4,143,598,8,33,4.2,37.4,8.9,206,5.0,1026,8,5
48,Brandon Jacobs,NYG,RB,31,18,184,10.2,1,5,1.2,12.3,58.1%,5.9,224,835,5,44,3.7,55.7,14.9,242,4.2,1019,6,2
49,Steve Smith,CAR,WR,129,65,982,15.1,7,42,4.3,65.5,50.4%,7.6,5,22,0,2,4.4,1.5,0.3,70,14.3,1004,7,1
50,Ahmad Bradshaw,NYG,rb,30,21,207,9.9,0,6,1.4,13.8,70.0%,6.9,163,778,7,47,4.8,51.9,10.9,184,5.4,985,7,3
51,Brent Celek,PHI,TE,112,76,971,12.8,8,39,4.8,60.7,67.9%,8.7,,,,0,,,,76,12.8,971,8,0
52,Justin Forsett,SEA,,57,41,350,8.5,1,13,2.6,21.9,71.9%,6.1,114,619,4,29,5.4,38.7,7.1,155,6.3,969,5,4
53,Vernon Davis,SFO,TE,128,78,965,12.4,13,38,4.9,60.3,60.9%,7.5,,,,0,,,,78,12.4,965,13,0
54,LeSean McCoy,PHI,,55,40,308,7.7,0,13,2.5,19.3,72.7%,5.6,155,637,4,29,4.1,39.8,9.7,195,4.8,945,4,2
55,Beanie Wells,ARI,,16,12,143,11.9,0,5,0.8,8.9,75.0%,8.9,176,793,7,39,4.5,49.6,11.0,188,5.0,936,7,4
56,Percy Harvin,MIN,wr,91,60,790,13.2,6,43,4.0,52.7,65.9%,8.7,15,135,0,8,9.0,9.0,1.0,75,12.3,925,6,1
57,T.J. Houshmandzadeh,SEA,WR,135,79,911,11.5,3,52,4.9,56.9,58.5%,6.7,,,,0,,,,79,11.5,911,3,2
58,Santana Moss,WAS,WR,120,70,902,12.9,3,40,4.4,56.4,58.3%,7.5,2,8,0,0,4.0,0.5,0.1,72,12.6,910,3,2
59,Michael Turner,ATL,RB,7,5,35,7.0,0,2,0.5,3.2,71.4%,5.0,178,871,10,43,4.9,79.2,16.2,183,5.0,906,10,4
60,Julius Jones,SEA,RB,43,35,232,6.6,2,10,2.5,16.6,81.4%,5.4,177,663,2,33,3.7,47.4,12.6,212,4.2,895,4,0
61,Kellen Winslow,TAM,TE,127,77,884,11.5,5,46,4.8,55.3,60.6%,7.0,1,7,0,0,7.0,0.4,0.1,78,11.4,891,5,0
62,LaDainian Tomlinson,SDG,RB,30,20,154,7.7,0,8,1.4,11.0,66.7%,5.1,223,730,12,40,3.3,52.1,15.9,243,3.6,884,12,2
63,Terrell Owens,BUF,WR,109,55,829,15.1,5,35,3.4,51.8,50.5%,7.6,6,54,1,2,9.0,3.4,0.4,61,14.5,883,6,1
64,Correll Buckhalter,DEN,rb,38,31,240,7.7,0,6,2.2,17.1,81.6%,6.3,120,642,1,30,5.4,45.9,8.6,151,5.8,882,1,3
65,Jason Snelling,ATL,,39,30,259,8.6,1,13,2.1,18.5,76.9%,6.6,142,613,4,39,4.3,43.8,10.1,172,5.1,872,5,2
66,Mike Sims-Walker,JAX,WR,111,63,869,13.8,7,43,4.2,57.9,56.8%,7.8,,,,0,,,,63,13.8,869,7,2
67,Tony Gonzalez,ATL,TE,134,83,867,10.4,6,55,5.2,54.2,61.9%,6.5,,,,0,,,,83,10.4,867,6,0
68,Laurence Maroney,NWE,rb,18,14,99,7.1,0,4,0.9,6.6,77.8%,5.5,194,757,9,45,3.9,50.5,12.9,208,4.1,856,9,4
69,Steve Slaton,HOU,RB,55,44,417,9.5,4,20,4.0,37.9,80.0%,7.6,131,437,3,27,3.3,39.7,11.9,175,4.9,854,7,7
70,Darren Sproles,SDG,,57,45,497,11.0,4,20,2.8,31.1,78.9%,8.7,93,343,3,15,3.7,21.4,5.8,138,6.1,840,7,3
71,Jerricho Cotchery,NYJ,WR,96,57,821,14.4,3,44,4.1,58.6,59.4%,8.6,2,7,1,1,3.5,0.5,0.1,59,14.0,828,4,1
72,Mario Manningham,NYG,WR,99,57,822,14.4,5,40,4.1,58.7,57.6%,8.3,,,,0,,,,57,14.4,822,5,1
73,Devery Henderson,NOR,WR,83,51,804,15.8,2,33,3.2,50.3,61.4%,9.7,4,13,0,1,3.3,0.8,0.3,55,14.9,817,2,0
74,Nate Burleson,SEA,WR,103,63,812,12.9,3,41,4.8,62.5,61.2%,7.9,2,4,0,0,2.0,0.3,0.2,65,12.6,816,3,3
75,Zach Miller,OAK,TE,99,66,805,12.2,3,30,4.4,53.7,66.7%,8.1,,,,0,,,,66,12.2,805,3,0
76,Felix Jones,DAL,,22,19,119,6.3,0,5,1.4,8.5,86.4%,5.4,116,685,3,24,5.9,48.9,8.3,135,6.0,804,3,3
77,Robert Meachem,NOR,wr,64,45,722,16.0,9,30,2.8,45.1,70.3%,11.3,6,82,0,4,13.7,5.1,0.4,51,15.8,804,9,2
78,Mike Wallace,PIT,,72,39,756,19.4,6,28,2.4,47.3,54.2%,10.5,5,48,0,3,9.6,3.0,0.3,44,18.3,804,6,1
79,Hakeem Nicks,NYG,wr,74,47,790,16.8,6,32,3.4,56.4,63.5%,10.7,2,8,0,0,4.0,0.6,0.1,49,16.3,798,6,2
80,Heath Miller,PIT,TE,98,76,789,10.4,6,37,4.8,49.3,77.6%,8.1,,,,0,,,,76,10.4,789,6,2
81,Malcom Floyd,SDG,WR,76,45,776,17.2,1,36,2.8,48.5,59.2%,10.2,,,,0,,,,45,17.2,776,1,0
82,Pierre Garcon,IND,WR,92,47,765,16.3,4,33,3.4,54.6,51.1%,8.3,2,10,0,2,5.0,0.7,0.1,49,15.8,775,4,1
83,Davone Bess,MIA,,113,76,758,10.0,2,48,4.8,47.4,67.3%,6.7,2,11,0,1,5.5,0.7,0.1,78,9.9,769,2,6
84,Jeremy Maclin,PHI,WR,91,56,773,13.8,4,31,3.7,51.5,61.5%,8.5,2,-7,0,0,-3.5,-0.5,0.1,58,13.2,766,4,0
85,Steve Breaston,ARI,wr,82,55,712,12.9,3,33,3.7,47.5,67.1%,8.7,2,44,0,2,22.0,2.9,0.1,57,13.3,756,3,2
86,Devin Hester,CHI,WR,91,57,757,13.3,3,34,4.4,58.2,62.6%,8.3,6,-1,0,0,-0.2,-0.1,0.5,63,12.0,756,3,3
87,Ronnie Brown,MIA,RB,20,14,98,7.0,0,5,1.6,10.9,70.0%,4.9,147,648,8,32,4.4,72.0,16.3,161,4.6,746,8,1
88,Jabar Gaffney,DEN,wr,87,54,732,13.6,2,33,3.4,45.8,62.1%,8.4,,,,0,,,,54,13.6,732,2,0
89,Chris Chambers,2TM,,92,45,730,16.2,5,0,2.8,45.6,48.9%,7.9,,,,0,,,,45,16.2,730,5,0
90,Chester Taylor,MIN,,59,44,389,8.8,1,18,2.8,24.3,74.6%,6.6,94,338,1,12,3.6,21.1,5.9,138,5.3,727,2,2
91,Reggie Bush,NOR,RB,68,47,335,7.1,3,16,3.4,23.9,69.1%,4.9,70,390,5,19,5.6,27.9,5.0,117,6.2,725,8,4
92,Torry Holt,JAX,WR,103,51,722,14.2,0,35,3.4,48.1,49.5%,7.0,,,,0,,,,51,14.2,722,0,1
93,Earl Bennett,CHI,WR,88,54,717,13.3,2,32,3.4,44.8,61.4%,8.1,,,,0,,,,54,13.3,717,2,2
94,Kenny Britt,TEN,wr,75,42,701,16.7,3,34,2.6,43.8,56.0%,9.3,,,,0,,,,42,16.7,701,3,1
95,Michael Bush,OAK,RB,19,17,105,6.2,0,3,1.1,6.6,89.5%,5.5,123,589,3,22,4.8,36.8,7.7,140,5.0,694,3,2
96,Braylon Edwards,2TM,,95,45,680,15.1,4,0,2.8,42.5,47.4%,7.2,,,,0,,,,45,15.1,680,4,1
97,Austin Collie,IND,wr,89,60,676,11.3,7,37,3.8,42.3,67.4%,7.6,2,1,0,0,0.5,0.1,0.1,62,10.9,677,7,0
98,Jermichael Finley,GNB,TE,72,55,676,12.3,5,30,4.2,52.0,76.4%,9.4,,,,0,,,,55,12.3,676,5,1
99,Mike Bell,NOR,,4,4,12,3.0,0,1,0.3,0.9,100.0%,3.0,172,654,5,34,3.8,50.3,13.2,176,3.8,666,5,2
100,Larry Johnson,2TM,,21,15,80,5.3,0,0,1.1,5.7,71.4%,3.8,178,581,0,0,3.3,41.5,12.7,193,3.4,661,0,2
101,Patrick Crayton,DAL,wr,67,37,622,16.8,5,27,2.3,38.9,55.2%,9.3,4,28,0,2,7.0,1.8,0.3,41,15.9,650,5,4
102,Kevin Walter,HOU,WR,70,53,611,11.5,2,33,3.8,43.6,75.7%,8.7,4,26,0,2,6.5,1.9,0.3,57,11.2,637,2,0
103,Kevin Faulk,NWE,RB,53,37,301,8.1,1,13,2.5,20.1,69.8%,5.7,62,335,2,18,5.4,22.3,4.1,99,6.4,636,3,1
104,Michael Jenkins,ATL,WR,90,50,635,12.7,1,29,3.3,42.3,55.6%,7.1,,,,0,,,,50,12.7,635,1,0
105,Marshawn Lynch,BUF,rb,37,28,179,6.4,0,6,2.2,13.8,75.7%,4.8,120,450,2,18,3.8,34.6,9.2,148,4.3,629,2,3
106,Willis McGahee,BAL,,22,15,85,5.7,2,5,0.9,5.3,68.2%,3.9,109,544,12,29,5.0,34.0,6.8,124,5.1,629,14,1
107,Michael Crabtree,SFO,WR,86,48,625,13.0,2,28,4.4,56.8,55.8%,7.3,,,,0,,,,48,13.0,625,2,1
108,Mohamed Massaquoi,CLE,WR,95,34,624,18.4,3,24,2.1,39.0,35.8%,6.6,1,-3,0,0,-3.0,-0.2,0.1,35,17.7,621,3,1
109,Donnie Avery,STL,WR,97,47,589,12.5,5,24,2.9,36.8,48.5%,6.1,4,30,0,1,7.5,1.9,0.3,51,12.1,619,5,2
110,Bernard Berrian,MIN,WR,92,55,618,11.2,4,35,3.4,38.6,59.8%,6.7,,,,0,,,,55,11.2,618,4,0
111,Lee Evans,BUF,WR,96,44,612,13.9,7,27,2.8,38.3,45.8%,6.4,,,,0,,,,44,13.9,612,7,0
112,Greg Olsen,CHI,TE,108,60,612,10.2,8,33,3.8,38.3,55.6%,5.7,,,,0,,,,60,10.2,612,8,0
113,Justin Fargas,OAK,,21,17,113,6.6,0,5,1.4,9.4,81.0%,5.4,129,491,3,25,3.8,40.9,10.8,146,4.1,604,3,1
114,Darren McFadden,OAK,rb,36,21,245,11.7,0,10,1.8,20.4,58.3%,6.8,104,357,1,13,3.4,29.8,8.7,125,4.8,602,1,5
115,Antonio Bryant,TAM,WR,86,39,600,15.4,4,25,3.0,46.2,45.3%,7.0,,,,0,,,,39,15.4,600,4,0
116,Roy Williams,DAL,WR,86,38,596,15.7,7,29,2.5,39.7,44.2%,6.9,,,,0,,,,38,15.7,596,7,1
117,Todd Heap,BAL,TE,75,53,593,11.2,6,33,3.3,37.1,70.7%,7.9,1,2,0,0,2.0,0.1,0.1,54,11.0,595,6,1
118,Maurice Morris,DET,,38,26,210,8.1,0,7,1.9,15.0,68.4%,5.5,93,384,2,14,4.1,27.4,6.6,119,5.0,594,2,1
119,Dwayne Bowe,KAN,WR,87,47,589,12.5,4,30,4.3,53.5,54.0%,6.8,,,,0,,,,47,12.5,589,4,1
120,Jamal Lewis,CLE,RB,11,8,88,11.0,0,5,0.9,9.8,72.7%,8.0,143,500,0,18,3.5,55.6,15.9,151,3.9,588,0,0
121,Josh Morgan,SFO,WR,80,52,527,10.1,3,18,3.3,32.9,65.0%,6.6,5,61,0,3,12.2,3.8,0.3,57,10.3,588,3,0
122,Jason Avant,PHI,WR,58,41,587,14.3,3,24,2.6,36.7,70.7%,10.1,,,,0,,,,41,14.3,587,3,1
123,Nate Washington,TEN,WR,95,47,569,12.1,6,34,2.9,35.6,49.5%,6.0,2,15,0,1,7.5,0.9,0.1,49,11.9,584,6,1
124,Kevin Boss,NYG,TE,69,42,567,13.5,5,26,2.8,37.8,60.9%,8.2,1,16,0,1,16.0,1.1,0.1,43,13.6,583,5,0
125,Muhsin Muhammad,CAR,WR,89,53,581,11.0,1,32,3.8,41.5,59.6%,6.5,,,,0,,,,53,11.0,581,1,0
126,John Carlson,SEA,TE,83,51,574,11.3,7,27,3.2,35.9,61.4%,6.9,,,,0,,,,51,11.3,574,7,0
127,Jeremy Shockey,NOR,TE,67,48,569,11.9,3,29,3.7,43.8,71.6%,8.5,,,,0,,,,48,11.9,569,3,0
128,Visanthe Shiancoe,MIN,TE,79,56,566,10.1,11,38,3.5,35.4,70.9%,7.2,,,,0,,,,56,10.1,566,11,0
129,Derrick Ward,TAM,,24,20,150,7.5,2,7,1.4,10.7,83.3%,6.3,114,409,1,13,3.6,29.2,8.1,134,4.2,559,3,0
130,Greg Camarillo,MIA,WR,72,50,552,11.0,0,28,3.1,34.5,69.4%,7.7,,,,0,,,,50,11.0,552,0,0
131,Louis Murphy,OAK,WR,96,34,521,15.3,4,26,2.1,32.6,35.4%,5.4,6,31,0,2,5.2,1.9,0.4,40,13.8,552,4,0
132,Clinton Portis,WAS,RB,12,9,57,6.3,1,2,1.1,7.1,75.0%,4.8,124,494,1,20,4.0,61.8,15.5,133,4.1,551,2,1
133,Shonn Greene,NYJ,,5,0,0,,0,0,0.0,0.0,0.0%,0.0,108,540,2,24,5.0,38.6,7.7,108,5.0,540,2,3
134,Mike Thomas,JAX,,62,48,453,9.4,1,28,3.4,32.4,77.4%,7.3,12,86,0,5,7.2,6.1,0.9,60,9.0,539,1,1
135,Brian Hartline,MIA,,56,31,506,16.3,3,26,1.9,31.6,55.4%,9.0,4,29,1,2,7.3,1.8,0.3,35,15.3,535,4,0
136,Antwaan Randle El,WAS,,77,50,530,10.6,0,33,3.1,33.1,64.9%,6.9,,,,0,,,,50,10.6,530,0,4
137,Dustin Keller,NYJ,TE,82,45,522,11.6,2,27,2.8,32.6,54.9%,6.4,1,7,0,0,7.0,0.4,0.1,46,11.5,529,2,1
138,Johnny Knox,CHI,,80,45,527,11.7,5,22,3.0,35.1,56.3%,6.6,,,,0,,,,45,11.7,527,5,3
139,Laveranues Coles,CIN,WR,77,43,514,12.0,5,29,2.7,32.1,55.8%,6.7,2,10,0,1,5.0,0.6,0.1,45,11.6,524,5,0
140,Owen Daniels,HOU,TE,58,40,519,13.0,5,28,5.0,64.9,69.0%,8.9,,,,0,,,,40,13.0,519,5,1
141,Marcedes Lewis,JAX,TE,59,32,518,16.2,2,20,2.1,34.5,54.2%,8.8,,,,0,,,,32,16.2,518,2,1
142,Josh Cribbs,CLE,WR,37,20,135,6.8,1,4,1.3,8.4,54.1%,3.6,55,381,1,22,6.9,23.8,3.4,75,6.9,516,2,6
143,Fred Davis,WAS,TE,76,48,509,10.6,6,31,3.0,31.8,63.2%,6.7,,,,0,,,,48,10.6,509,6,0
144,Mark Clayton,BAL,WR,74,34,480,14.1,2,24,2.4,34.3,45.9%,6.5,4,28,0,1,7.0,2.0,0.3,38,13.4,508,2,1
145,Ted Ginn Jr.,MIA,WR,78,38,454,11.9,1,25,2.4,28.4,48.7%,5.8,7,48,0,2,6.9,3.0,0.4,45,11.2,502,1,2
146,Sammy Morris,NWE,rb,27,19,180,9.5,0,11,1.6,15.0,70.4%,6.7,73,319,2,19,4.4,26.6,6.1,92,5.4,499,2,2
147,Ryan Moats,HOU,,15,13,106,8.2,1,7,0.9,7.6,86.7%,7.1,101,390,4,25,3.9,27.9,7.2,114,4.4,496,5,3
148,Tashard Choice,DAL,,22,15,132,8.8,0,6,0.9,8.3,68.2%,6.0,64,349,3,19,5.5,21.8,4.0,79,6.1,481,3,0
149,Rock Cartwright,WAS,,32,27,242,9.0,1,10,1.7,15.1,84.4%,7.6,64,228,0,12,3.6,14.3,4.0,91,5.2,470,1,0
150,Leonard Weaver,PHI,fb,26,15,140,9.3,2,6,0.9,8.8,57.7%,5.4,70,323,2,16,4.6,20.2,4.4,85,5.4,463,4,0
151,Leon Washington,NYJ,,26,15,131,8.7,0,4,2.1,18.7,57.7%,5.0,72,331,0,9,4.6,47.3,10.3,87,5.3,462,0,1
152,Jacoby Jones,HOU,,40,27,437,16.2,6,19,1.9,31.2,67.5%,10.9,3,22,0,1,7.3,1.6,0.2,30,15.3,459,6,2
153,Brian Westbrook,PHI,RB,34,25,181,7.2,1,8,3.1,22.6,73.5%,5.3,61,274,1,12,4.5,34.3,7.6,86,5.3,455,2,0
154,Andre Caldwell,CIN,,80,51,432,8.5,3,29,3.2,27.0,63.8%,5.4,3,22,0,2,7.3,1.4,0.2,54,8.4,454,3,4
155,Willie Parker,PIT,,7,6,64,10.7,1,2,0.4,4.6,85.7%,9.1,98,389,0,19,4.0,27.8,7.0,104,4.4,453,1,2
156,Donald Brown,IND,,14,11,169,15.4,0,7,1.0,15.4,78.6%,12.1,78,281,3,15,3.6,25.5,7.1,89,5.1,450,3,1
157,James Jones,GNB,,62,32,440,13.8,5,16,2.0,27.5,51.6%,7.1,,,,0,,,,32,13.8,440,5,0
158,Bo Scaife,TEN,TE,70,45,440,9.8,1,24,3.2,31.4,64.3%,6.3,,,,0,,,,45,9.8,440,1,1
159,Jerious Norwood,ATL,,22,19,186,9.8,1,9,1.9,18.6,86.4%,8.5,76,252,0,11,3.3,25.2,7.6,95,4.6,438,1,1
160,Kelley Washington,BAL,,48,34,431,12.7,2,27,2.3,28.7,70.8%,9.0,1,1,0,0,1.0,0.1,0.1,35,12.3,432,2,0
161,Deion Branch,SEA,wr,79,45,437,9.7,2,18,3.2,31.2,57.0%,5.5,1,-8,0,0,-8.0,-0.6,0.1,46,9.3,429,2,0
162,Bryant Johnson,DET,WR,87,35,417,11.9,3,23,2.2,26.1,40.2%,4.8,,,,0,,,,35,11.9,417,3,0
163,Tony Scheffler,DEN,TE,50,31,416,13.4,2,17,2.1,27.7,62.0%,8.3,,,,0,,,,31,13.4,416,2,0
164,Ben Watson,NWE,TE,41,29,404,13.9,5,20,1.8,25.3,70.7%,9.9,,,,0,,,,29,13.9,404,5,0
165,Ladell Betts,WAS,,21,17,179,10.5,0,9,1.7,17.9,81.0%,8.5,56,210,2,7,3.8,21.0,5.6,73,5.3,389,2,0
166,Bernard Scott,CIN,,8,5,67,13.4,0,3,0.4,5.2,62.5%,8.4,74,321,0,15,4.3,24.7,5.7,79,4.9,388,0,1
167,Justin Gage,TEN,WR,67,28,383,13.7,3,22,2.3,31.9,41.8%,5.7,,,,0,,,,28,13.7,383,3,0
168,Bobby Wade,KAN,wr,74,36,367,10.2,2,17,3.0,30.6,48.6%,5.0,3,11,0,0,3.7,0.9,0.3,39,9.7,378,2,3
169,David Anderson,HOU,te,53,38,370,9.7,0,22,2.4,23.1,71.7%,7.0,,,,0,,,,38,9.7,370,0,0
170,Maurice Stovall,TAM,wr,47,24,366,15.3,1,17,1.6,24.4,51.1%,7.8,,,,0,,,,24,15.3,366,1,0
171,Chaz Schilens,OAK,WR,52,29,365,12.6,2,17,3.6,45.6,55.8%,7.0,,,,0,,,,29,12.6,365,2,0
172,Julian Edelman,NWE,WR,54,37,359,9.7,1,19,3.4,32.6,68.5%,6.6,2,5,0,0,2.5,0.5,0.2,39,9.3,364,1,1
173,Dennis Northcutt,DET,,63,35,357,10.2,1,18,2.2,22.3,55.6%,5.7,,,,0,,,,35,10.2,357,1,2
174,David Thomas,NOR,TE,48,35,356,10.2,1,18,2.3,23.7,72.9%,7.4,,,,0,,,,35,10.2,356,1,0
175,Arian Foster,HOU,,9,8,93,11.6,0,4,1.3,15.5,88.9%,10.3,54,257,3,15,4.8,42.8,9.0,62,5.6,350,3,1
176,Brandon Gibson,2TM,,69,34,348,10.2,1,0,3.4,34.8,49.3%,5.0,,,,0,,,,34,10.2,348,1,2
177,Malcolm Kelly,WAS,WR,41,25,347,13.9,0,15,1.6,21.7,61.0%,8.5,,,,0,,,,25,13.9,347,0,0
